"Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21"
1,1,1,1,1,1,1,2017,1,2017,"B","TIME",433574,553110,926200,301524,280405,98437.6,223037,49211.8,59206.1,49923,32540.1,37493.2,37086,11172.2,39769.5,22760,15416.1,8843.95,7247.85,7048.43,5363.5,15752
1,1,1,1,1,1,1,2017,1,2017.5,"M","TIME",392313,500473,838050,272820,253686,89032.4,201593,44425.3,53348.8,44881.7,29183.6,33548.4,33116.3,9959.13,35401.1,20236.7,13694.3,7850.39,6429.76,6249.84,4753.96,13951.9
1,1,1,1,1,1,1,2018,1,2018,"B","TIME",872471,354979,452844,758291,246849,229513,80525.8,182211,40104.4,48071,40349.5,26173.2,30018.6,29571.6,8877.78,31512.6,17993.2,12164.9,6968.45,5704.02,5541.73,16571.3
1,1,1,1,1,1,1,2018,1,2018.5,"M","TIME",789443,321196,409745,686098,223320,207564,72765.7,164402,36102.8,43153.8,36114.9,23360.4,26725.6,26271.9,7873.48,27908.4,15917.2,10751.6,6154.36,5034.67,4889.09,14607
1,1,1,1,1,1,1,2019,1,2019,"B","TIME",516285,714316,290629,370747,620779,202035,187715,65753.5,148334,32500.5,38739.6,32324.8,20849.8,23793.8,23340.5,6982.78,24716.4,14080.8,9502.47,5435.38,4443.88,17188.8
1,1,1,1,1,1,1,2019,1,2019.5,"M","TIME",467152,646334,262966,335443,561566,182670,169522,59249.6,133221,29070.5,34501.8,28670.5,18425.4,20962.3,20510.8,6123.66,21639.7,12311.6,8299.72,4743.33,3875.36,14970.8
1,1,1,1,1,1,1,2020,1,2020,"B","TIME",357073,422695,584822,237937,303501,508002,165162,153092,53389,119647,26002.5,30727.6,25429.2,16282.9,18467.7,18024.3,5370.23,18945.9,10764.8,7249.21,4139.39,16418.6
1,1,1,1,1,1,1,2020,1,2020.5,"M","TIME",323092,382468,529163,215286,274580,459456,149275,138188,48098.5,107535,23311.3,27481.3,22694.3,14505.6,16427.6,16013.9,4766.65,16803.5,9541.58,6422.24,3665.69,14528.9
1,1,1,1,1,1,1,2021,1,2021,"B","TIME",488912,292345,346070,478800,194791,248415,415550,134917,124735,43332.2,96649.2,20898.7,24577.9,20253.6,12922.2,14612.8,14227.7,4230.91,14903.4,8457.35,5689.61,16102.9
1,1,1,1,1,1,1,2021,1,2021.5,"M","TIME",442385,264523,313133,433219,176228,224672,375561,121770,112353,38934.4,86612.1,18681.5,21921.7,18030.8,11486.3,12972.7,12618.2,3749.27,13198.2,7485.8,5033.87,14236
1,1,1,1,1,1,1,2022,1,2022,"B","TIME",488912,400286,239350,283331,391977,159434,203198,339420,109904,101201,34982.9,77617.4,16699.5,19552.5,16051.9,10209.9,11516.8,11190.8,3322.46,11688.2,6625.86,17039.2
1,1,1,1,1,1,1,2022,1,2022.5,"M","TIME",442385,362191,216569,256355,354604,144173,183569,306078,98839.8,90710.7,31246,69093.1,14821.2,17309.5,14181.1,9004.81,10143.7,9845.94,2920.63,10267.4,5817.08,14943.8
1,1,1,1,1,1,1,2023,1,2023,"B","TIME",488912,400285,327722,195956,231947,320795,130372,165836,276011,88889.8,81307.7,27908.2,61504.9,13154.2,15323.9,12528.3,7941.95,8934.37,8662.68,2567.4,9019.22,18213.1
1,1,1,1,1,1,1,2023,1,2023.5,"M","TIME",442385,362192,296532,177303,209850,290165,117859,149766,248883,80002.1,73031.7,25019.8,55046.2,11756,13679,11172.9,7077.3,7956.79,7711.02,2284.44,8022.59,16191
1,1,1,1,1,1,1,2024,1,2024,"B","TIME",488912,400286,327723,268311,160425,189859,262460,106548,135253,224422,72003.1,65598.1,22430.3,49265.7,10506.4,12210.7,9964.07,6306.78,7086.17,6863.9,2032.66,21529.5
1,1,1,1,1,1,1,2024,1,2024.5,"M","TIME",442385,362192,296533,242769,145140,171722,237240,96196.4,121900,201829,64606.6,58731.4,20043.6,43951.7,9360.6,10867.2,8859.99,5604.02,6293.01,6092.84,1803.65,19091.1
1,1,1,1,1,1,1,2025,1,2025,"B","FORE",488912,400286,327724,268311,219659,131311,155319,214443,86850.9,109865,181511,57969.9,52583.5,17910.8,39210.9,8339.72,9671.46,7878.25,4979.56,5588.62,5408.39,18529.3
1,1,1,1,1,1,1,2025,1,2025.5,"M","FORE",442385,362192,296533,242768,198725,118759,140369,193536,78223,98701.2,162630,51807.4,46887.4,15940.1,34841.6,7400.99,8574.04,6978.56,4407.99,4944.49,4782.96,16373.6
1,1,2,1,1,1,2,1962,1,1962,"B","VIRG",488912,400288,327728,268321,219682,179861,147258,120564,98709.7,80816.7,66167.1,54173,44353.1,36313.3,29730.8,24341.5,19929.1,16316.6,13358.9,10937.3,8954.74,40445.5
1,1,2,1,1,1,2,1962,1,1962.5,"M","VIRG",442386,362195,296540,242787,198777,162745,133244,109091,89316.2,73126,59870.5,49017.8,40132.4,32857.6,26901.5,22025.1,18032.6,14763.9,12087.6,9896.52,8102.59,36596.6
1,1,2,1,1,1,2,1963,1,1963,"B","INIT",488912,400275,327685,268205,219286,178572,144571,116490,93592.3,75078.2,60176.1,48209.5,38612.3,30920.6,24758.6,19823.2,15870.9,12706.1,10172.2,8143.46,6519.25,26164
1,1,2,1,1,1,2,1963,1,1963.5,"M","INIT",442379,362166,296457,242515,197885,160675,129773,104415,83825.7,67215.4,53861.5,43144.9,34553.1,27668.6,22153.9,17737.3,14200.6,11368.8,9101.48,7286.24,5832.96,23409.6
1,1,2,1,1,1,2,1964,1,1964,"B","TIME",197518,171753,327685,268205,219286,178572,144571,116490,93592.3,75078.2,60176.1,48209.5,38612.3,30920.6,24758.6,19823.2,15870.9,12706.1,10172.2,8143.46,6519.25,26164
1,1,2,1,1,1,2,1964,1,1964.5,"M","TIME",178719,155400,296454,242505,197855,160624,129714,104359,83777.2,67175,53828.4,43118.1,34531.5,27651.2,22139.9,17726,14191.6,11361.6,9095.7,7281.61,5829.26,23394.7
1,1,2,1,1,1,2,1965,1,1965,"B","TIME",187689,161709,140605,268200,219269,178518,144480,116384,93492.5,74991.5,60103.7,48150.3,38564.3,30881.9,24727.4,19798.2,15850.8,12690,10159.3,8133.13,6510.97,26130.8
1,1,2,1,1,1,2,1965,1,1965.5,"M","TIME",169827,146318,127219,242628,198246,161263,130424,105017,84341.9,67643.4,54210.7,43427.6,34781,27851.8,22301,17855.3,14295.2,11444.6,9162.23,7334.9,5871.94,23566.1
1,1,2,1,1,1,2,1966,1,1966,"B","TIME",181124,153665,132392,115107,219495,179238,145677,117736,94760.6,76087,61015.3,48895.5,39168.1,31368.8,25119.1,20112.7,16103.1,12892.3,10321.4,8263.02,6615.02,26548.8
1,1,2,1,1,1,2,1966,1,1966.5,"M","TIME",163886,139039,119786,104123,198378,161792,131363,106102,85368.4,68533.3,54952.4,44034.4,35272.9,28248.6,22620.1,18111.6,14500.9,11609.5,9294.38,7440.77,5956.75,23906.8
1,1,2,1,1,1,2,1967,1,1967,"B","TIME",179626,148289,125805,108379,94186.4,179293,146043,118456,95617.6,76907,61729.5,49492,39656.6,31765,25438.7,20369.8,16309.7,13058.1,10454.3,8369.52,6700.35,26891.7
1,1,2,1,1,1,2,1967,1,1967.5,"M","TIME",162530,134172,113817,98001.7,85005.5,161368,131146,106227,85682.5,68888.6,55281.4,44316.5,35506.9,28439.7,22774.9,18236.4,14601.2,11690.1,9359.05,7492.63,5998.31,24073.9
1,1,2,1,1,1,2,1968,1,1968,"B","TIME",186037,147061,121398,102971,88617.7,76719.5,145235,117768,95260.1,76779.7,61706.2,49506.8,39682.3,31791.4,25462.5,20390.1,16326.4,13071.8,10465.5,8378.53,6707.61,26921.2
1,1,2,1,1,1,2,1968,1,1968.5,"M","TIME",168330,133059,109827,93101.4,79947.2,68991.1,130263,105460,85231.2,68664.7,55170.3,44256.5,35470.7,28415.7,22757.9,18223.8,14591.7,11682.7,9353.23,7488.04,5994.67,24059.6
1,1,2,1,1,1,2,1969,1,1969,"B","TIME",201467,152309,120390,99359,84177.9,72125.1,62041.3,116835,94438.8,76258.1,61407.4,49326.7,39563.1,31706.2,25398.5,20340.7,16287.7,13041.2,10441.2,8359.2,6692.19,26859.7
1,1,2,1,1,1,2,1969,1,1969.5,"M","TIME",182292,137809,108919,89849.4,75987,64939.9,55743.9,104843,84687.1,68358.5,55035,44202.7,35450.8,28409.3,22756.8,18224.7,14593.1,11684.2,9354.68,7489.31,5995.74,24064.3
1,1,2,1,1,1,2,1970,1,1970,"B","TIME",217018,164942,124689,98540.8,81249.9,68593.1,58470.6,50085.7,94081.4,75942.3,61277.2,49323.9,39611,31765.9,25455.2,20389.8,16328.8,13074.8,10468.5,8381.24,6709.94,26931.6
1,1,2,1,1,1,2,1970,1,1970.5,"M","TIME",196359,149231,112788,89036.7,73109.2,61348.7,52038.6,44443.3,83347.4,67219.6,54212.9,43625.5,35028.9,28088.3,22506.6,18027.1,14436.1,11559,9254.68,7409.35,5931.79,23808
1,1,2,1,1,1,2,1971,1,1971,"B","TIME",212692,177667,135016,102023,80449.2,65784.2,54869.5,46314.1,39436.5,73838.2,59498.7,47963.1,38585.5,30976.9,24836.5,19899.5,15938.1,12762.8,10219,8181.62,6550.16,26290.6
1,1,2,1,1,1,2,1971,1,1971.5,"M","TIME",192443,160738,122115,92134.3,72239,58583.1,48534.5,40799.6,34663.7,64824.8,52201.5,42064.6,33832.5,27157.1,21771.8,17442.8,13969.8,11186.3,8956.45,7170.66,5740.71,23041.2
1,1,2,1,1,1,2,1972,1,1972,"B","TIME",199953,174121,145421,110447,83204.1,64866.6,52170.3,42930.9,35941.6,30468.6,56911.7,45799.2,36891.6,29665,23808.4,19085.2,15289.4,12244.6,9804.5,7849.9,6284.61,25224.7
1,1,2,1,1,1,2,1972,1,1972.5,"M","TIME",180921,157542,131558,99851,75034.8,58286.1,46739.5,38393.1,32111.4,27207.5,50805.7,40878.6,32924.7,26473.5,21246,17030.7,13643.3,10926.1,8748.63,7004.47,5607.73,22507.7
1,1,2,1,1,1,2,1973,1,1973,"B","TIME",177772,163701,142541,119016,90271.9,67667.5,52373.1,41874.1,34335,28689.3,24295.4,45354.8,36486.7,29384.4,23625.3,18959.4,15197.4,12174.3,9749.56,7806.48,6250.09,25087.1
1,1,2,1,1,1,2,1973,1,1973.5,"M","TIME",160849,148106,128931,107519,81173.9,60438.1,46521,37071.3,30341.9,25328.2,21437.6,40007.5,32178.9,25912,20831.8,16716.7,13399.1,10733.5,8595.54,6882.34,5510.14,22116.7
1,1,2,1,1,1,2,1974,1,1974,"B","TIME",229554,145537,133996,116621,97132.7,72992.8,53981,41322.9,32819.4,26813.2,22360.9,18915.9,35290.6,28379.7,22849.9,18368.6,14739.3,11813.7,9463.2,7578.11,6067.6,24355.7
1,1,2,1,1,1,2,1974,1,1974.5,"M","TIME",207703,131675,121210,105386,87444.3,65351.7,48114,36731.7,29130,23780.2,19822.9,16764.7,31272.3,25145.9,20244.9,16273.8,13058,10465.8,8383.38,6713.3,5375.12,21575.8
1,1,2,1,1,1,2,1975,1,1975,"B","TIME",301880,187931,119133,109644,95234.2,78722.2,58510.4,42884.7,32650.6,25855.3,21090.3,17573,14858.1,27711.6,22280.5,17936.9,14417.9,11568.4,9271.77,7426.77,5947.18,23874.8
1,1,2,1,1,1,2,1975,1,1975.5,"M","TIME",273149,170041,107784,99158.4,85994.6,70926.5,52620.7,38525.5,29314.2,23205.9,18925.8,15767.8,13331,24862.5,19989.3,16092,12934.7,10378.3,8317.89,6662.67,5335.29,21418.3
1,1,2,1,1,1,2,1976,1,1976,"B","TIME",300553,247152,153854,97515.6,89675.2,77651.4,63902.7,47323.8,34609.3,26318.7,20827.9,16983.4,14148.1,11960.9,22306.3,17933.6,14436.9,11604.2,9310.67,7462.14,5977.18,24000.8
1,1,2,1,1,1,2,1976,1,1976.5,"M","TIME",271946,223619,139187,88162.5,80877.6,69786.6,57265.6,42334.7,30931.4,23509.9,18599.9,15164.2,12631.4,10678,19912.8,16008.9,12887.2,10358.4,8311.03,6660.92,5335.37,21423.5
1,1,2,1,1,1,2,1977,1,1977,"B","TIME",278769,246062,202327,125919,79706.5,72943.1,62718.4,51317.8,37871.7,27644.3,21000.8,16610.2,13539.8,11277.2,9532.62,17776.2,14290.8,11503.9,9246.42,7418.72,5945.73,23885.4
1,1,2,1,1,1,2,1977,1,1977.5,"M","TIME",252235,222632,183036,113832,71863.9,65511.6,56151.1,45856.4,33806.1,24662.9,18730.2,14811.6,12072.4,10054.3,8498.53,15847.4,12739.8,10255.2,8242.7,6613.35,5300.22,21292.1
1,1,2,1,1,1,2,1978,1,1978,"B","TIME",400874,228227,201432,165585,102906,64793,58837.2,50271.4,40976.2,30176.9,22003.1,16705,13207.8,10764,8964.05,7576.62,14127.8,11357.2,9142.11,7347.94,5895.4,23705.1
1,1,2,1,1,1,2,1978,1,1978.5,"M","TIME",362711,206483,182196,149575,92498.2,57823.8,52202.6,44444.9,36157.3,26600.7,19384.5,14712.1,11629.8,9476.79,7891.38,6669.59,12436,9996.89,8046.92,6467.58,5189,20864.4
1,1,2,1,1,1,2,1979,1,1979,"B","TIME",466366,328181,186811,164796,135112,83143.5,51604.1,46316,39293.6,31905.2,23448.2,17077.5,12956.9,10240.3,8343.47,6947.07,5871.14,10946.8,8799.5,7082.93,5692.69,22931.3
1,1,2,1,1,1,2,1979,1,1979.5,"M","TIME",421978,296935,169005,149000,121889,74763,46280.1,41471,35152.6,28529.5,20961.9,15264.4,11580.3,9151.75,7456.28,6208.2,5246.61,9782.21,7863.28,6329.29,5086.95,20491.1
1,1,2,1,1,1,2,1980,1,1980,"B","TIME",515193,381815,268663,152897,134718,109960,67227.3,41505.4,37132.9,31448,25511,18739.2,13643.9,10349.9,8178.93,6663.43,5547.92,4688.51,8741.52,7026.67,5655.85,22856.2
1,1,2,1,1,1,2,1980,1,1980.5,"M","TIME",466154,345453,243037,138195,121374,98607.8,60058.6,36994.3,33055.7,27976.3,22686.3,16660.8,12129,9200,7269.82,5922.55,4930.94,4167.02,7769.13,6244.96,5026.6,20313.1
1,1,2,1,1,1,2,1981,1,1981,"B","TIME",1111910,421782,312554,219856,124907,109353,88428,53654.4,32973.5,29426.2,24887.8,20174.4,14812.9,10782.3,8177.85,6461.77,5264.05,4382.57,3703.54,6904.89,5550.22,22520.3
1,1,2,1,1,1,2,1981,1,1981.5,"M","TIME",1006060,381607,282727,198665,112422,97858.4,78763.3,47654.7,29241.3,26073.9,22042.5,17863.2,13113.8,9544.6,7238.63,5719.37,4659.1,3878.83,3277.79,6111.04,4912.06,19930.7
1,1,2,1,1,1,2,1982,1,1982,"B","TIME",476511,910295,345259,255745,179516,101185,87572.2,70154.9,42325.9,25931.5,23103.5,19522.5,15816.8,11609.7,8448.97,6407.27,5062.26,4123.67,3432.99,2900.98,5408.46,21986.2
1,1,2,1,1,1,2,1982,1,1982.5,"M","TIME",431154,823607,312331,231164,161762,90770.5,78272.1,62565.8,37701.9,23083.6,20559,17368.8,14070.2,10326.8,7514.95,5698.74,4502.35,3667.51,3053.19,2580.01,4810.02,19553.2
1,1,2,1,1,1,2,1983,1,1983,"B","TIME",406437,390115,745174,282543,208945,145764,81427.5,69959.6,55797.7,33583.1,20548.6,18294.7,15452.7,12516.4,9185.65,6684.17,5068.57,4004.37,3261.81,2715.41,2294.55,21667.3
1,1,2,1,1,1,2,1983,1,1983.5,"M","TIME",367754,352974,674164,255487,188574,131186,73117.1,62732.9,49996.4,30079.4,18400.7,16380.3,13834.6,11205.2,8223.12,5983.63,4537.28,3584.59,2919.84,2430.71,2053.97,19395.3
1,1,2,1,1,1,2,1984,1,1984,"B","TIME",589814,332752,319369,609920,231022,170189,118066,65654.8,56252.7,44798.2,26941.2,16477.3,14666.2,12385.9,10031.4,7361.45,5356.5,4061.67,3208.81,2613.73,2175.86,19200.2
1,1,2,1,1,1,2,1984,1,1984.5,"M","TIME",533680,301076,288946,551609,208637,153380,106225,59009.4,50530.9,40229.5,24189.6,14793,13166.3,11118.8,9004.92,6608.08,4808.26,3645.93,2880.34,2346.17,1953.12,17234.6
1,1,2,1,1,1,2,1985,1,1985,"B","TIME",1006510,482888,272415,261421,498872,188421,138231,95570.9,53036.7,45391,36126.7,21719.1,13280.9,11819.8,9981.31,8083.49,5931.81,4316.13,3272.74,2585.5,2105.99,17223.4
1,1,2,1,1,1,2,1985,1,1985.5,"M","TIME",910713,436918,246462,236414,450430,169730,124282,85828.4,47600.5,40724.9,32406.9,19480.7,11911.4,10600.5,8951.44,7249.3,5319.59,3870.63,2934.91,2318.6,1888.58,15445.3
1,1,2,1,1,1,2,1986,1,1986,"B","TIME",428679,824036,395324,222981,213799,406692,152892,111741,77079.1,42721.4,36538.4,29070.2,17473,10683.1,9506.98,8027.82,6501.19,4770.56,3471.11,2631.96,2079.25,15544.3
1,1,2,1,1,1,2,1986,1,1986.5,"M","TIME",387880,745596,357669,201673,193119,366668,137636,100498,69288.9,38393.4,32831.8,26119,15698.3,9597.73,8540.91,7211.96,5840.41,4285.65,3118.27,2364.4,1867.88,13964.1
1,1,2,1,1,1,2,1987,1,1987,"B","TIME",1139410,350965,674622,323601,182401,174440,330584,123902,90386.3,62286,34503.7,29501.3,23467.4,14103.9,8622.64,7673.02,6479.01,5246.8,3850.03,2801.29,2124.05,14222.4
1,1,2,1,1,1,2,1987,1,1987.5,"M","TIME",1030970,317560,610386,292727,164868,157492,298186,111696,81457.1,56123.6,31087.2,26578.7,21141.9,12706,7767.91,6912.36,5836.68,4726.6,3468.31,2523.54,1913.44,12812.2
1,1,2,1,1,1,2,1988,1,1988,"B","TIME",284061,932858,287335,552268,264799,149021,142191,268964,100693,73410.1,50570.9,28009,23945.6,19046.8,11446.7,6997.91,6227.1,5258.03,4257.99,3124.43,2273.33,13265.6
1,1,2,1,1,1,2,1988,1,1988.5,"M","TIME",257029,844080,259988,499688,239552,134757,128473,242707,90719.4,66028.2,45413,25116.5,21446.9,17042.2,10233.6,6252.21,5560.61,4693.26,3799.35,2787.13,2027.47,11827.1
1,1,2,1,1,1,2,1989,1,1989,"B","TIME",504861,232569,763752,235244,452114,216711,121858,116080,219014,81734,59388.7,40781.2,22522.8,19208.9,15248.6,9149.13,5585.97,4965.45,4189.16,3390.12,2486.25,12352.8
1,1,2,1,1,1,2,1989,1,1989.5,"M","TIME",456817,210436,691067,212852,409051,196031,110186,104898,197769,73746.8,53544.5,36743.3,20281.1,17288.9,13719.1,8228.91,5022.87,4464.01,3765.51,3046.88,2234.3,11099.3
1,1,2,1,1,1,2,1990,1,1990,"B","TIME",553118,413344,190410,625299,192592,370089,177325,99631.9,94793.2,178584,66540.1,48275.5,33105.3,18262.6,15560.8,12343.1,7401.24,4516.54,4013.21,3384.71,2738.4,11980.9
1,1,2,1,1,1,2,1990,1,1990.5,"M","TIME",500479,374005,172285,565727,174179,334370,159888,89558.2,84882.9,159265,59112.2,42739,29222.9,16081.9,13675.7,10830.5,6485.97,3953.95,3510.42,2958.71,2392.48,10459.3
1,1,2,1,1,1,2,1991,1,1991,"B","TIME",475363,452850,338409,155885,511830,157527,302098,144167,80503,76008.6,142036,52513.4,37837.4,25795.8,14161.5,12018.9,9503.34,5683.89,3461.43,3070.63,2586.33,11221.2
1,1,2,1,1,1,2,1991,1,1991.5,"M","TIME",430124,409752,306199,141039,462975,142397,272727,129889,72349.6,68129.8,126992,46846.3,33689.8,22932,12573.2,10659.8,8421.7,5033.6,3063.78,2716.71,2287.44,9919.39
1,1,2,1,1,1,2,1992,1,1992,"B","TIME",520539,389191,370756,277054,127608,418784,128721,246211,117025,65021.9,61067.7,113541,41790.7,29996.9,20386.1,11163,9454.44,7463.16,4457.72,2711.8,2403.57,10791.7
1,1,2,1,1,1,2,1992,1,1992.5,"M","TIME",471001,352152,335467,250671,115430,378585,116222,221884,105215,58315,54638.9,101375,37245.8,26695,18120.3,9912.6,8388.86,6617.87,3950.84,2402.48,2128.72,9553.08
1,1,2,1,1,1,2,1993,1,1993,"B","TIME",370234,426178,318638,303538,226800,104414,342244,104937,199961,94597.5,52299.8,48886.9,90511.8,33195.2,23756.6,16106.3,8802.27,7443.39,5868.31,3501.59,2128.44,10341.9
1,1,2,1,1,1,2,1993,1,1993.5,"M","TIME",335001,385619,288311,274635,205163,94401.8,309094,94615.5,179923,84932.7,46859,43720.3,80819,29601.9,21162.6,14335.4,7829.08,6616.79,5214.33,3110.27,1890.04,9179.71
1,1,2,1,1,1,2,1994,1,1994,"B","TIME",343425,303121,348921,260870,248484,185591,85349.8,279154,85309.5,161893,76255.3,41984.1,39099.7,72164.2,26397.6,18851.8,12759.2,6963.49,5882,4633.23,2762.67,9826.44
1,1,2,1,1,1,2,1994,1,1994.5,"M","TIME",310743,274273,315710,236027,224768,167771,77056.8,251539,76684.5,145152,68202.7,37469,34830.2,64186,23449.9,16729.9,11313.9,6170.71,5209.64,4101.91,2445.04,8692.4
1,1,2,1,1,1,2,1995,1,1995,"B","TIME",361586,281171,248170,285660,213550,203315,151662,69569.6,226656,68931.5,130142,61000.4,33439.4,31027,57089.8,20831.4,14846.9,10032.3,5468.19,4614.14,3631.52,9853.16
1,1,2,1,1,1,2,1995,1,1995.5,"M","TIME",327175,254412,224550,258460,193179,183824,136979,62733.5,203977,61903.2,116637,54572.4,29870.1,27680.3,50879.6,18550,13212.1,8922.91,4861.41,4100.72,3226.55,8750.84
1,1,2,1,1,1,2,1996,1,1996,"B","TIME",504663,296040,230200,203178,233850,174751,166202,123718,56569.2,183567,55591.4,104534,48821.7,26681.8,24694.6,45345,16518.4,11757.3,7936.17,4321.96,3644.43,10638.6
1,1,2,1,1,1,2,1996,1,1996.5,"M","TIME",456636,267866,208290,183830,211535,157981,150073,111508,50870.5,164678,49756.5,93370.8,43532.6,23757,21961.9,40289.2,14665.6,10432.1,7038.26,3831.47,3229.82,9423.93
1,1,2,1,1,1,2,1997,1,1997,"B","TIME",507000,413180,242373,188465,166324,191349,142820,135510,100503,45746,147732,44533.9,83400,38816.4,21152.9,19531.7,35797.1,13020.6,9256.35,6241.94,3396.65,11210.3
1,1,2,1,1,1,2,1997,1,1997.5,"M","TIME",458751,373858,219303,170516,150445,172959,128914,122052,90280.2,40976.6,131973,39687.8,74173,34463.7,18755.1,17298.5,31675.8,11513.3,8180.13,5513.67,2999.24,9893.35
1,1,2,1,1,1,2,1998,1,1998,"B","TIME",508911,415094,338278,198430,154276,136082,156337,116361,109931,81097.3,36704.4,117894,35369.1,65966.8,30599,16629.1,15320.6,28029,10180.5,7229.05,4870.37,11379.4
1,1,2,1,1,1,2,1998,1,1998.5,"M","TIME",460480,375588,306078,179529,139538,122980,141050,104715,98615.5,72505.7,32710.9,104768,31355.1,58363.4,27028,14669.1,13500.5,24678.3,8957.36,6357.05,4281.01,9995.98
1,1,2,1,1,1,2,1999,1,1999,"B","TIME",400112,416658,339843,276943,162428,126208,111139,127258,94235.1,88465,64824.3,29151.8,93103.3,27796.7,51636.3,23873.7,12940.1,11896.7,21728.1,7881.19,5590.24,12543.7
1,1,2,1,1,1,2,1999,1,1999.5,"M","TIME",362035,377004,307496,250570,146925,114089,100338,114663,84701.1,79308.3,57970.7,26012.4,82921.5,24718.5,45860.3,21181.7,11471.5,10539.6,19239.5,6975.58,4946.21,11093.1
1,1,2,1,1,1,2,2000,1,2000,"B","TIME",374187,327582,341125,278228,226708,132902,103133,90586.1,103315,76131.6,71099.4,51841.8,23211.1,73853.2,21981.2,40730.4,18793.2,10169.7,9337.38,17035.9,6174.04,14186.6
1,1,2,1,1,1,2,2000,1,2000.5,"M","TIME",338577,296405,308655,251730,205061,120125,93084.2,81578.3,92785.9,68173.3,63490.1,46179.1,20632.3,65533.8,19477.5,36049.8,16618.2,8986.11,8245.81,15037.2,5447.63,12510.4
1,1,2,1,1,1,2,2001,1,2001,"B","TIME",501879,306356,268196,279277,227755,185482,108577,84014.2,73466.3,83329.7,61046.9,56695.1,41134.9,18340,58151.5,17258.9,31907,14695,7940.29,7281.85,13273.1,15839
1,1,2,1,1,1,2,2001,1,2001.5,"M","TIME",454118,277200,242669,252681,206016,167669,98023.2,75697,66030.2,74699.3,54587.9,50584.2,36632,16306.9,51639.5,15310.5,28281.7,13016.7,7029.72,6444.05,11741.9,14004.9
1,1,2,1,1,1,2,2002,1,2002,"B","TIME",573137,410901,250819,219571,228617,186352,151568,88495,68203.2,59346.8,66962.8,48812.3,45132,32622,14499.2,45856.8,13582,25068.2,11530.1,6223.56,5702.64,22770.6
1,1,2,1,1,1,2,2002,1,2002.5,"M","TIME",518594,371796,226946,198663,206803,168473,136866,79768.5,61341.5,53250.5,59949.6,43612.9,40256.4,29057.1,12900,40761.3,12063.9,22253,10230.4,5519.91,5056.34,20180.8
1,1,2,1,1,1,2,2003,1,2003,"B","TIME",779316,469242,336413,205346,179745,187070,152309,123590,71902.5,55170.1,47780.5,53670.8,38967.4,35907.5,25881.7,11477.2,36232.1,10715.5,19753.9,9077.16,4895.82,22368.8
1,1,2,1,1,1,2,2003,1,2003.5,"M","TIME",705152,424585,304394,185793,162598,169135,137561,111442,64704.3,49540.9,42817.9,48009.4,34803.3,32029.5,23062.6,10218.5,32236.9,9528.77,17558.7,8065.61,4349.02,19862.4
1,1,2,1,1,1,2,2004,1,2004,"B","TIME",171445,638046,384178,275422,168102,147087,152919,124241,100488,58226.7,44486.1,38370.8,42945.2,31084.2,28570.4,20550.6,9097.84,28682.2,8473.49,15607.3,7166.78,21500.1
1,1,2,1,1,1,2,2004,1,2004.5,"M","TIME",155129,577323,347611,249192,152054,132954,138037,111914,90281.6,52168.2,39752.2,34207.2,38209,27610.5,25343.6,18209.8,8054.53,25375.3,7492.34,13794,6331.81,18985.2
1,1,2,1,1,1,2,2005,1,2005,"B","TIME",448563,140366,522379,314524,225460,137538,120180,124603,100810,81112,46740,35522,30495.5,33995.2,24525,22481.2,16135.6,7130.86,22449.7,6624.8,12191.3,22358.5
1,1,2,1,1,1,2,2005,1,2005.5,"M","TIME",405875,127008,472658,284571,203940,124330,108497,112266,90604.4,72709.4,41793.3,31691.9,27156,30225.1,21777.4,19942.1,14301.3,6316.06,19873.9,5862.21,10784.3,19768.1
1,1,2,1,1,1,2,2006,1,2006,"B","TIME",359855,367250,114920,427670,257471,184474,112389,97950,101151,81432,65177.2,37370.1,28274.8,24182.2,26873.1,19337.7,17689.7,12675.6,5594.36,17593.7,5187.41,27017.4
1,1,2,1,1,1,2,2006,1,2006.5,"M","TIME",325609,332299,103982,386938,232886,166736,101432,88200,90825.8,72901.4,58183.2,33275.6,25122.7,21448.1,23800.2,17106.4,15633.8,11194,4937.47,15520.3,4574.31,23810.6
1,1,2,1,1,1,2,2007,1,2007,"B","TIME",249603,294622,300673,94084.3,350085,210648,150703,91543.3,79420.4,81554.7,65264.4,51939.8,29629.7,22322,19023.1,21078.6,15132.5,13816.9,9885.6,4357.72,13691.3,25018
1,1,2,1,1,1,2,2007,1,2007.5,"M","TIME",225850,266583,272054,85123,316647,190376,135983,82400.1,71271.4,72951.2,58200.3,46191.7,26289.6,19767.7,16819.9,18614,13349.6,12179,8708.09,3836.65,12049.1,22003.7
1,1,2,1,1,1,2,2008,1,2008,"B","TIME",308242,204356,241212,246158,77015.2,286403,172055,122701,74170.1,63958.4,65255.3,51900.9,41079.7,23326,17505.6,14872,16437.5,11776.7,10735.3,7670.84,3377.89,29956.5
1,1,2,1,1,1,2,2008,1,2008.5,"M","TIME",278907,184907,218250,222705,69650.4,258742,155111,110259,66382,56998.9,57918.7,45899.6,36218.3,20513.4,15363,13029.9,14382.2,10293.1,9374.86,6694.09,2946.14,26106.2
