"Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21"
1,1,2,1,1,1,2,2009,1,2009.5,"M","TIME",252545,262937,133998,188634,188567,60735.5,202354,123643,83912.1,56376.1,41219.8,45044.3,38041.6,29277,15349.4,11718.1,9819.71,11239.4,8887.41,6851.16,5173.16,21534.3
1,1,2,1,1,1,2,2010,1,2010,"B","TIME",233125,228512,237913,121243,170668,170556,54888.4,182560,111251,75250.9,50377.5,36708.8,39993.5,33689.1,25872.1,13540.8,10322.9,8640.9,9881.35,7807.97,6015.63,23427.5
1,1,2,1,1,1,2,2010,1,2010.5,"M","TIME",210939,206764,215268,109695,154365,154129,49513.7,164229,99734.5,67212.5,44837.6,32569.5,35389,29744.6,22801.8,11916.6,9074.19,7588.6,8671.59,6848.02,5273.55,20523.7
1,1,2,1,1,1,2,2011,1,2011,"B","TIME",721094,190865,187086,194778,99247.3,139619,139285,44665.4,147738,89410,60032.7,39906.8,28896.9,31314.7,26261.9,20095.9,10487.2,7976.51,6664.46,7609.94,6006.08,22602.8
1,1,2,1,1,1,2,2011,1,2011.5,"M","TIME",652471,172700,169279,176231,89778.4,126225,125771,40257,132848,80198.9,53720.3,35635.2,25757.5,27871,23345.7,17847,9306.36,7073.93,5907.41,6742.81,5320.03,20011.9
1,1,2,1,1,1,2,2012,1,2012,"B","TIME",285188,590379,156265,153168,159451,81212.9,114115,113569,36283.8,119458,71936.6,48071.7,31820.9,22959.1,24806.1,20753.3,15849.7,8258.45,6273.49,5236.36,5974.49,22430.3
1,1,2,1,1,1,2,2012,1,2012.5,"M","TIME",258049,534194,141392,138585,144245,73432.2,103079,102428,32661.1,107309,64493.2,43021.9,28435.7,20491.3,22117.5,18489,14111.3,7348.83,5580.19,4656.14,5311.1,19932.2
1,1,2,1,1,1,2,2013,1,2013,"B","TIME",606161,233491,483356,127935,125390,130489,66396.9,93111.1,92379.6,29400,96395.3,57819.9,38502.6,25410.6,18288.7,19720.3,16471.8,12563.5,6539.4,4963.51,4140.22,22433.7
1,1,2,1,1,1,2,2013,1,2013.5,"M","TIME",548475,211270,437350,115752,113419,117942,59921.3,83830.8,82925.6,26307.8,85995.6,51443.1,34177.7,22513.5,16178.6,17423.4,14538.7,11080.3,5763.73,4372.56,3645.81,19743.3
1,1,2,1,1,1,2,2014,1,2014,"B","TIME",504790,496279,191163,395722,104728,102590,106602,54077.2,75475.4,74439,23540.8,76717.9,45769.5,30338.6,19946.8,14312,15394,12832.5,9772.21,5080.06,3851.96,20586
1,1,2,1,1,1,2,2014,1,2014.5,"M","TIME",456752,449048,172968,358037,94730,92728.8,96211.8,48693.9,67765.8,66629.5,21009,68287.7,40649.2,26894.9,17656.1,12653.1,13596.5,11325.4,8619.15,4478.44,3394.45,18130.8
1,1,2,1,1,1,2,2015,1,2015,"B","TIME",1311700,413285,406312,156505,323940,85686.5,83815.3,86834.4,43846.4,60843.7,59639.3,18749.6,60783.9,36101.8,23842.1,15628.4,11186.5,12008.9,9995.21,7602.15,3948.07,18959.6
1,1,2,1,1,1,2,2015,1,2015.5,"M","TIME",1186880,373953,367641,141604,293044,77474.6,75703.9,78303.8,39459,54637.2,53445.1,16771.3,54285.6,32200.5,21243.2,13913.1,9951.91,10677.8,8883.46,6754.25,3506.76,16833.7
1,1,2,1,1,1,2,2016,1,2016,"B","TIME",732799,1073930,338365,332651,128122,265095,70049.7,68377.4,70611.3,35510.5,49063.8,47894.2,15001.8,48482.1,28720.8,18927.7,12386.1,8853.61,9494.22,7895.37,6000.91,18060.9
1,1,2,1,1,1,2,2016,1,2016.5,"M","TIME",663062,971724,306161,300980,115904,239701,63278.2,61674.5,63569.3,31904.8,43997.1,42874.8,13410,43285.6,25617.3,16869.1,11031.9,7881.7,8448.59,7023.57,5336.93,16056.6
1,1,2,1,1,1,2,2017,1,2017,"B","TIME",408432,599962,879247,277022,272324,104851,216740,57161.3,55628.6,57229.6,28665.2,39453.7,38381.5,11987.2,38646.1,22849.1,15034.4,9825.87,7016.49,7518.12,6248.03,19021.2
1,1,2,1,1,1,2,2017,1,2017.5,"M","TIME",369564,542866,795566,250649,246361,94814.1,195822,51574.4,50106.4,51455.3,25728.4,35357,34351.1,10716.8,34520,20395.1,13412,8761.6,6254.25,6699.44,5566.38,16940.4
1,1,2,1,1,1,2,2018,1,2018,"B","TIME",768594,334395,491203,719850,226786,222872,85737.8,176922,46533.5,45132.3,46263.5,23092.5,31685.7,30743.9,9581.03,30834.4,18204.7,11964.8,7812.61,5574.81,5969.92,20046.3
1,1,2,1,1,1,2,2018,1,2018.5,"M","TIME",695451,302571,444452,651311,205155,201509,77436.9,159528,41871.5,40520.9,41448.6,20650.1,28289.1,27411.8,8533.41,27439.1,16188.8,10633.9,6940.54,4950.78,5300.17,17790.2
1,1,2,1,1,1,2,2019,1,2019,"B","TIME",449623,629268,273776,402151,589298,185587,182194,69939.6,143843,37676.5,36380.6,37134.8,18466,25256.6,24440.9,7600.34,24417.6,14396.1,9451.13,6165.81,4396.6,20493.5
1,1,2,1,1,1,2,2019,1,2019.5,"M","TIME",406834,569381,247717,363852,533031,167739,164416,62962.6,129102,33706.4,32446.6,33028.3,16385.6,22367.8,21611.4,6711.94,21541.5,12690.2,8325.79,5428.85,3869.51,18026
1,1,2,1,1,1,2,2020,1,2020,"B","TIME",428697,368117,515193,224139,329201,482137,151608,148373,56681.6,115872,30154.6,28938.1,29375.9,14539.6,19809.5,19109.5,5927.39,19004.3,11186.4,7334.44,4779.98,19261.2
1,1,2,1,1,1,2,2020,1,2020.5,"M","TIME",387900,333085,466160,202800,297812,435971,136966,133854,51044.5,104151,27055.4,25922.1,26278.4,12991.8,17684.3,17046.8,5284.44,16934.8,9964.48,6531.32,4255.54,17142.1
1,1,2,1,1,1,2,2021,1,2021,"B","TIME",491023,350986,301386,421794,183492,269416,394226,123739,120756,45968,93616,24274.8,23220.6,23507.5,11608.7,15787.1,15206.7,4711.23,15090.7,8876.05,5816.14,19044.7
1,1,2,1,1,1,2,2021,1,2021.5,"M","TIME",444295,317583,272702,381636,165995,243611,356127,111615,108722,41305.2,83960.9,21734.5,20760.8,20992.4,10356.7,14073.5,13547.7,4195.16,13432.3,7898.13,5174.05,16936.1
1,1,2,1,1,1,2,2022,1,2022,"B","TIME",491023,402014,287360,246748,345301,150166,220278,321710,100678,97887.3,37115.4,75301.5,19460.1,18561.6,18746.4,9239.72,12546,12069.7,3735.62,11956.2,7027.96,19663.8
1,1,2,1,1,1,2,2022,1,2022.5,"M","TIME",444295,363755,260009,223252,312350,135751,198875,289869,90486.4,87742.7,33183.8,67171.6,17325.4,16499.1,16641.6,8193.69,11116.3,10687.1,3305.93,10576.4,6214.79,17380.1
1,1,2,1,1,1,2,2023,1,2023,"B","TIME",491023,402014,329137,235262,201993,282544,122719,179552,261180,81326.2,78649.4,29668.7,59919.5,15425,14665.7,14773.1,7266.08,9849.5,9462.85,2925.66,9355.87,20857.3
1,1,2,1,1,1,2,2023,1,2023.5,"M","TIME",444296,363755,297812,212866,182740,255522,110901,162075,235421,73193.8,70681.5,26628.4,53719.8,13816.4,13126.5,13214.8,6496.49,8802.92,8454.78,2613.36,8355.54,18622
1,1,2,1,1,1,2,2024,1,2024,"B","TIME",491023,402015,329138,269469,192602,165323,231084,100221,146299,212203,65874.5,63520.7,23899.6,48161.6,12375.5,11748.9,11820.8,5808.42,7867.55,7554.1,2334.39,24088.5
1,1,2,1,1,1,2,2024,1,2024.5,"M","TIME",444296,363756,297813,243815,174240,149500,208791,90433.6,131796,190832,59141.3,56943.2,21397.7,43074.6,11059,10491.8,10550.2,5181.8,7016.34,6734.91,2080.78,21464.7
1,1,2,1,1,1,2,2025,1,2025,"B","FORE",491023,402014,329139,269469,220603,157629,135192,188649,81602.3,118731,171614,53096.3,51046.8,19157.7,38525,9882.45,9369.18,9416.16,4622.78,6257.22,6004.56,20981.3
1,1,2,1,1,1,2,2025,1,2025.5,"M","FORE",444295,363756,297813,243814,199566,142529,122123,170156,73464.2,106675,153892,47531.7,45630.4,17104.3,34362,8807.61,8344.89,8382.5,4113.66,5566.3,5340.17,18652.9
