Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2019 61473.2 74528.8 15858.1 149044 0.0852567 618577 0.732585 508988 0.497002
1 Model_Proj.dat 2020 61815.5 74991.1 8555.53 147604 0.0453545 633346 0.83687 518624 0.496871
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61476 74532.2 15858.1 149049 0.0852531 626975 0.732593 509423 0.497005
1 Model_Proj.dat 2020 61843.8 75026.2 8555.53 147631 0.045335 654980 0.836928 519867 0.496879
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61480.7 74538 15858.1 149057 0.0852469 641297 0.732607 510163 0.497009
1 Model_Proj.dat 2020 61883.7 75075.6 8555.53 147665 0.0453077 666268 0.83701 520661 0.496883
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61478.9 74535.7 15858.1 149054 0.0852493 635714 0.732602 509875 0.497007
1 Model_Proj.dat 2020 61866 75053.7 8555.53 147648 0.0453198 655265 0.836973 520010 0.496879
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61478.7 74535.5 15858.1 149054 0.0852495 635163 0.732601 509846 0.497007
1 Model_Proj.dat 2020 61863.7 75050.9 8555.53 147645 0.0453214 652607 0.836969 519864 0.496879
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61477.2 74533.6 15858.1 149051 0.0852515 630597 0.732597 509610 0.497006
1 Model_Proj.dat 2020 61853.8 75038.6 8555.53 147640 0.0453282 657587 0.836948 520055 0.49688
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61473.9 74529.6 15858.1 149046 0.0852559 620560 0.732587 509091 0.497003
1 Model_Proj.dat 2020 61818.6 74994.9 8555.53 147604 0.0453524 627442 0.836876 518348 0.496869
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61475.3 74531.2 15858.1 149048 0.0852541 624713 0.732591 509306 0.497004
1 Model_Proj.dat 2020 61832.2 75011.7 8555.53 147617 0.045343 636807 0.836904 518893 0.496873
1 Model_Proj.dat 2018 61267.5 74242 11006.6 151492 0.058845 599018 0.79836 507583 0.496991
1 Model_Proj.dat 2019 61474.1 74529.8 15858.1 149046 0.0852556 621130 0.732587 509120 0.497003
1 Model_Proj.dat 2020 61824.9 75002.8 8555.53 147613 0.045348 642322 0.836889 519126 0.496874
