National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2019 Bering Sea Aleutian Islands Weekly Catch

Through 2019-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Octopus,1/19/19,17
BSAI Octopus,1/26/19,14
BSAI Octopus,2/2/19,16
BSAI Octopus,2/9/19,8
BSAI Octopus,2/16/19,7
BSAI Octopus,2/23/19,10
BSAI Octopus,3/2/19,5
BSAI Octopus,3/9/19,7
BSAI Octopus,3/16/19,9
BSAI Octopus,3/23/19,3
BSAI Octopus,3/30/19,4
BSAI Octopus,4/6/19,2
BSAI Octopus,4/13/19,0
BSAI Octopus,4/20/19,0
BSAI Octopus,4/27/19,1
BSAI Octopus,5/4/19,0
BSAI Octopus,5/11/19,0
BSAI Octopus,6/1/19,1
BSAI Octopus,6/8/19,4
BSAI Octopus,6/15/19,1
BSAI Octopus,6/22/19,2
BSAI Octopus,6/29/19,0
BSAI Octopus,7/6/19,1
BSAI Octopus,7/13/19,3
BSAI Octopus,7/20/19,3
BSAI Octopus,7/27/19,2
BSAI Octopus,8/3/19,4
BSAI Octopus,8/10/19,4
BSAI Octopus,8/17/19,4
BSAI Octopus,8/24/19,4
BSAI Octopus,8/31/19,1
BSAI Octopus,9/7/19,4
BSAI Octopus,9/14/19,3
BSAI Octopus,9/21/19,6
BSAI Octopus,9/28/19,4
BSAI Octopus,10/5/19,2
BSAI Octopus,10/12/19,1
BSAI Octopus,10/19/19,2
BSAI Octopus,10/26/19,2
BSAI Octopus,11/2/19,4
BSAI Octopus,11/9/19,7
BSAI Octopus,11/16/19,6
BSAI Octopus,11/23/19,6
BSAI Octopus,11/30/19,2
BSAI Octopus,12/14/19,1
BSAI Octopus,12/21/19,2
BSAI Other Flatfish,1/5/19,1
BSAI Other Flatfish,1/12/19,1
BSAI Other Flatfish,1/19/19,0
BSAI Other Flatfish,1/26/19,59
BSAI Other Flatfish,2/2/19,78
BSAI Other Flatfish,2/9/19,66
BSAI Other Flatfish,2/16/19,36
BSAI Other Flatfish,2/23/19,31
BSAI Other Flatfish,3/2/19,41
BSAI Other Flatfish,3/9/19,24
BSAI Other Flatfish,3/16/19,5
BSAI Other Flatfish,3/23/19,4
BSAI Other Flatfish,3/30/19,8
BSAI Other Flatfish,4/6/19,94
BSAI Other Flatfish,4/13/19,54
BSAI Other Flatfish,4/20/19,58
BSAI Other Flatfish,4/27/19,162
BSAI Other Flatfish,5/4/19,315
BSAI Other Flatfish,5/11/19,529
BSAI Other Flatfish,5/18/19,355
BSAI Other Flatfish,5/25/19,311
BSAI Other Flatfish,6/1/19,280
BSAI Other Flatfish,6/8/19,174
BSAI Other Flatfish,6/15/19,81
BSAI Other Flatfish,6/22/19,36
BSAI Other Flatfish,6/29/19,38
BSAI Other Flatfish,7/6/19,36
BSAI Other Flatfish,7/13/19,34
BSAI Other Flatfish,7/20/19,49
BSAI Other Flatfish,7/27/19,88
BSAI Other Flatfish,8/3/19,54
BSAI Other Flatfish,8/10/19,73
BSAI Other Flatfish,8/17/19,45
BSAI Other Flatfish,8/24/19,97
BSAI Other Flatfish,8/31/19,49
BSAI Other Flatfish,9/7/19,101
BSAI Other Flatfish,9/14/19,71
BSAI Other Flatfish,9/21/19,35
BSAI Other Flatfish,9/28/19,33
BSAI Other Flatfish,10/5/19,20
BSAI Other Flatfish,10/12/19,29
BSAI Other Flatfish,10/19/19,21
BSAI Other Flatfish,10/26/19,21
BSAI Other Flatfish,11/2/19,28
BSAI Other Flatfish,11/9/19,7
BSAI Other Flatfish,11/16/19,10
BSAI Other Flatfish,11/23/19,5
BSAI Other Flatfish,11/30/19,1
BSAI Other Flatfish,12/7/19,1
BSAI Other Flatfish,12/14/19,0
BSAI Other Flatfish,12/21/19,6
BSAI Other Flatfish,12/28/19,3
BSAI Other Flatfish,12/31/19,2
BSAI Pcod HAL CP,1/5/19,1038
BSAI Pcod HAL CP,1/12/19,2262
BSAI Pcod HAL CP,1/19/19,2879
BSAI Pcod HAL CP,1/26/19,2512
BSAI Pcod HAL CP,2/2/19,2840
BSAI Pcod HAL CP,2/9/19,2728
BSAI Pcod HAL CP,2/16/19,2641
BSAI Pcod HAL CP,2/23/19,2585
BSAI Pcod HAL CP,3/2/19,2272
BSAI Pcod HAL CP,3/9/19,2899
BSAI Pcod HAL CP,3/16/19,2304
BSAI Pcod HAL CP,3/23/19,1873
BSAI Pcod HAL CP,3/30/19,1795
BSAI Pcod HAL CP,4/6/19,2531
BSAI Pcod HAL CP,4/13/19,1630
BSAI Pcod HAL CP,4/20/19,1247
BSAI Pcod HAL CP,4/27/19,1008
BSAI Pcod HAL CP,5/4/19,638
BSAI Pcod HAL CP,5/11/19,906
BSAI Pcod HAL CP,5/18/19,695
BSAI Pcod HAL CP,5/25/19,422
BSAI Pcod HAL CP,6/15/19,535
BSAI Pcod HAL CP,6/22/19,655
BSAI Pcod HAL CP,6/29/19,602
BSAI Pcod HAL CP,7/6/19,869
BSAI Pcod HAL CP,7/13/19,1040
BSAI Pcod HAL CP,7/20/19,817
BSAI Pcod HAL CP,7/27/19,912
BSAI Pcod HAL CP,8/3/19,1096
BSAI Pcod HAL CP,8/10/19,1355
BSAI Pcod HAL CP,8/17/19,1565
BSAI Pcod HAL CP,8/24/19,1551
BSAI Pcod HAL CP,8/31/19,1718
BSAI Pcod HAL CP,9/7/19,1721
BSAI Pcod HAL CP,9/14/19,1359
BSAI Pcod HAL CP,9/21/19,1463
BSAI Pcod HAL CP,9/28/19,1598
BSAI Pcod HAL CP,10/5/19,1921
BSAI Pcod HAL CP,10/12/19,2248
BSAI Pcod HAL CP,10/19/19,1705
BSAI Pcod HAL CP,10/26/19,1436
BSAI Pcod HAL CP,11/2/19,1557
BSAI Pcod HAL CP,11/9/19,1998
BSAI Pcod HAL CP,11/16/19,1679
BSAI Pcod HAL CP,11/23/19,1500
BSAI Pcod HAL CP,11/30/19,1424
BSAI Pcod HAL CP,12/7/19,1464
BSAI Pcod HAL CP,12/14/19,1022
BSAI Pcod HAL CP,12/21/19,976
BSAI Pcod HAL CP,12/28/19,586
BSAI Pcod HAL CP,12/31/19,162
BSAI Pcod HAL/Pot CV < 60 ft,1/5/19,1424
BSAI Pcod HAL/Pot CV < 60 ft,1/12/19,1339
BSAI Pcod HAL/Pot CV < 60 ft,2/9/19,77
BSAI Pcod HAL/Pot CV < 60 ft,9/7/19,332
BSAI Pcod HAL/Pot CV < 60 ft,9/14/19,410
BSAI Pcod HAL/Pot CV < 60 ft,9/21/19,337
BSAI Pcod HAL/Pot CV < 60 ft,9/28/19,307
BSAI Pcod HAL/Pot CV < 60 ft,10/5/19,482
BSAI Pcod HAL/Pot CV < 60 ft,10/12/19,230
BSAI Pcod HAL/Pot CV < 60 ft,10/19/19,234
BSAI Pcod HAL/Pot CV < 60 ft,10/26/19,263
BSAI Pcod HAL/Pot CV < 60 ft,11/2/19,446
BSAI Pcod HAL/Pot CV < 60 ft,12/31/19,167
BSAI Pcod ICA HAL/Pot,4/20/19,7
BSAI Pcod ICA HAL/Pot,4/27/19,9
BSAI Pcod ICA HAL/Pot,5/4/19,6
BSAI Pcod ICA HAL/Pot,5/11/19,3
BSAI Pcod ICA HAL/Pot,5/18/19,12
BSAI Pcod ICA HAL/Pot,5/25/19,12
BSAI Pcod ICA HAL/Pot,6/1/19,12
BSAI Pcod ICA HAL/Pot,6/8/19,8
BSAI Pcod ICA HAL/Pot,6/15/19,19
BSAI Pcod ICA HAL/Pot,6/22/19,12
BSAI Pcod ICA HAL/Pot,6/29/19,12
BSAI Pcod ICA HAL/Pot,7/6/19,7
BSAI Pcod ICA HAL/Pot,7/13/19,6
BSAI Pcod ICA HAL/Pot,7/20/19,11
BSAI Pcod ICA HAL/Pot,7/27/19,18
BSAI Pcod ICA HAL/Pot,8/3/19,6
BSAI Pcod ICA HAL/Pot,8/10/19,26
BSAI Pcod ICA HAL/Pot,8/17/19,12
BSAI Pcod ICA HAL/Pot,8/24/19,33
BSAI Pcod ICA HAL/Pot,8/31/19,8
BSAI Pcod ICA HAL/Pot,9/7/19,26
BSAI Pcod ICA HAL/Pot,9/14/19,8
BSAI Pcod ICA HAL/Pot,9/21/19,12
BSAI Pcod ICA HAL/Pot,9/28/19,11
BSAI Pcod ICA HAL/Pot,10/5/19,6
BSAI Pcod ICA HAL/Pot,10/12/19,3
BSAI Pcod ICA HAL/Pot,10/19/19,1
BSAI Pcod Pot CP,1/5/19,304
BSAI Pcod Pot CP,1/12/19,730
BSAI Pcod Pot CP,1/19/19,261
BSAI Pcod Pot CP,9/7/19,592
BSAI Pcod Pot CP,9/14/19,722
BSAI Pcod Pot CP,9/21/19,86
BSAI Pcod Pot CV >=60,1/5/19,2460
BSAI Pcod Pot CV >=60,1/12/19,2993
BSAI Pcod Pot CV >=60,1/19/19,919
BSAI Pcod Pot CV >=60,9/7/19,2228
BSAI Pcod Pot CV >=60,9/14/19,2396
BSAI Pcod Pot CV >=60,9/21/19,2145
BSAI Pcod TRW CP Coop AFA,1/26/19,222
BSAI Pcod TRW CP Coop AFA,2/2/19,322
BSAI Pcod TRW CP Coop AFA,2/9/19,397
BSAI Pcod TRW CP Coop AFA,2/16/19,355
BSAI Pcod TRW CP Coop AFA,2/23/19,287
BSAI Pcod TRW CP Coop AFA,3/2/19,258
BSAI Pcod TRW CP Coop AFA,3/9/19,239
BSAI Pcod TRW CP Coop AFA,3/16/19,191
BSAI Pcod TRW CP Coop AFA,3/23/19,119
BSAI Pcod TRW CP Coop AFA,3/30/19,139
BSAI Pcod TRW CP Coop AFA,4/6/19,24
BSAI Pcod TRW CP Coop AFA,6/22/19,6
BSAI Pcod TRW CP Coop AFA,6/29/19,15
BSAI Pcod TRW CP Coop AFA,7/6/19,9
BSAI Pcod TRW CP Coop AFA,7/13/19,16
BSAI Pcod TRW CP Coop AFA,7/20/19,11
BSAI Pcod TRW CP Coop AFA,7/27/19,19
BSAI Pcod TRW CP Coop AFA,8/3/19,9
BSAI Pcod TRW CP Coop AFA,8/10/19,21
BSAI Pcod TRW CP Coop AFA,8/17/19,8
BSAI Pcod TRW CP Coop AFA,8/24/19,13
BSAI Pcod TRW CP Coop AFA,8/31/19,26
BSAI Pcod TRW CP Coop AFA,9/7/19,20
BSAI Pcod TRW CP Coop AFA,9/14/19,11
BSAI Pcod TRW CP Coop AFA,9/21/19,56
BSAI Pcod TRW CP Coop AFA,9/28/19,62
BSAI Pcod TRW CP Coop AFA,10/5/19,14
BSAI Pcod TRW CP Coop AFA,10/12/19,2
BSAI Pcod TRW CP Coop AFA,10/19/19,1
BSAI Pcod TRW CP Coop AFA,10/26/19,0
BSAI Pcod TRW CP Non-AFA,1/26/19,774
BSAI Pcod TRW CP Non-AFA,2/2/19,677
BSAI Pcod TRW CP Non-AFA,2/9/19,609
BSAI Pcod TRW CP Non-AFA,2/16/19,647
BSAI Pcod TRW CP Non-AFA,2/23/19,918
BSAI Pcod TRW CP Non-AFA,3/2/19,1035
BSAI Pcod TRW CP Non-AFA,3/9/19,555
BSAI Pcod TRW CP Non-AFA,3/16/19,421
BSAI Pcod TRW CP Non-AFA,3/23/19,945
BSAI Pcod TRW CP Non-AFA,3/30/19,420
BSAI Pcod TRW CP Non-AFA,4/6/19,696
BSAI Pcod TRW CP Non-AFA,4/13/19,549
BSAI Pcod TRW CP Non-AFA,4/20/19,456
BSAI Pcod TRW CP Non-AFA,4/27/19,500
BSAI Pcod TRW CP Non-AFA,5/4/19,407
BSAI Pcod TRW CP Non-AFA,5/11/19,543
BSAI Pcod TRW CP Non-AFA,5/18/19,703
BSAI Pcod TRW CP Non-AFA,5/25/19,896
BSAI Pcod TRW CP Non-AFA,6/1/19,428
BSAI Pcod TRW CP Non-AFA,6/8/19,267
BSAI Pcod TRW CP Non-AFA,6/15/19,196
BSAI Pcod TRW CP Non-AFA,6/22/19,254
BSAI Pcod TRW CP Non-AFA,6/29/19,243
BSAI Pcod TRW CP Non-AFA,7/6/19,241
BSAI Pcod TRW CP Non-AFA,7/13/19,231
BSAI Pcod TRW CP Non-AFA,7/20/19,263
BSAI Pcod TRW CP Non-AFA,7/27/19,315
BSAI Pcod TRW CP Non-AFA,8/3/19,289
BSAI Pcod TRW CP Non-AFA,8/10/19,307
BSAI Pcod TRW CP Non-AFA,8/17/19,387
BSAI Pcod TRW CP Non-AFA,8/24/19,405
BSAI Pcod TRW CP Non-AFA,8/31/19,532
BSAI Pcod TRW CP Non-AFA,9/7/19,607
BSAI Pcod TRW CP Non-AFA,9/14/19,484
BSAI Pcod TRW CP Non-AFA,9/21/19,666
BSAI Pcod TRW CP Non-AFA,9/28/19,400
BSAI Pcod TRW CP Non-AFA,10/5/19,390
BSAI Pcod TRW CP Non-AFA,10/12/19,323
BSAI Pcod TRW CP Non-AFA,10/19/19,150
BSAI Pcod TRW CP Non-AFA,10/26/19,162
BSAI Pcod TRW CP Non-AFA,11/2/19,240
BSAI Pcod TRW CP Non-AFA,11/9/19,188
BSAI Pcod TRW CP Non-AFA,11/16/19,121
BSAI Pcod TRW CP Non-AFA,11/23/19,149
BSAI Pcod TRW CP Non-AFA,11/30/19,60
BSAI Pcod TRW CV,1/26/19,8939
BSAI Pcod TRW CV,2/2/19,7591
BSAI Pcod TRW CV,2/9/19,368
BSAI Pcod TRW CV,2/16/19,1130
BSAI Pcod TRW CV,2/23/19,1197
BSAI Pcod TRW CV,3/2/19,1304
BSAI Pcod TRW CV,3/9/19,2818
BSAI Pcod TRW CV,3/16/19,1633
BSAI Pcod TRW CV,3/23/19,245
BSAI Pcod TRW CV,3/30/19,334
BSAI Pcod TRW CV,4/6/19,3635
BSAI Pcod TRW CV,4/13/19,167
BSAI Pcod TRW CV,4/20/19,86
BSAI Pcod TRW CV,4/27/19,79
BSAI Pcod TRW CV,5/4/19,36
BSAI Pcod TRW CV,5/11/19,44
BSAI Pcod TRW CV,5/18/19,44
BSAI Pcod TRW CV,5/25/19,31
BSAI Pcod TRW CV,6/1/19,14
BSAI Pcod TRW CV,6/15/19,48
BSAI Pcod TRW CV,6/22/19,85
BSAI Pcod TRW CV,6/29/19,100
BSAI Pcod TRW CV,7/6/19,98
BSAI Pcod TRW CV,7/13/19,61
BSAI Pcod TRW CV,7/20/19,66
BSAI Pcod TRW CV,7/27/19,130
BSAI Pcod TRW CV,8/3/19,145
BSAI Pcod TRW CV,8/10/19,79
BSAI Pcod TRW CV,8/17/19,46
BSAI Pcod TRW CV,8/24/19,68
BSAI Pcod TRW CV,8/31/19,56
BSAI Pcod TRW CV,9/7/19,214
BSAI Pcod TRW CV,9/14/19,186
BSAI Pcod TRW CV,9/21/19,106
BSAI Pcod TRW CV,9/28/19,149
BSAI Pcod TRW CV,10/5/19,31
BSAI Pcod TRW CV,10/12/19,55
BSAI Pcod TRW CV,10/19/19,31
BSAI Pcod TRW CV,10/26/19,71
BSAI Pcod TRW CV,11/2/19,35
BSAI Rock Sole,1/5/19,0
BSAI Rock Sole,1/12/19,0
BSAI Rock Sole,1/19/19,0
BSAI Rock Sole,1/26/19,920
BSAI Rock Sole,2/2/19,810
BSAI Rock Sole,2/9/19,837
BSAI Rock Sole,2/16/19,894
BSAI Rock Sole,2/23/19,1214
BSAI Rock Sole,3/2/19,1218
BSAI Rock Sole,3/9/19,524
BSAI Rock Sole,3/16/19,505
BSAI Rock Sole,3/23/19,645
BSAI Rock Sole,3/30/19,517
BSAI Rock Sole,4/6/19,532
BSAI Rock Sole,4/13/19,897
BSAI Rock Sole,4/20/19,583
BSAI Rock Sole,4/27/19,976
BSAI Rock Sole,5/4/19,738
BSAI Rock Sole,5/11/19,1958
BSAI Rock Sole,5/18/19,3458
BSAI Rock Sole,5/25/19,2410
BSAI Rock Sole,6/1/19,1061
BSAI Rock Sole,6/8/19,458
BSAI Rock Sole,6/15/19,107
BSAI Rock Sole,6/22/19,91
BSAI Rock Sole,6/29/19,55
BSAI Rock Sole,7/6/19,130
BSAI Rock Sole,7/13/19,50
BSAI Rock Sole,7/20/19,39
BSAI Rock Sole,7/27/19,44
BSAI Rock Sole,8/3/19,40
BSAI Rock Sole,8/10/19,41
BSAI Rock Sole,8/17/19,59
BSAI Rock Sole,8/24/19,161
BSAI Rock Sole,8/31/19,366
BSAI Rock Sole,9/7/19,112
BSAI Rock Sole,9/14/19,208
BSAI Rock Sole,9/21/19,130
BSAI Rock Sole,9/28/19,120
BSAI Rock Sole,10/5/19,74
BSAI Rock Sole,10/12/19,47
BSAI Rock Sole,10/19/19,28
BSAI Rock Sole,10/26/19,13
BSAI Rock Sole,11/2/19,20
BSAI Rock Sole,11/9/19,17
BSAI Rock Sole,11/16/19,99
BSAI Rock Sole,11/23/19,145
BSAI Rock Sole,11/30/19,65
BSAI Rock Sole,12/7/19,22
BSAI Rock Sole,12/21/19,0
BSAI Sculpin,1/5/19,30
BSAI Sculpin,1/12/19,53
BSAI Sculpin,1/19/19,41
BSAI Sculpin,1/26/19,129
BSAI Sculpin,2/2/19,152
BSAI Sculpin,2/9/19,131
BSAI Sculpin,2/16/19,78
BSAI Sculpin,2/23/19,133
BSAI Sculpin,3/2/19,107
BSAI Sculpin,3/9/19,130
BSAI Sculpin,3/16/19,96
BSAI Sculpin,3/23/19,113
BSAI Sculpin,3/30/19,115
BSAI Sculpin,4/6/19,173
BSAI Sculpin,4/13/19,138
BSAI Sculpin,4/20/19,146
BSAI Sculpin,4/27/19,209
BSAI Sculpin,5/4/19,151
BSAI Sculpin,5/11/19,213
BSAI Sculpin,5/18/19,186
BSAI Sculpin,5/25/19,74
BSAI Sculpin,6/1/19,74
BSAI Sculpin,6/8/19,108
BSAI Sculpin,6/15/19,72
BSAI Sculpin,6/22/19,109
BSAI Sculpin,6/29/19,85
BSAI Sculpin,7/6/19,145
BSAI Sculpin,7/13/19,121
BSAI Sculpin,7/20/19,134
BSAI Sculpin,7/27/19,134
BSAI Sculpin,8/3/19,133
BSAI Sculpin,8/10/19,142
BSAI Sculpin,8/17/19,109
BSAI Sculpin,8/24/19,107
BSAI Sculpin,8/31/19,146
BSAI Sculpin,9/7/19,168
BSAI Sculpin,9/14/19,138
BSAI Sculpin,9/21/19,147
BSAI Sculpin,9/28/19,150
BSAI Sculpin,10/5/19,128
BSAI Sculpin,10/12/19,86
BSAI Sculpin,10/19/19,62
BSAI Sculpin,10/26/19,59
BSAI Sculpin,11/2/19,87
BSAI Sculpin,11/9/19,60
BSAI Sculpin,11/16/19,74
BSAI Sculpin,11/23/19,97
BSAI Sculpin,11/30/19,48
BSAI Sculpin,12/7/19,26
BSAI Sculpin,12/14/19,18
BSAI Sculpin,12/21/19,22
BSAI Sculpin,12/28/19,8
BSAI Sculpin,12/31/19,6
BSAI Shark,1/12/19,0
BSAI Shark,1/19/19,0
BSAI Shark,1/26/19,3
BSAI Shark,2/2/19,1
BSAI Shark,2/9/19,0
BSAI Shark,2/16/19,0
BSAI Shark,2/23/19,1
BSAI Shark,3/2/19,0
BSAI Shark,3/9/19,0
BSAI Shark,3/16/19,0
BSAI Shark,3/23/19,1
BSAI Shark,3/30/19,0
BSAI Shark,4/6/19,0
BSAI Shark,4/13/19,0
BSAI Shark,5/11/19,2
BSAI Shark,5/18/19,0
BSAI Shark,6/1/19,1
BSAI Shark,6/8/19,1
BSAI Shark,6/15/19,3
BSAI Shark,6/22/19,5
BSAI Shark,6/29/19,3
BSAI Shark,7/6/19,2
BSAI Shark,7/13/19,3
BSAI Shark,7/20/19,3
BSAI Shark,7/27/19,5
BSAI Shark,8/3/19,5
BSAI Shark,8/10/19,9
BSAI Shark,8/17/19,8
BSAI Shark,8/24/19,16
BSAI Shark,8/31/19,18
BSAI Shark,9/7/19,12
BSAI Shark,9/14/19,12
BSAI Shark,9/21/19,10
BSAI Shark,9/28/19,6
BSAI Shark,10/5/19,5
BSAI Shark,10/12/19,2
BSAI Shark,10/19/19,1
BSAI Shark,10/26/19,2
BSAI Shark,11/2/19,0
BSAI Shark,11/9/19,1
BSAI Shark,11/16/19,0
BSAI Shark,11/23/19,0
BSAI Shark,12/21/19,1
BSAI Shark,12/31/19,0
BSAI Shortraker Rockfish,2/9/19,0
BSAI Shortraker Rockfish,3/9/19,0
BSAI Shortraker Rockfish,3/23/19,0
BSAI Shortraker Rockfish,3/30/19,0
BSAI Shortraker Rockfish,4/6/19,1
BSAI Shortraker Rockfish,4/13/19,1
BSAI Shortraker Rockfish,5/25/19,1
BSAI Shortraker Rockfish,6/1/19,9
BSAI Shortraker Rockfish,6/8/19,8
BSAI Shortraker Rockfish,6/15/19,11
BSAI Shortraker Rockfish,6/22/19,20
BSAI Shortraker Rockfish,6/29/19,25
BSAI Shortraker Rockfish,7/6/19,8
BSAI Shortraker Rockfish,7/13/19,21
BSAI Shortraker Rockfish,7/20/19,10
BSAI Shortraker Rockfish,7/27/19,28
BSAI Shortraker Rockfish,8/3/19,12
BSAI Shortraker Rockfish,8/10/19,23
BSAI Shortraker Rockfish,8/17/19,19
BSAI Shortraker Rockfish,8/24/19,26
BSAI Shortraker Rockfish,8/31/19,43
BSAI Shortraker Rockfish,9/7/19,15
BSAI Shortraker Rockfish,9/14/19,0
BSAI Shortraker Rockfish,9/21/19,1
BSAI Shortraker Rockfish,9/28/19,3
BSAI Shortraker Rockfish,10/5/19,41
BSAI Shortraker Rockfish,10/12/19,12
BSAI Shortraker Rockfish,10/19/19,1
BSAI Shortraker Rockfish,10/26/19,7
BSAI Shortraker Rockfish,11/9/19,25
BSAI Skate,1/5/19,143
BSAI Skate,1/12/19,374
BSAI Skate,1/19/19,276
BSAI Skate,1/26/19,451
BSAI Skate,2/2/19,511
BSAI Skate,2/9/19,482
BSAI Skate,2/16/19,767
BSAI Skate,2/23/19,623
BSAI Skate,3/2/19,668
BSAI Skate,3/9/19,961
BSAI Skate,3/16/19,867
BSAI Skate,3/23/19,500
BSAI Skate,3/30/19,710
BSAI Skate,4/6/19,489
BSAI Skate,4/13/19,279
BSAI Skate,4/20/19,307
BSAI Skate,4/27/19,292
BSAI Skate,5/4/19,138
BSAI Skate,5/11/19,258
BSAI Skate,5/18/19,216
BSAI Skate,5/25/19,143
BSAI Skate,6/1/19,131
BSAI Skate,6/8/19,115
BSAI Skate,6/15/19,258
BSAI Skate,6/22/19,337
BSAI Skate,6/29/19,230
BSAI Skate,7/6/19,323
BSAI Skate,7/13/19,339
BSAI Skate,7/20/19,235
BSAI Skate,7/27/19,368
BSAI Skate,8/3/19,418
BSAI Skate,8/10/19,510
BSAI Skate,8/17/19,488
BSAI Skate,8/24/19,475
BSAI Skate,8/31/19,432
BSAI Skate,9/7/19,483
BSAI Skate,9/14/19,368
BSAI Skate,9/21/19,444
BSAI Skate,9/28/19,451
BSAI Skate,10/5/19,396
BSAI Skate,10/12/19,333
BSAI Skate,10/19/19,409
BSAI Skate,10/26/19,508
BSAI Skate,11/2/19,321
BSAI Skate,11/9/19,394
BSAI Skate,11/16/19,319
BSAI Skate,11/23/19,364
BSAI Skate,11/30/19,294
BSAI Skate,12/7/19,295
BSAI Skate,12/14/19,186
BSAI Skate,12/21/19,227
BSAI Skate,12/28/19,148
BSAI Skate,12/31/19,88
BSAI Yellowfin Sole,1/5/19,10
BSAI Yellowfin Sole,1/12/19,48
BSAI Yellowfin Sole,1/19/19,60
BSAI Yellowfin Sole,1/26/19,3290
BSAI Yellowfin Sole,2/2/19,4285
BSAI Yellowfin Sole,2/9/19,5091
BSAI Yellowfin Sole,2/16/19,6364
BSAI Yellowfin Sole,2/23/19,3808
BSAI Yellowfin Sole,3/2/19,3958
BSAI Yellowfin Sole,3/9/19,6084
BSAI Yellowfin Sole,3/16/19,4336
BSAI Yellowfin Sole,3/23/19,4106
BSAI Yellowfin Sole,3/30/19,3301
BSAI Yellowfin Sole,4/6/19,2886
BSAI Yellowfin Sole,4/13/19,4522
BSAI Yellowfin Sole,4/20/19,4118
BSAI Yellowfin Sole,4/27/19,3570
BSAI Yellowfin Sole,5/4/19,4662
BSAI Yellowfin Sole,5/11/19,4269
BSAI Yellowfin Sole,5/18/19,4224
BSAI Yellowfin Sole,5/25/19,4167
BSAI Yellowfin Sole,6/1/19,3330
BSAI Yellowfin Sole,6/8/19,3270
BSAI Yellowfin Sole,6/15/19,982
BSAI Yellowfin Sole,6/22/19,670
BSAI Yellowfin Sole,6/29/19,493
BSAI Yellowfin Sole,7/6/19,415
BSAI Yellowfin Sole,7/13/19,789
BSAI Yellowfin Sole,7/20/19,649
BSAI Yellowfin Sole,7/27/19,705
BSAI Yellowfin Sole,8/3/19,483
BSAI Yellowfin Sole,8/10/19,236
BSAI Yellowfin Sole,8/17/19,439
BSAI Yellowfin Sole,8/24/19,604
BSAI Yellowfin Sole,8/31/19,878
BSAI Yellowfin Sole,9/7/19,1955
BSAI Yellowfin Sole,9/14/19,2311
BSAI Yellowfin Sole,9/21/19,2785
BSAI Yellowfin Sole,9/28/19,3009
BSAI Yellowfin Sole,10/5/19,2307
BSAI Yellowfin Sole,10/12/19,2342
BSAI Yellowfin Sole,10/19/19,1381
BSAI Yellowfin Sole,10/26/19,1213
BSAI Yellowfin Sole,11/2/19,1574
BSAI Yellowfin Sole,11/9/19,1241
BSAI Yellowfin Sole,11/16/19,1127
BSAI Yellowfin Sole,11/23/19,800
BSAI Yellowfin Sole,11/30/19,601
BSAI Yellowfin Sole,12/7/19,525
BSAI Yellowfin Sole,12/14/19,2
BSAI Yellowfin Sole,12/21/19,3
BSAI Yellowfin Sole,12/28/19,1
BSEAI Atka Mackerel ICA,1/5/19,1
BSEAI Atka Mackerel ICA,1/12/19,1
BSEAI Atka Mackerel ICA,1/19/19,0
BSEAI Atka Mackerel ICA,1/26/19,1
BSEAI Atka Mackerel ICA,2/2/19,0
BSEAI Atka Mackerel ICA,2/9/19,0
BSEAI Atka Mackerel ICA,2/16/19,0
BSEAI Atka Mackerel ICA,2/23/19,0
BSEAI Atka Mackerel ICA,3/2/19,0
BSEAI Atka Mackerel ICA,3/9/19,0
BSEAI Atka Mackerel ICA,3/16/19,0
BSEAI Atka Mackerel ICA,3/23/19,0
BSEAI Atka Mackerel ICA,3/30/19,0
BSEAI Atka Mackerel ICA,4/6/19,0
BSEAI Atka Mackerel ICA,6/15/19,61
BSEAI Atka Mackerel ICA,6/22/19,5
BSEAI Atka Mackerel ICA,6/29/19,12
BSEAI Atka Mackerel ICA,7/6/19,4
BSEAI Atka Mackerel ICA,7/13/19,5
BSEAI Atka Mackerel ICA,7/20/19,4
BSEAI Atka Mackerel ICA,7/27/19,38
BSEAI Atka Mackerel ICA,8/3/19,7
BSEAI Atka Mackerel ICA,8/10/19,30
BSEAI Atka Mackerel ICA,8/17/19,11
BSEAI Atka Mackerel ICA,8/24/19,35
BSEAI Atka Mackerel ICA,8/31/19,0
BSEAI Atka Mackerel ICA,9/7/19,39
BSEAI Atka Mackerel ICA,9/14/19,4
BSEAI Atka Mackerel ICA,9/21/19,6
BSEAI Atka Mackerel ICA,9/28/19,16
BSEAI Atka Mackerel ICA,10/5/19,33
BSEAI Atka Mackerel ICA,10/12/19,28
BSEAI Atka Mackerel ICA,10/19/19,0
BSEAI Atka Mackerel ICA,10/26/19,0
BSEAI Atka Mackerel TRW,4/6/19,1889
BSEAI Atka Mackerel TRW,4/20/19,975
BSEAI Atka Mackerel TRW,4/27/19,1340
BSEAI Atka Mackerel TRW,5/4/19,814
BSEAI Atka Mackerel TRW,6/8/19,681
BSEAI Atka Mackerel TRW,6/15/19,264
BSEAI Atka Mackerel TRW,6/29/19,89
BSEAI Atka Mackerel TRW,7/20/19,155
