National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2020 Bering Sea Aleutian Islands Weekly Catch

Through 2020-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Northern Rockfish,5/23/20,181
BSAI Northern Rockfish,5/30/20,8
BSAI Northern Rockfish,6/6/20,33
BSAI Northern Rockfish,6/13/20,129
BSAI Northern Rockfish,6/20/20,351
BSAI Northern Rockfish,6/27/20,556
BSAI Northern Rockfish,7/4/20,346
BSAI Northern Rockfish,7/11/20,538
BSAI Northern Rockfish,7/18/20,444
BSAI Northern Rockfish,7/25/20,508
BSAI Northern Rockfish,8/1/20,837
BSAI Northern Rockfish,8/8/20,817
BSAI Northern Rockfish,8/15/20,537
BSAI Northern Rockfish,8/22/20,545
BSAI Northern Rockfish,8/29/20,116
BSAI Northern Rockfish,9/5/20,23
BSAI Northern Rockfish,9/12/20,36
BSAI Northern Rockfish,9/19/20,92
BSAI Northern Rockfish,9/26/20,383
BSAI Northern Rockfish,10/3/20,33
BSAI Northern Rockfish,10/10/20,16
BSAI Northern Rockfish,10/17/20,22
BSAI Northern Rockfish,10/24/20,24
BSAI Northern Rockfish,10/31/20,53
BSAI Northern Rockfish,11/7/20,31
BSAI Northern Rockfish,11/14/20,36
BSAI Northern Rockfish,11/21/20,5
BSAI Northern Rockfish,11/28/20,18
BSAI Northern Rockfish,12/5/20,14
BSAI Northern Rockfish,12/12/20,17
BSAI Northern Rockfish,12/19/20,8
BSAI Northern Rockfish,12/26/20,1
BSAI Octopus,1/4/20,21
BSAI Octopus,1/11/20,58
BSAI Octopus,1/18/20,40
BSAI Octopus,1/25/20,7
BSAI Octopus,2/1/20,17
BSAI Octopus,2/8/20,350
BSAI Octopus,2/15/20,21
BSAI Octopus,2/22/20,20
BSAI Octopus,2/29/20,22
BSAI Octopus,3/7/20,28
BSAI Octopus,3/14/20,19
BSAI Octopus,3/21/20,12
BSAI Octopus,3/28/20,7
BSAI Octopus,4/4/20,3
BSAI Octopus,4/11/20,1
BSAI Octopus,4/18/20,0
BSAI Octopus,4/25/20,0
BSAI Octopus,5/2/20,0
BSAI Octopus,5/9/20,0
BSAI Octopus,5/16/20,1
BSAI Octopus,5/23/20,0
BSAI Octopus,5/30/20,0
BSAI Octopus,6/6/20,0
BSAI Octopus,6/13/20,1
BSAI Octopus,6/20/20,1
BSAI Octopus,6/27/20,0
BSAI Octopus,7/4/20,1
BSAI Octopus,7/11/20,1
BSAI Octopus,7/18/20,0
BSAI Octopus,7/25/20,1
BSAI Octopus,8/1/20,1
BSAI Octopus,8/8/20,1
BSAI Octopus,8/15/20,5
BSAI Octopus,8/22/20,2
BSAI Octopus,8/29/20,3
BSAI Octopus,9/5/20,6
BSAI Octopus,9/12/20,11
BSAI Octopus,9/19/20,4
BSAI Octopus,9/26/20,4
BSAI Octopus,10/3/20,9
BSAI Octopus,10/10/20,1
BSAI Octopus,10/17/20,1
BSAI Octopus,10/24/20,0
BSAI Octopus,10/31/20,0
BSAI Octopus,11/7/20,0
BSAI Octopus,11/14/20,0
BSAI Octopus,11/21/20,1
BSAI Octopus,11/28/20,2
BSAI Octopus,12/5/20,3
BSAI Octopus,12/12/20,1
BSAI Octopus,12/19/20,2
BSAI Other Flatfish,1/4/20,2
BSAI Other Flatfish,1/11/20,1
BSAI Other Flatfish,1/18/20,1
BSAI Other Flatfish,1/25/20,85
BSAI Other Flatfish,2/1/20,111
BSAI Other Flatfish,2/8/20,221
BSAI Other Flatfish,2/15/20,157
BSAI Other Flatfish,2/22/20,75
BSAI Other Flatfish,2/29/20,56
BSAI Other Flatfish,3/7/20,21
BSAI Other Flatfish,3/14/20,61
BSAI Other Flatfish,3/21/20,97
BSAI Other Flatfish,3/28/20,131
BSAI Other Flatfish,4/4/20,109
BSAI Other Flatfish,4/11/20,33
BSAI Other Flatfish,4/18/20,18
BSAI Other Flatfish,4/25/20,26
BSAI Other Flatfish,5/2/20,27
BSAI Other Flatfish,5/9/20,125
BSAI Other Flatfish,5/16/20,437
BSAI Other Flatfish,5/23/20,541
BSAI Other Flatfish,5/30/20,575
BSAI Other Flatfish,6/6/20,208
BSAI Other Flatfish,6/13/20,100
BSAI Other Flatfish,6/20/20,92
BSAI Other Flatfish,6/27/20,34
BSAI Other Flatfish,7/4/20,9
BSAI Other Flatfish,7/11/20,23
BSAI Other Flatfish,7/18/20,17
BSAI Other Flatfish,7/25/20,34
BSAI Other Flatfish,8/1/20,60
BSAI Other Flatfish,8/8/20,97
BSAI Other Flatfish,8/15/20,84
BSAI Other Flatfish,8/22/20,50
BSAI Other Flatfish,8/29/20,39
BSAI Other Flatfish,9/5/20,39
BSAI Other Flatfish,9/12/20,54
BSAI Other Flatfish,9/19/20,54
BSAI Other Flatfish,9/26/20,30
BSAI Other Flatfish,10/3/20,25
BSAI Other Flatfish,10/10/20,48
BSAI Other Flatfish,10/17/20,31
BSAI Other Flatfish,10/24/20,33
BSAI Other Flatfish,10/31/20,26
BSAI Other Flatfish,11/7/20,8
BSAI Other Flatfish,11/14/20,19
BSAI Other Flatfish,11/21/20,26
BSAI Other Flatfish,11/28/20,14
BSAI Other Flatfish,12/5/20,11
BSAI Other Flatfish,12/12/20,1
BSAI Pcod HAL CP,1/4/20,225
BSAI Pcod HAL CP,1/11/20,1503
BSAI Pcod HAL CP,1/18/20,2319
BSAI Pcod HAL CP,1/25/20,2441
BSAI Pcod HAL CP,2/1/20,1925
BSAI Pcod HAL CP,2/8/20,2740
BSAI Pcod HAL CP,2/15/20,2071
BSAI Pcod HAL CP,2/22/20,1979
BSAI Pcod HAL CP,2/29/20,1914
BSAI Pcod HAL CP,3/7/20,2649
BSAI Pcod HAL CP,3/14/20,3013
BSAI Pcod HAL CP,3/21/20,1618
BSAI Pcod HAL CP,3/28/20,2019
BSAI Pcod HAL CP,4/4/20,1993
BSAI Pcod HAL CP,4/11/20,1180
BSAI Pcod HAL CP,4/18/20,1260
BSAI Pcod HAL CP,4/25/20,1023
BSAI Pcod HAL CP,5/2/20,1108
BSAI Pcod HAL CP,5/9/20,343
BSAI Pcod HAL CP,6/13/20,331
BSAI Pcod HAL CP,6/20/20,332
BSAI Pcod HAL CP,6/27/20,424
BSAI Pcod HAL CP,7/4/20,371
BSAI Pcod HAL CP,7/11/20,404
BSAI Pcod HAL CP,7/18/20,900
BSAI Pcod HAL CP,7/25/20,1160
BSAI Pcod HAL CP,8/1/20,760
BSAI Pcod HAL CP,8/8/20,904
BSAI Pcod HAL CP,8/15/20,1261
BSAI Pcod HAL CP,8/22/20,1400
BSAI Pcod HAL CP,8/29/20,1303
BSAI Pcod HAL CP,9/5/20,1422
BSAI Pcod HAL CP,9/12/20,1496
BSAI Pcod HAL CP,9/19/20,1423
BSAI Pcod HAL CP,9/26/20,1748
BSAI Pcod HAL CP,10/3/20,1544
BSAI Pcod HAL CP,10/10/20,1201
BSAI Pcod HAL CP,10/17/20,1794
BSAI Pcod HAL CP,10/24/20,1896
BSAI Pcod HAL CP,10/31/20,2037
BSAI Pcod HAL CP,11/7/20,1573
BSAI Pcod HAL CP,11/14/20,1316
BSAI Pcod HAL CP,11/21/20,1051
BSAI Pcod HAL CP,11/28/20,492
BSAI Pcod HAL CP,12/5/20,662
BSAI Pcod HAL CP,12/12/20,492
BSAI Pcod HAL CP,12/19/20,263
BSAI Pcod HAL/Pot CV < 60 ft,1/4/20,399
BSAI Pcod HAL/Pot CV < 60 ft,1/11/20,1583
BSAI Pcod HAL/Pot CV < 60 ft,1/18/20,1123
BSAI Pcod HAL/Pot CV < 60 ft,4/4/20,70
BSAI Pcod HAL/Pot CV < 60 ft,9/5/20,468
BSAI Pcod HAL/Pot CV < 60 ft,9/12/20,589
BSAI Pcod ICA HAL/Pot,5/16/20,5
BSAI Pcod ICA HAL/Pot,5/23/20,6
BSAI Pcod ICA HAL/Pot,5/30/20,2
BSAI Pcod ICA HAL/Pot,6/6/20,4
BSAI Pcod ICA HAL/Pot,6/13/20,7
BSAI Pcod ICA HAL/Pot,6/20/20,6
BSAI Pcod ICA HAL/Pot,7/4/20,7
BSAI Pcod ICA HAL/Pot,7/11/20,1
BSAI Pcod ICA HAL/Pot,7/18/20,7
BSAI Pcod ICA HAL/Pot,7/25/20,2
BSAI Pcod ICA HAL/Pot,8/1/20,4
BSAI Pcod ICA HAL/Pot,8/8/20,7
BSAI Pcod ICA HAL/Pot,8/15/20,47
BSAI Pcod ICA HAL/Pot,8/22/20,17
BSAI Pcod ICA HAL/Pot,8/29/20,11
BSAI Pcod ICA HAL/Pot,9/5/20,12
BSAI Pcod ICA HAL/Pot,9/12/20,5
BSAI Pcod ICA HAL/Pot,9/19/20,6
BSAI Pcod ICA HAL/Pot,9/26/20,7
BSAI Pcod Pot CP,1/11/20,760
BSAI Pcod Pot CP,1/18/20,48
BSAI Pcod Pot CP,9/5/20,398
BSAI Pcod Pot CP,9/12/20,712
BSAI Pcod Pot CV >=60,1/4/20,1003
BSAI Pcod Pot CV >=60,1/11/20,3397
BSAI Pcod Pot CV >=60,1/18/20,872
BSAI Pcod Pot CV >=60,9/5/20,1817
BSAI Pcod Pot CV >=60,9/12/20,2999
BSAI Pcod Pot CV >=60,9/19/20,912
BSAI Pcod TRW CP Coop AFA,1/25/20,151
BSAI Pcod TRW CP Coop AFA,2/1/20,296
BSAI Pcod TRW CP Coop AFA,2/8/20,346
BSAI Pcod TRW CP Coop AFA,2/15/20,336
BSAI Pcod TRW CP Coop AFA,2/22/20,591
BSAI Pcod TRW CP Coop AFA,2/29/20,363
BSAI Pcod TRW CP Coop AFA,3/7/20,358
BSAI Pcod TRW CP Coop AFA,3/14/20,183
BSAI Pcod TRW CP Coop AFA,3/21/20,232
BSAI Pcod TRW CP Coop AFA,3/28/20,211
BSAI Pcod TRW CP Coop AFA,4/4/20,68
BSAI Pcod TRW CP Coop AFA,4/11/20,55
BSAI Pcod TRW CP Coop AFA,6/20/20,16
BSAI Pcod TRW CP Coop AFA,6/27/20,16
BSAI Pcod TRW CP Coop AFA,7/4/20,17
BSAI Pcod TRW CP Coop AFA,7/11/20,44
BSAI Pcod TRW CP Coop AFA,7/18/20,53
BSAI Pcod TRW CP Coop AFA,7/25/20,46
BSAI Pcod TRW CP Coop AFA,8/1/20,36
BSAI Pcod TRW CP Coop AFA,8/8/20,60
BSAI Pcod TRW CP Coop AFA,8/15/20,87
BSAI Pcod TRW CP Coop AFA,8/22/20,69
BSAI Pcod TRW CP Coop AFA,8/29/20,105
BSAI Pcod TRW CP Coop AFA,9/5/20,82
BSAI Pcod TRW CP Coop AFA,9/12/20,49
BSAI Pcod TRW CP Coop AFA,9/19/20,28
BSAI Pcod TRW CP Coop AFA,9/26/20,16
BSAI Pcod TRW CP Coop AFA,10/3/20,18
BSAI Pcod TRW CP Coop AFA,10/10/20,19
BSAI Pcod TRW CP Coop AFA,10/17/20,25
BSAI Pcod TRW CP Coop AFA,10/24/20,5
BSAI Pcod TRW CP Coop AFA,10/31/20,4
BSAI Pcod TRW CP Non-AFA,1/25/20,266
BSAI Pcod TRW CP Non-AFA,2/1/20,843
BSAI Pcod TRW CP Non-AFA,2/8/20,713
BSAI Pcod TRW CP Non-AFA,2/15/20,983
BSAI Pcod TRW CP Non-AFA,2/22/20,778
BSAI Pcod TRW CP Non-AFA,2/29/20,543
BSAI Pcod TRW CP Non-AFA,3/7/20,410
BSAI Pcod TRW CP Non-AFA,3/14/20,710
BSAI Pcod TRW CP Non-AFA,3/21/20,677
BSAI Pcod TRW CP Non-AFA,3/28/20,476
BSAI Pcod TRW CP Non-AFA,4/4/20,389
BSAI Pcod TRW CP Non-AFA,4/11/20,471
BSAI Pcod TRW CP Non-AFA,4/18/20,759
BSAI Pcod TRW CP Non-AFA,4/25/20,498
BSAI Pcod TRW CP Non-AFA,5/2/20,411
BSAI Pcod TRW CP Non-AFA,5/9/20,209
BSAI Pcod TRW CP Non-AFA,5/16/20,128
BSAI Pcod TRW CP Non-AFA,5/23/20,205
BSAI Pcod TRW CP Non-AFA,5/30/20,186
BSAI Pcod TRW CP Non-AFA,6/6/20,81
BSAI Pcod TRW CP Non-AFA,6/13/20,146
BSAI Pcod TRW CP Non-AFA,6/20/20,273
BSAI Pcod TRW CP Non-AFA,6/27/20,254
BSAI Pcod TRW CP Non-AFA,7/4/20,137
BSAI Pcod TRW CP Non-AFA,7/11/20,246
BSAI Pcod TRW CP Non-AFA,7/18/20,218
BSAI Pcod TRW CP Non-AFA,7/25/20,224
BSAI Pcod TRW CP Non-AFA,8/1/20,117
BSAI Pcod TRW CP Non-AFA,8/8/20,236
BSAI Pcod TRW CP Non-AFA,8/15/20,259
BSAI Pcod TRW CP Non-AFA,8/22/20,347
BSAI Pcod TRW CP Non-AFA,8/29/20,405
BSAI Pcod TRW CP Non-AFA,9/5/20,625
BSAI Pcod TRW CP Non-AFA,9/12/20,647
BSAI Pcod TRW CP Non-AFA,9/19/20,646
BSAI Pcod TRW CP Non-AFA,9/26/20,468
BSAI Pcod TRW CP Non-AFA,10/3/20,263
BSAI Pcod TRW CP Non-AFA,10/10/20,197
BSAI Pcod TRW CP Non-AFA,10/17/20,257
BSAI Pcod TRW CP Non-AFA,10/24/20,223
BSAI Pcod TRW CP Non-AFA,10/31/20,202
BSAI Pcod TRW CP Non-AFA,11/7/20,147
BSAI Pcod TRW CP Non-AFA,11/14/20,168
BSAI Pcod TRW CP Non-AFA,11/21/20,159
BSAI Pcod TRW CP Non-AFA,11/28/20,155
BSAI Pcod TRW CP Non-AFA,12/5/20,41
BSAI Pcod TRW CV,1/25/20,1609
BSAI Pcod TRW CV,2/1/20,226
BSAI Pcod TRW CV,2/8/20,412
BSAI Pcod TRW CV,2/15/20,20292
BSAI Pcod TRW CV,2/22/20,688
BSAI Pcod TRW CV,2/29/20,441
BSAI Pcod TRW CV,3/7/20,529
BSAI Pcod TRW CV,3/14/20,330
BSAI Pcod TRW CV,3/21/20,635
BSAI Pcod TRW CV,3/28/20,549
BSAI Pcod TRW CV,4/4/20,391
BSAI Pcod TRW CV,4/11/20,532
BSAI Pcod TRW CV,4/18/20,361
BSAI Pcod TRW CV,4/25/20,142
BSAI Pcod TRW CV,5/2/20,428
BSAI Pcod TRW CV,5/9/20,118
BSAI Pcod TRW CV,5/16/20,5
BSAI Pcod TRW CV,6/13/20,35
BSAI Pcod TRW CV,6/20/20,84
BSAI Pcod TRW CV,6/27/20,99
BSAI Pcod TRW CV,7/4/20,56
BSAI Pcod TRW CV,7/11/20,61
BSAI Pcod TRW CV,7/18/20,112
BSAI Pcod TRW CV,7/25/20,107
BSAI Pcod TRW CV,8/1/20,142
BSAI Pcod TRW CV,8/8/20,149
BSAI Pcod TRW CV,8/15/20,205
BSAI Pcod TRW CV,8/22/20,206
BSAI Pcod TRW CV,8/29/20,62
BSAI Pcod TRW CV,9/5/20,152
BSAI Pcod TRW CV,9/12/20,142
BSAI Pcod TRW CV,9/19/20,85
BSAI Pcod TRW CV,9/26/20,80
BSAI Pcod TRW CV,10/3/20,58
BSAI Pcod TRW CV,10/10/20,40
BSAI Pcod TRW CV,10/17/20,51
BSAI Pcod TRW CV,10/24/20,53
BSAI Pcod TRW CV,10/31/20,15
BSAI Rock Sole,1/4/20,0
BSAI Rock Sole,1/11/20,0
BSAI Rock Sole,1/18/20,0
BSAI Rock Sole,1/25/20,826
BSAI Rock Sole,2/1/20,1095
BSAI Rock Sole,2/8/20,1858
BSAI Rock Sole,2/15/20,2077
BSAI Rock Sole,2/22/20,1267
BSAI Rock Sole,2/29/20,558
BSAI Rock Sole,3/7/20,330
BSAI Rock Sole,3/14/20,356
BSAI Rock Sole,3/21/20,876
BSAI Rock Sole,3/28/20,1738
BSAI Rock Sole,4/4/20,1007
BSAI Rock Sole,4/11/20,975
BSAI Rock Sole,4/18/20,1331
BSAI Rock Sole,4/25/20,1211
BSAI Rock Sole,5/2/20,512
BSAI Rock Sole,5/9/20,368
BSAI Rock Sole,5/16/20,245
BSAI Rock Sole,5/23/20,384
BSAI Rock Sole,5/30/20,224
BSAI Rock Sole,6/6/20,44
BSAI Rock Sole,6/13/20,202
BSAI Rock Sole,6/20/20,134
BSAI Rock Sole,6/27/20,22
BSAI Rock Sole,7/4/20,12
BSAI Rock Sole,7/11/20,40
BSAI Rock Sole,7/18/20,36
BSAI Rock Sole,7/25/20,137
BSAI Rock Sole,8/1/20,100
BSAI Rock Sole,8/8/20,210
BSAI Rock Sole,8/15/20,240
BSAI Rock Sole,8/22/20,1018
BSAI Rock Sole,8/29/20,566
BSAI Rock Sole,9/5/20,738
BSAI Rock Sole,9/12/20,1074
BSAI Rock Sole,9/19/20,937
BSAI Rock Sole,9/26/20,251
BSAI Rock Sole,10/3/20,210
BSAI Rock Sole,10/10/20,153
BSAI Rock Sole,10/17/20,131
BSAI Rock Sole,10/24/20,97
BSAI Rock Sole,10/31/20,32
BSAI Rock Sole,11/7/20,50
BSAI Rock Sole,11/14/20,62
BSAI Rock Sole,11/21/20,56
BSAI Rock Sole,11/28/20,45
BSAI Rock Sole,12/5/20,5
BSAI Rock Sole,12/12/20,0
BSAI Sculpin,1/4/20,18
BSAI Sculpin,1/11/20,58
BSAI Sculpin,1/18/20,65
BSAI Sculpin,1/25/20,133
BSAI Sculpin,2/1/20,108
BSAI Sculpin,2/8/20,200
BSAI Sculpin,2/15/20,198
BSAI Sculpin,2/22/20,126
BSAI Sculpin,2/29/20,122
BSAI Sculpin,3/7/20,123
BSAI Sculpin,3/14/20,164
BSAI Sculpin,3/21/20,177
BSAI Sculpin,3/28/20,181
BSAI Sculpin,4/4/20,178
BSAI Sculpin,4/11/20,121
BSAI Sculpin,4/18/20,104
BSAI Sculpin,4/25/20,77
BSAI Sculpin,5/2/20,96
BSAI Sculpin,5/9/20,134
BSAI Sculpin,5/16/20,84
BSAI Sculpin,5/23/20,129
BSAI Sculpin,5/30/20,118
BSAI Sculpin,6/6/20,48
BSAI Sculpin,6/13/20,49
BSAI Sculpin,6/20/20,76
BSAI Sculpin,6/27/20,128
BSAI Sculpin,7/4/20,56
BSAI Sculpin,7/11/20,72
BSAI Sculpin,7/18/20,71
BSAI Sculpin,7/25/20,117
BSAI Sculpin,8/1/20,68
BSAI Sculpin,8/8/20,106
BSAI Sculpin,8/15/20,130
BSAI Sculpin,8/22/20,108
BSAI Sculpin,8/29/20,114
BSAI Sculpin,9/5/20,153
BSAI Sculpin,9/12/20,122
BSAI Sculpin,9/19/20,117
BSAI Sculpin,9/26/20,126
BSAI Sculpin,10/3/20,87
BSAI Sculpin,10/10/20,55
BSAI Sculpin,10/17/20,79
BSAI Sculpin,10/24/20,58
BSAI Sculpin,10/31/20,77
BSAI Sculpin,11/7/20,62
BSAI Sculpin,11/14/20,92
BSAI Sculpin,11/21/20,50
BSAI Sculpin,11/28/20,50
BSAI Sculpin,12/5/20,71
BSAI Sculpin,12/12/20,52
BSAI Sculpin,12/19/20,34
BSAI Sculpin,12/26/20,6
BSAI Shark,1/25/20,0
BSAI Shark,2/1/20,0
BSAI Shark,2/8/20,0
BSAI Shark,2/15/20,1
BSAI Shark,2/22/20,0
BSAI Shark,2/29/20,1
BSAI Shark,3/7/20,2
BSAI Shark,3/14/20,2
BSAI Shark,3/21/20,3
BSAI Shark,3/28/20,1
BSAI Shark,4/4/20,1
BSAI Shark,4/11/20,1
BSAI Shark,4/25/20,0
BSAI Shark,5/2/20,1
BSAI Shark,5/9/20,2
BSAI Shark,5/16/20,0
BSAI Shark,5/23/20,2
BSAI Shark,5/30/20,0
BSAI Shark,6/6/20,0
BSAI Shark,6/13/20,2
BSAI Shark,6/20/20,8
BSAI Shark,6/27/20,11
BSAI Shark,7/4/20,5
BSAI Shark,7/11/20,6
BSAI Shark,7/18/20,14
BSAI Shark,7/25/20,30
BSAI Shark,8/1/20,11
BSAI Shark,8/8/20,9
BSAI Shark,8/15/20,9
BSAI Shark,8/22/20,14
BSAI Shark,8/29/20,8
BSAI Shark,9/5/20,6
BSAI Shark,9/12/20,5
BSAI Shark,9/19/20,5
BSAI Shark,9/26/20,4
BSAI Shark,10/3/20,5
BSAI Shark,10/10/20,2
BSAI Shark,10/17/20,2
BSAI Shark,10/24/20,1
BSAI Shark,10/31/20,2
BSAI Shark,11/7/20,0
BSAI Shark,11/14/20,0
BSAI Shark,11/21/20,0
BSAI Shark,12/12/20,0
BSAI Shortraker Rockfish,2/8/20,0
BSAI Shortraker Rockfish,2/15/20,1
BSAI Shortraker Rockfish,2/22/20,0
BSAI Shortraker Rockfish,3/21/20,0
BSAI Shortraker Rockfish,4/4/20,0
BSAI Shortraker Rockfish,4/18/20,0
BSAI Shortraker Rockfish,5/2/20,2
BSAI Shortraker Rockfish,5/9/20,2
BSAI Shortraker Rockfish,5/16/20,10
BSAI Shortraker Rockfish,5/23/20,1
BSAI Shortraker Rockfish,5/30/20,1
BSAI Shortraker Rockfish,6/6/20,5
BSAI Shortraker Rockfish,6/13/20,6
BSAI Shortraker Rockfish,6/20/20,29
BSAI Shortraker Rockfish,6/27/20,9
BSAI Shortraker Rockfish,7/4/20,6
BSAI Shortraker Rockfish,7/11/20,8
BSAI Shortraker Rockfish,7/18/20,6
BSAI Shortraker Rockfish,7/25/20,16
BSAI Shortraker Rockfish,8/1/20,19
BSAI Shortraker Rockfish,8/8/20,18
BSAI Shortraker Rockfish,8/15/20,16
BSAI Shortraker Rockfish,8/22/20,8
BSAI Shortraker Rockfish,8/29/20,3
BSAI Shortraker Rockfish,9/5/20,1
BSAI Shortraker Rockfish,9/12/20,4
BSAI Shortraker Rockfish,9/19/20,4
BSAI Shortraker Rockfish,9/26/20,5
BSAI Shortraker Rockfish,10/3/20,2
BSAI Shortraker Rockfish,10/10/20,10
BSAI Shortraker Rockfish,10/17/20,1
BSAI Shortraker Rockfish,10/24/20,2
BSAI Shortraker Rockfish,10/31/20,14
BSAI Shortraker Rockfish,11/7/20,6
BSAI Shortraker Rockfish,11/14/20,8
BSAI Shortraker Rockfish,11/21/20,19
BSAI Shortraker Rockfish,11/28/20,36
BSAI Shortraker Rockfish,12/5/20,5
BSAI Skate,1/4/20,76
BSAI Skate,1/11/20,276
BSAI Skate,1/18/20,423
BSAI Skate,1/25/20,545
BSAI Skate,2/1/20,536
BSAI Skate,2/8/20,616
BSAI Skate,2/15/20,713
BSAI Skate,2/22/20,637
BSAI Skate,2/29/20,626
BSAI Skate,3/7/20,727
BSAI Skate,3/14/20,681
BSAI Skate,3/21/20,464
BSAI Skate,3/28/20,550
BSAI Skate,4/4/20,512
BSAI Skate,4/11/20,378
BSAI Skate,4/18/20,380
BSAI Skate,4/25/20,339
BSAI Skate,5/2/20,281
BSAI Skate,5/9/20,223
BSAI Skate,5/16/20,66
BSAI Skate,5/23/20,92
BSAI Skate,5/30/20,111
BSAI Skate,6/6/20,117
BSAI Skate,6/13/20,222
BSAI Skate,6/20/20,240
BSAI Skate,6/27/20,294
BSAI Skate,7/4/20,245
BSAI Skate,7/11/20,316
BSAI Skate,7/18/20,293
BSAI Skate,7/25/20,484
BSAI Skate,8/1/20,408
BSAI Skate,8/8/20,424
BSAI Skate,8/15/20,475
BSAI Skate,8/22/20,445
BSAI Skate,8/29/20,380
BSAI Skate,9/5/20,313
BSAI Skate,9/12/20,278
BSAI Skate,9/19/20,304
BSAI Skate,9/26/20,345
BSAI Skate,10/3/20,370
BSAI Skate,10/10/20,252
BSAI Skate,10/17/20,452
BSAI Skate,10/24/20,411
BSAI Skate,10/31/20,430
BSAI Skate,11/7/20,359
BSAI Skate,11/14/20,346
BSAI Skate,11/21/20,682
BSAI Skate,11/28/20,449
BSAI Skate,12/5/20,184
BSAI Skate,12/12/20,106
BSAI Skate,12/19/20,109
BSAI Skate,12/26/20,119
BSAI Yellowfin Sole,1/4/20,2
BSAI Yellowfin Sole,1/11/20,17
BSAI Yellowfin Sole,1/18/20,15
BSAI Yellowfin Sole,1/25/20,3428
BSAI Yellowfin Sole,2/1/20,2688
BSAI Yellowfin Sole,2/8/20,2413
BSAI Yellowfin Sole,2/15/20,3406
BSAI Yellowfin Sole,2/22/20,4549
BSAI Yellowfin Sole,2/29/20,5192
BSAI Yellowfin Sole,3/7/20,7986
BSAI Yellowfin Sole,3/14/20,6827
BSAI Yellowfin Sole,3/21/20,4987
BSAI Yellowfin Sole,3/28/20,5021
BSAI Yellowfin Sole,4/4/20,4702
BSAI Yellowfin Sole,4/11/20,3867
BSAI Yellowfin Sole,4/18/20,3706
BSAI Yellowfin Sole,4/25/20,2117
BSAI Yellowfin Sole,5/2/20,3372
BSAI Yellowfin Sole,5/9/20,998
BSAI Yellowfin Sole,5/16/20,2390
BSAI Yellowfin Sole,5/23/20,2794
BSAI Yellowfin Sole,5/30/20,4857
BSAI Yellowfin Sole,6/6/20,2959
BSAI Yellowfin Sole,6/13/20,1223
BSAI Yellowfin Sole,6/20/20,313
BSAI Yellowfin Sole,6/27/20,52
BSAI Yellowfin Sole,7/4/20,0
BSAI Yellowfin Sole,7/11/20,7
BSAI Yellowfin Sole,7/18/20,68
BSAI Yellowfin Sole,7/25/20,244
BSAI Yellowfin Sole,8/1/20,187
BSAI Yellowfin Sole,8/8/20,282
BSAI Yellowfin Sole,8/15/20,655
BSAI Yellowfin Sole,8/22/20,1841
BSAI Yellowfin Sole,8/29/20,3080
BSAI Yellowfin Sole,9/5/20,3493
BSAI Yellowfin Sole,9/12/20,3457
BSAI Yellowfin Sole,9/19/20,2730
BSAI Yellowfin Sole,9/26/20,3647
BSAI Yellowfin Sole,10/3/20,4800
BSAI Yellowfin Sole,10/10/20,4357
BSAI Yellowfin Sole,10/17/20,3539
BSAI Yellowfin Sole,10/24/20,1884
BSAI Yellowfin Sole,10/31/20,952
BSAI Yellowfin Sole,11/7/20,1297
BSAI Yellowfin Sole,11/14/20,1097
BSAI Yellowfin Sole,11/21/20,1362
BSAI Yellowfin Sole,11/28/20,1386
BSEAI Atka Mackerel ICA,1/4/20,0
BSEAI Atka Mackerel ICA,1/11/20,1
BSEAI Atka Mackerel ICA,1/18/20,0
BSEAI Atka Mackerel ICA,1/25/20,0
BSEAI Atka Mackerel ICA,2/1/20,0
BSEAI Atka Mackerel ICA,2/8/20,0
BSEAI Atka Mackerel ICA,2/15/20,1
BSEAI Atka Mackerel ICA,2/22/20,1
BSEAI Atka Mackerel ICA,2/29/20,1
BSEAI Atka Mackerel ICA,3/7/20,1
BSEAI Atka Mackerel ICA,3/14/20,1
BSEAI Atka Mackerel ICA,3/21/20,1
BSEAI Atka Mackerel ICA,3/28/20,0
BSEAI Atka Mackerel ICA,4/4/20,0
BSEAI Atka Mackerel ICA,4/18/20,4
BSEAI Atka Mackerel ICA,5/30/20,0
BSEAI Atka Mackerel ICA,6/6/20,0
BSEAI Atka Mackerel ICA,6/13/20,3
BSEAI Atka Mackerel ICA,6/20/20,16
BSEAI Atka Mackerel ICA,6/27/20,3
BSEAI Atka Mackerel ICA,7/4/20,2
BSEAI Atka Mackerel ICA,7/11/20,7
BSEAI Atka Mackerel ICA,7/18/20,2
BSEAI Atka Mackerel ICA,7/25/20,25
BSEAI Atka Mackerel ICA,8/1/20,13
BSEAI Atka Mackerel ICA,8/8/20,22
BSEAI Atka Mackerel ICA,8/15/20,206
BSEAI Atka Mackerel ICA,8/22/20,76
BSEAI Atka Mackerel ICA,8/29/20,43
BSEAI Atka Mackerel ICA,9/5/20,35
BSEAI Atka Mackerel ICA,9/12/20,7
BSEAI Atka Mackerel ICA,9/19/20,11
BSEAI Atka Mackerel ICA,9/26/20,70
BSEAI Atka Mackerel ICA,10/3/20,4
