BSAI Octopus,12/13/14,3
BSAI Octopus,12/20/14,4
BSAI Octopus,12/27/14,5
BSAI Octopus,12/31/14,14
BSAI Other Flatfish,1/4/14,0
BSAI Other Flatfish,1/11/14,1
BSAI Other Flatfish,1/18/14,2
BSAI Other Flatfish,1/25/14,22
BSAI Other Flatfish,2/1/14,52
BSAI Other Flatfish,2/8/14,101
BSAI Other Flatfish,2/15/14,130
BSAI Other Flatfish,2/22/14,40
BSAI Other Flatfish,3/1/14,154
BSAI Other Flatfish,3/8/14,36
BSAI Other Flatfish,3/15/14,61
BSAI Other Flatfish,3/22/14,18
BSAI Other Flatfish,3/29/14,24
BSAI Other Flatfish,4/5/14,32
BSAI Other Flatfish,4/12/14,7
BSAI Other Flatfish,4/19/14,4
BSAI Other Flatfish,4/26/14,14
BSAI Other Flatfish,5/3/14,4
BSAI Other Flatfish,5/10/14,191
BSAI Other Flatfish,5/17/14,445
BSAI Other Flatfish,5/24/14,417
BSAI Other Flatfish,5/31/14,210
BSAI Other Flatfish,6/7/14,407
BSAI Other Flatfish,6/14/14,800
BSAI Other Flatfish,6/21/14,543
BSAI Other Flatfish,6/28/14,177
BSAI Other Flatfish,7/5/14,60
BSAI Other Flatfish,7/12/14,65
BSAI Other Flatfish,7/19/14,42
BSAI Other Flatfish,7/26/14,53
BSAI Other Flatfish,8/2/14,54
BSAI Other Flatfish,8/9/14,46
BSAI Other Flatfish,8/16/14,55
BSAI Other Flatfish,8/23/14,16
BSAI Other Flatfish,8/30/14,36
BSAI Other Flatfish,9/6/14,25
BSAI Other Flatfish,9/13/14,13
BSAI Other Flatfish,9/20/14,12
BSAI Other Flatfish,9/27/14,4
BSAI Other Flatfish,10/4/14,2
BSAI Other Flatfish,10/11/14,0
BSAI Other Flatfish,10/18/14,10
BSAI Other Flatfish,10/25/14,2
BSAI Other Flatfish,11/1/14,2
BSAI Other Flatfish,11/8/14,1
BSAI Other Flatfish,11/15/14,0
BSAI Other Flatfish,11/22/14,2
BSAI Other Flatfish,11/29/14,0
BSAI Other Flatfish,12/6/14,1
BSAI Other Flatfish,12/13/14,1
BSAI Other Flatfish,12/20/14,0
BSAI Other Flatfish,12/27/14,1
BSAI Other Flatfish,12/31/14,1
BSAI Pcod HAL CP,1/4/14,1440
BSAI Pcod HAL CP,1/11/14,3770
BSAI Pcod HAL CP,1/18/14,3487
BSAI Pcod HAL CP,1/25/14,2887
BSAI Pcod HAL CP,2/1/14,3391
BSAI Pcod HAL CP,2/8/14,3008
BSAI Pcod HAL CP,2/15/14,3812
BSAI Pcod HAL CP,2/22/14,3654
BSAI Pcod HAL CP,3/1/14,3006
BSAI Pcod HAL CP,3/8/14,2738
BSAI Pcod HAL CP,3/15/14,2421
BSAI Pcod HAL CP,3/22/14,1785
BSAI Pcod HAL CP,3/29/14,2131
BSAI Pcod HAL CP,4/5/14,1933
BSAI Pcod HAL CP,4/12/14,2627
BSAI Pcod HAL CP,4/19/14,2397
BSAI Pcod HAL CP,4/26/14,1768
BSAI Pcod HAL CP,5/3/14,1139
BSAI Pcod HAL CP,5/10/14,888
BSAI Pcod HAL CP,5/17/14,1491
BSAI Pcod HAL CP,5/24/14,1237
BSAI Pcod HAL CP,5/31/14,930
BSAI Pcod HAL CP,6/7/14,838
BSAI Pcod HAL CP,6/14/14,957
BSAI Pcod HAL CP,6/21/14,1817
BSAI Pcod HAL CP,6/28/14,1872
BSAI Pcod HAL CP,7/5/14,1835
BSAI Pcod HAL CP,7/12/14,1575
BSAI Pcod HAL CP,7/19/14,1629
BSAI Pcod HAL CP,7/26/14,2169
BSAI Pcod HAL CP,8/2/14,2200
BSAI Pcod HAL CP,8/9/14,1888
BSAI Pcod HAL CP,8/16/14,1909
BSAI Pcod HAL CP,8/23/14,1769
BSAI Pcod HAL CP,8/30/14,1682
BSAI Pcod HAL CP,9/6/14,1360
BSAI Pcod HAL CP,9/13/14,1390
BSAI Pcod HAL CP,9/20/14,1590
BSAI Pcod HAL CP,9/27/14,2063
BSAI Pcod HAL CP,10/4/14,1876
BSAI Pcod HAL CP,10/11/14,1236
BSAI Pcod HAL CP,10/18/14,2009
BSAI Pcod HAL CP,10/25/14,2202
BSAI Pcod HAL CP,11/1/14,1986
BSAI Pcod HAL CP,11/8/14,2330
BSAI Pcod HAL CP,11/15/14,1950
BSAI Pcod HAL CP,11/22/14,2412
BSAI Pcod HAL CP,11/29/14,2211
BSAI Pcod HAL CP,12/6/14,1871
BSAI Pcod HAL CP,12/13/14,2248
BSAI Pcod HAL CP,12/20/14,2404
BSAI Pcod HAL CP,12/27/14,1689
BSAI Pcod HAL CP,12/31/14,1152
BSAI Pcod HAL/Pot CV < 60 ft,1/4/14,612
BSAI Pcod HAL/Pot CV < 60 ft,1/11/14,1256
BSAI Pcod HAL/Pot CV < 60 ft,1/18/14,1126
BSAI Pcod HAL/Pot CV < 60 ft,1/25/14,1299
BSAI Pcod HAL/Pot CV < 60 ft,2/1/14,1804
BSAI Pcod HAL/Pot CV < 60 ft,2/8/14,522
BSAI Pcod HAL/Pot CV < 60 ft,2/15/14,77
BSAI Pcod HAL/Pot CV < 60 ft,2/22/14,181
BSAI Pcod HAL/Pot CV < 60 ft,3/1/14,131
BSAI Pcod HAL/Pot CV < 60 ft,3/8/14,147
BSAI Pcod HAL/Pot CV < 60 ft,3/22/14,139
BSAI Pcod HAL/Pot CV < 60 ft,3/29/14,118
BSAI Pcod HAL/Pot CV < 60 ft,4/5/14,75
BSAI Pcod HAL/Pot CV < 60 ft,4/12/14,80
BSAI Pcod HAL/Pot CV < 60 ft,9/13/14,177
BSAI Pcod HAL/Pot CV < 60 ft,9/20/14,297
BSAI Pcod HAL/Pot CV < 60 ft,9/27/14,324
BSAI Pcod HAL/Pot CV < 60 ft,10/4/14,208
BSAI Pcod HAL/Pot CV < 60 ft,10/11/14,106
BSAI Pcod HAL/Pot CV < 60 ft,10/18/14,235
BSAI Pcod HAL/Pot CV < 60 ft,10/25/14,322
BSAI Pcod HAL/Pot CV < 60 ft,11/1/14,193
BSAI Pcod HAL/Pot CV < 60 ft,11/8/14,267
BSAI Pcod HAL/Pot CV < 60 ft,11/29/14,312
BSAI Pcod HAL/Pot CV < 60 ft,12/31/14,317
BSAI Pcod ICA HAL/Pot,5/3/14,2
BSAI Pcod ICA HAL/Pot,5/10/14,12
BSAI Pcod ICA HAL/Pot,5/24/14,9
BSAI Pcod ICA HAL/Pot,5/31/14,0
BSAI Pcod ICA HAL/Pot,6/14/14,12
BSAI Pcod ICA HAL/Pot,6/21/14,9
BSAI Pcod ICA HAL/Pot,6/28/14,9
BSAI Pcod ICA HAL/Pot,7/5/14,15
BSAI Pcod ICA HAL/Pot,7/12/14,23
BSAI Pcod ICA HAL/Pot,7/19/14,22
BSAI Pcod ICA HAL/Pot,7/26/14,22
BSAI Pcod ICA HAL/Pot,8/2/14,35
BSAI Pcod ICA HAL/Pot,8/9/14,5
BSAI Pcod ICA HAL/Pot,8/16/14,13
BSAI Pcod ICA HAL/Pot,8/23/14,27
BSAI Pcod ICA HAL/Pot,8/30/14,20
BSAI Pcod ICA HAL/Pot,9/6/14,19
BSAI Pcod ICA HAL/Pot,9/13/14,6
BSAI Pcod ICA HAL/Pot,9/20/14,1
BSAI Pcod ICA HAL/Pot,9/27/14,0
BSAI Pcod ICA HAL/Pot,10/4/14,0
BSAI Pcod ICA HAL/Pot,10/11/14,1
BSAI Pcod ICA HAL/Pot,10/18/14,4
BSAI Pcod ICA HAL/Pot,11/8/14,30
BSAI Pcod Pot CP,1/4/14,166
BSAI Pcod Pot CP,1/11/14,436
BSAI Pcod Pot CP,1/18/14,522
BSAI Pcod Pot CP,1/25/14,546
BSAI Pcod Pot CP,2/1/14,41
BSAI Pcod Pot CP,9/6/14,365
BSAI Pcod Pot CP,9/13/14,402
BSAI Pcod Pot CP,9/20/14,430
BSAI Pcod Pot CP,9/27/14,443
BSAI Pcod Pot CP,10/4/14,438
BSAI Pcod Pot CP,10/11/14,341
BSAI Pcod Pot CP,10/18/14,361
BSAI Pcod Pot CP,10/25/14,283
BSAI Pcod Pot CP,11/1/14,98
BSAI Pcod Pot CV >=60,1/4/14,1344
BSAI Pcod Pot CV >=60,1/11/14,3297
BSAI Pcod Pot CV >=60,1/18/14,2812
BSAI Pcod Pot CV >=60,1/25/14,2150
BSAI Pcod Pot CV >=60,10/11/14,111
BSAI Pcod TRW CP Coop AFA,1/25/14,495
BSAI Pcod TRW CP Coop AFA,2/1/14,457
BSAI Pcod TRW CP Coop AFA,2/8/14,99
BSAI Pcod TRW CP Coop AFA,2/15/14,123
BSAI Pcod TRW CP Coop AFA,2/22/14,218
BSAI Pcod TRW CP Coop AFA,3/1/14,185
BSAI Pcod TRW CP Coop AFA,3/8/14,162
BSAI Pcod TRW CP Coop AFA,3/15/14,85
BSAI Pcod TRW CP Coop AFA,3/22/14,120
BSAI Pcod TRW CP Coop AFA,3/29/14,92
BSAI Pcod TRW CP Coop AFA,4/5/14,76
BSAI Pcod TRW CP Coop AFA,6/14/14,34
BSAI Pcod TRW CP Coop AFA,6/21/14,34
BSAI Pcod TRW CP Coop AFA,6/28/14,44
BSAI Pcod TRW CP Coop AFA,7/5/14,64
BSAI Pcod TRW CP Coop AFA,7/12/14,94
BSAI Pcod TRW CP Coop AFA,7/19/14,61
BSAI Pcod TRW CP Coop AFA,7/26/14,117
BSAI Pcod TRW CP Coop AFA,8/2/14,84
BSAI Pcod TRW CP Coop AFA,8/9/14,54
BSAI Pcod TRW CP Coop AFA,8/16/14,68
BSAI Pcod TRW CP Coop AFA,8/23/14,81
BSAI Pcod TRW CP Coop AFA,8/30/14,141
BSAI Pcod TRW CP Coop AFA,9/6/14,118
BSAI Pcod TRW CP Coop AFA,9/13/14,167
BSAI Pcod TRW CP Coop AFA,9/20/14,94
BSAI Pcod TRW CP Coop AFA,9/27/14,117
BSAI Pcod TRW CP Non-AFA,1/25/14,368
BSAI Pcod TRW CP Non-AFA,2/1/14,765
BSAI Pcod TRW CP Non-AFA,2/8/14,767
BSAI Pcod TRW CP Non-AFA,2/15/14,1294
BSAI Pcod TRW CP Non-AFA,2/22/14,1680
BSAI Pcod TRW CP Non-AFA,3/1/14,1794
BSAI Pcod TRW CP Non-AFA,3/8/14,1088
BSAI Pcod TRW CP Non-AFA,3/15/14,1016
BSAI Pcod TRW CP Non-AFA,3/22/14,732
BSAI Pcod TRW CP Non-AFA,3/29/14,1013
BSAI Pcod TRW CP Non-AFA,4/5/14,914
BSAI Pcod TRW CP Non-AFA,4/12/14,844
BSAI Pcod TRW CP Non-AFA,4/19/14,712
BSAI Pcod TRW CP Non-AFA,4/26/14,1456
BSAI Pcod TRW CP Non-AFA,5/3/14,604
BSAI Pcod TRW CP Non-AFA,5/10/14,809
BSAI Pcod TRW CP Non-AFA,5/17/14,111
BSAI Pcod TRW CP Non-AFA,5/24/14,166
BSAI Pcod TRW CP Non-AFA,5/31/14,233
BSAI Pcod TRW CP Non-AFA,6/7/14,186
BSAI Pcod TRW CP Non-AFA,6/14/14,546
BSAI Pcod TRW CP Non-AFA,6/21/14,419
BSAI Pcod TRW CP Non-AFA,6/28/14,383
BSAI Pcod TRW CP Non-AFA,7/5/14,265
BSAI Pcod TRW CP Non-AFA,7/12/14,391
BSAI Pcod TRW CP Non-AFA,7/19/14,291
BSAI Pcod TRW CP Non-AFA,7/26/14,592
BSAI Pcod TRW CP Non-AFA,8/2/14,407
BSAI Pcod TRW CP Non-AFA,8/9/14,464
BSAI Pcod TRW CP Non-AFA,8/16/14,446
BSAI Pcod TRW CP Non-AFA,8/23/14,437
BSAI Pcod TRW CP Non-AFA,8/30/14,580
BSAI Pcod TRW CP Non-AFA,9/6/14,847
BSAI Pcod TRW CP Non-AFA,9/13/14,750
BSAI Pcod TRW CP Non-AFA,9/20/14,1177
BSAI Pcod TRW CP Non-AFA,9/27/14,735
BSAI Pcod TRW CP Non-AFA,10/4/14,505
BSAI Pcod TRW CP Non-AFA,10/11/14,564
BSAI Pcod TRW CP Non-AFA,10/18/14,298
BSAI Pcod TRW CP Non-AFA,10/25/14,153
BSAI Pcod TRW CP Non-AFA,11/1/14,200
BSAI Pcod TRW CP Non-AFA,11/8/14,224
BSAI Pcod TRW CP Non-AFA,11/15/14,124
BSAI Pcod TRW CP Non-AFA,11/22/14,100
BSAI Pcod TRW CP Non-AFA,11/29/14,58
BSAI Pcod TRW CP Non-AFA,12/6/14,76
BSAI Pcod TRW CP Non-AFA,12/13/14,70
BSAI Pcod TRW CV,1/25/14,2738
BSAI Pcod TRW CV,2/1/14,4547
BSAI Pcod TRW CV,2/8/14,2314
BSAI Pcod TRW CV,2/15/14,5122
BSAI Pcod TRW CV,2/22/14,5094
BSAI Pcod TRW CV,3/1/14,4845
BSAI Pcod TRW CV,3/8/14,4097
BSAI Pcod TRW CV,3/15/14,3185
BSAI Pcod TRW CV,3/22/14,2517
BSAI Pcod TRW CV,3/29/14,1288
BSAI Pcod TRW CV,4/5/14,1469
BSAI Pcod TRW CV,4/12/14,614
BSAI Pcod TRW CV,4/19/14,417
BSAI Pcod TRW CV,6/14/14,29
BSAI Pcod TRW CV,6/21/14,60
BSAI Pcod TRW CV,6/28/14,95
BSAI Pcod TRW CV,7/5/14,90
BSAI Pcod TRW CV,7/12/14,102
BSAI Pcod TRW CV,7/19/14,51
BSAI Pcod TRW CV,7/26/14,96
BSAI Pcod TRW CV,8/2/14,109
BSAI Pcod TRW CV,8/9/14,109
BSAI Pcod TRW CV,8/16/14,84
BSAI Pcod TRW CV,8/23/14,104
BSAI Pcod TRW CV,8/30/14,449
BSAI Pcod TRW CV,9/6/14,130
BSAI Pcod TRW CV,9/13/14,168
BSAI Pcod TRW CV,9/20/14,217
BSAI Pcod TRW CV,9/27/14,70
BSAI Rock Sole,1/4/14,0
BSAI Rock Sole,1/11/14,1
BSAI Rock Sole,1/18/14,1
BSAI Rock Sole,1/25/14,1110
BSAI Rock Sole,2/1/14,3311
BSAI Rock Sole,2/8/14,4862
BSAI Rock Sole,2/15/14,5924
BSAI Rock Sole,2/22/14,5272
BSAI Rock Sole,3/1/14,5026
BSAI Rock Sole,3/8/14,3375
BSAI Rock Sole,3/15/14,3147
BSAI Rock Sole,3/22/14,725
BSAI Rock Sole,3/29/14,609
BSAI Rock Sole,4/5/14,1114
BSAI Rock Sole,4/12/14,1579
BSAI Rock Sole,4/19/14,1721
BSAI Rock Sole,4/26/14,2621
BSAI Rock Sole,5/3/14,865
BSAI Rock Sole,5/10/14,682
BSAI Rock Sole,5/17/14,190
BSAI Rock Sole,5/24/14,271
BSAI Rock Sole,5/31/14,223
BSAI Rock Sole,6/7/14,157
BSAI Rock Sole,6/14/14,284
BSAI Rock Sole,6/21/14,219
BSAI Rock Sole,6/28/14,337
BSAI Rock Sole,7/5/14,318
BSAI Rock Sole,7/12/14,378
BSAI Rock Sole,7/19/14,196
BSAI Rock Sole,7/26/14,440
BSAI Rock Sole,8/2/14,257
BSAI Rock Sole,8/9/14,226
BSAI Rock Sole,8/16/14,86
BSAI Rock Sole,8/23/14,113
BSAI Rock Sole,8/30/14,242
BSAI Rock Sole,9/6/14,263
BSAI Rock Sole,9/13/14,137
BSAI Rock Sole,9/20/14,156
BSAI Rock Sole,9/27/14,150
BSAI Rock Sole,10/4/14,633
BSAI Rock Sole,10/11/14,217
BSAI Rock Sole,10/18/14,48
BSAI Rock Sole,10/25/14,30
BSAI Rock Sole,11/1/14,47
BSAI Rock Sole,11/8/14,135
BSAI Rock Sole,11/15/14,188
BSAI Rock Sole,11/22/14,41
BSAI Rock Sole,11/29/14,7
BSAI Rock Sole,12/6/14,97
BSAI Rock Sole,12/13/14,51
BSAI Rock Sole,12/20/14,4
BSAI Rock Sole,12/27/14,0
BSAI Rock Sole,12/31/14,0
BSAI Sculpin,1/4/14,22
BSAI Sculpin,1/11/14,47
BSAI Sculpin,1/18/14,31
BSAI Sculpin,1/25/14,110
BSAI Sculpin,2/1/14,124
BSAI Sculpin,2/8/14,86
BSAI Sculpin,2/15/14,162
BSAI Sculpin,2/22/14,118
BSAI Sculpin,3/1/14,206
BSAI Sculpin,3/8/14,218
BSAI Sculpin,3/15/14,144
BSAI Sculpin,3/22/14,88
BSAI Sculpin,3/29/14,163
BSAI Sculpin,4/5/14,214
BSAI Sculpin,4/12/14,89
BSAI Sculpin,4/19/14,101
BSAI Sculpin,4/26/14,127
BSAI Sculpin,5/3/14,89
BSAI Sculpin,5/10/14,112
BSAI Sculpin,5/17/14,150
BSAI Sculpin,5/24/14,95
BSAI Sculpin,5/31/14,86
BSAI Sculpin,6/7/14,80
BSAI Sculpin,6/14/14,166
BSAI Sculpin,6/21/14,136
BSAI Sculpin,6/28/14,78
BSAI Sculpin,7/5/14,89
BSAI Sculpin,7/12/14,64
BSAI Sculpin,7/19/14,71
BSAI Sculpin,7/26/14,122
BSAI Sculpin,8/2/14,107
BSAI Sculpin,8/9/14,93
BSAI Sculpin,8/16/14,101
BSAI Sculpin,8/23/14,101
BSAI Sculpin,8/30/14,116
BSAI Sculpin,9/6/14,108
BSAI Sculpin,9/13/14,94
BSAI Sculpin,9/20/14,114
BSAI Sculpin,9/27/14,72
BSAI Sculpin,10/4/14,77
BSAI Sculpin,10/11/14,56
BSAI Sculpin,10/18/14,38
BSAI Sculpin,10/25/14,40
BSAI Sculpin,11/1/14,45
BSAI Sculpin,11/8/14,64
BSAI Sculpin,11/15/14,58
BSAI Sculpin,11/22/14,54
BSAI Sculpin,11/29/14,40
BSAI Sculpin,12/6/14,47
BSAI Sculpin,12/13/14,35
BSAI Sculpin,12/20/14,28
BSAI Sculpin,12/27/14,18
BSAI Sculpin,12/31/14,9
BSAI Shark,1/4/14,1
BSAI Shark,1/11/14,1
BSAI Shark,1/18/14,1
BSAI Shark,1/25/14,4
BSAI Shark,2/1/14,13
BSAI Shark,2/8/14,8
BSAI Shark,2/15/14,7
BSAI Shark,2/22/14,4
BSAI Shark,3/1/14,2
BSAI Shark,3/8/14,1
BSAI Shark,3/15/14,1
BSAI Shark,3/22/14,1
BSAI Shark,3/29/14,1
BSAI Shark,4/5/14,1
BSAI Shark,4/12/14,1
BSAI Shark,4/19/14,1
BSAI Shark,4/26/14,1
BSAI Shark,5/3/14,0
BSAI Shark,5/10/14,0
BSAI Shark,5/17/14,0
BSAI Shark,5/24/14,0
BSAI Shark,5/31/14,0
BSAI Shark,6/7/14,0
BSAI Shark,6/14/14,2
BSAI Shark,6/21/14,3
BSAI Shark,6/28/14,2
BSAI Shark,7/5/14,3
BSAI Shark,7/12/14,3
BSAI Shark,7/19/14,6
BSAI Shark,7/26/14,7
BSAI Shark,8/2/14,6
BSAI Shark,8/9/14,5
BSAI Shark,8/16/14,5
BSAI Shark,8/23/14,8
BSAI Shark,8/30/14,4
BSAI Shark,9/6/14,2
BSAI Shark,9/13/14,2
BSAI Shark,9/20/14,3
BSAI Shark,9/27/14,2
BSAI Shark,10/4/14,1
BSAI Shark,10/18/14,1
BSAI Shark,10/25/14,1
BSAI Shark,11/1/14,3
BSAI Shark,11/8/14,2
BSAI Shark,11/15/14,4
BSAI Shark,11/22/14,3
BSAI Shark,11/29/14,1
BSAI Shark,12/6/14,2
BSAI Shark,12/13/14,2
BSAI Shark,12/20/14,2
BSAI Shark,12/27/14,1
BSAI Shark,12/31/14,0
BSAI Shortraker Rockfish,3/1/14,0
BSAI Shortraker Rockfish,3/15/14,1
BSAI Shortraker Rockfish,3/22/14,1
BSAI Shortraker Rockfish,3/29/14,0
BSAI Shortraker Rockfish,4/5/14,1
BSAI Shortraker Rockfish,4/12/14,0
BSAI Shortraker Rockfish,4/19/14,0
BSAI Shortraker Rockfish,4/26/14,1
BSAI Shortraker Rockfish,5/3/14,2
BSAI Shortraker Rockfish,5/10/14,2
BSAI Shortraker Rockfish,5/17/14,6
BSAI Shortraker Rockfish,5/24/14,6
BSAI Shortraker Rockfish,5/31/14,2
BSAI Shortraker Rockfish,6/7/14,4
BSAI Shortraker Rockfish,6/14/14,4
BSAI Shortraker Rockfish,6/21/14,15
BSAI Shortraker Rockfish,6/28/14,4
BSAI Shortraker Rockfish,7/5/14,25
BSAI Shortraker Rockfish,7/12/14,22
BSAI Shortraker Rockfish,7/19/14,21
BSAI Shortraker Rockfish,7/26/14,9
BSAI Shortraker Rockfish,8/2/14,9
BSAI Shortraker Rockfish,8/9/14,6
BSAI Shortraker Rockfish,8/16/14,8
BSAI Shortraker Rockfish,8/23/14,5
BSAI Shortraker Rockfish,8/30/14,5
BSAI Shortraker Rockfish,9/6/14,3
BSAI Shortraker Rockfish,9/13/14,6
BSAI Shortraker Rockfish,9/20/14,4
BSAI Shortraker Rockfish,9/27/14,3
BSAI Shortraker Rockfish,10/4/14,3
BSAI Shortraker Rockfish,10/11/14,1
BSAI Shortraker Rockfish,10/18/14,8
BSAI Shortraker Rockfish,10/25/14,5
BSAI Shortraker Rockfish,11/1/14,1
BSAI Shortraker Rockfish,11/15/14,2
BSAI Shortraker Rockfish,11/22/14,0
BSAI Shortraker Rockfish,11/29/14,0
BSAI Shortraker Rockfish,12/6/14,0
BSAI Shortraker Rockfish,12/13/14,0
BSAI Skate,1/4/14,124
BSAI Skate,1/11/14,450
BSAI Skate,1/18/14,549
BSAI Skate,1/25/14,852
BSAI Skate,2/1/14,722
BSAI Skate,2/8/14,643
BSAI Skate,2/15/14,606
BSAI Skate,2/22/14,514
BSAI Skate,3/1/14,529
BSAI Skate,3/8/14,548
BSAI Skate,3/15/14,840
BSAI Skate,3/22/14,703
BSAI Skate,3/29/14,883
BSAI Skate,4/5/14,619
BSAI Skate,4/12/14,855
BSAI Skate,4/19/14,715
BSAI Skate,4/26/14,466
BSAI Skate,5/3/14,412
BSAI Skate,5/10/14,340
BSAI Skate,5/17/14,388
BSAI Skate,5/24/14,380
BSAI Skate,5/31/14,300
BSAI Skate,6/7/14,225
BSAI Skate,6/14/14,306
BSAI Skate,6/21/14,627
BSAI Skate,6/28/14,547
BSAI Skate,7/5/14,560
BSAI Skate,7/12/14,465
BSAI Skate,7/19/14,657
BSAI Skate,7/26/14,521
BSAI Skate,8/2/14,651
BSAI Skate,8/9/14,511
BSAI Skate,8/16/14,549
BSAI Skate,8/23/14,611
BSAI Skate,8/30/14,615
BSAI Skate,9/6/14,599
BSAI Skate,9/13/14,701
BSAI Skate,9/20/14,782
BSAI Skate,9/27/14,512
BSAI Skate,10/4/14,464
BSAI Skate,10/11/14,299
BSAI Skate,10/18/14,472
BSAI Skate,10/25/14,504
BSAI Skate,11/1/14,524
BSAI Skate,11/8/14,657
BSAI Skate,11/15/14,478
BSAI Skate,11/22/14,431
BSAI Skate,11/29/14,387
BSAI Skate,12/6/14,394
BSAI Skate,12/13/14,384
BSAI Skate,12/20/14,357
BSAI Skate,12/27/14,209
BSAI Skate,12/31/14,163
BSAI Squid,1/25/14,0
BSAI Squid,2/1/14,0
BSAI Squid,2/8/14,0
BSAI Squid,2/15/14,0
BSAI Squid,2/22/14,0
BSAI Squid,3/1/14,0
BSAI Squid,3/8/14,0
BSAI Squid,3/15/14,0
BSAI Squid,3/22/14,1
BSAI Squid,3/29/14,0
BSAI Squid,4/5/14,0
BSAI Squid,4/12/14,0
BSAI Squid,5/3/14,2
BSAI Squid,5/10/14,18
BSAI Squid,5/24/14,3
BSAI Squid,5/31/14,1
BSAI Squid,6/7/14,9
BSAI Squid,6/14/14,12
BSAI Squid,6/21/14,41
BSAI Squid,6/28/14,258
BSAI Squid,7/5/14,270
BSAI Squid,7/12/14,419
BSAI Squid,7/19/14,72
BSAI Squid,7/26/14,89
BSAI Squid,8/2/14,141
BSAI Squid,8/9/14,43
BSAI Squid,8/16/14,25
BSAI Squid,8/23/14,14
BSAI Squid,8/30/14,43
BSAI Squid,9/6/14,55
BSAI Squid,9/13/14,55
BSAI Squid,9/20/14,61
BSAI Squid,9/27/14,32
BSAI Squid,10/18/14,4
BSAI Squid,10/25/14,3
BSAI Squid,11/1/14,2
BSAI Yellowfin Sole,1/4/14,21
BSAI Yellowfin Sole,1/11/14,38
BSAI Yellowfin Sole,1/18/14,42
BSAI Yellowfin Sole,1/25/14,5049
BSAI Yellowfin Sole,2/1/14,9338
BSAI Yellowfin Sole,2/8/14,566
BSAI Yellowfin Sole,2/15/14,564
BSAI Yellowfin Sole,2/22/14,798
BSAI Yellowfin Sole,3/1/14,2569
BSAI Yellowfin Sole,3/8/14,3307
BSAI Yellowfin Sole,3/15/14,2179
BSAI Yellowfin Sole,3/22/14,5497
BSAI Yellowfin Sole,3/29/14,6773
BSAI Yellowfin Sole,4/5/14,2927
BSAI Yellowfin Sole,4/12/14,4226
BSAI Yellowfin Sole,4/19/14,2237
BSAI Yellowfin Sole,4/26/14,2293
BSAI Yellowfin Sole,5/3/14,4259
BSAI Yellowfin Sole,5/10/14,6016
BSAI Yellowfin Sole,5/17/14,8252
BSAI Yellowfin Sole,5/24/14,5867
BSAI Yellowfin Sole,5/31/14,4725
BSAI Yellowfin Sole,6/7/14,1721
BSAI Yellowfin Sole,6/14/14,2302
BSAI Yellowfin Sole,6/21/14,1026
BSAI Yellowfin Sole,6/28/14,215
BSAI Yellowfin Sole,7/5/14,21
BSAI Yellowfin Sole,7/12/14,368
BSAI Yellowfin Sole,7/19/14,659
BSAI Yellowfin Sole,7/26/14,650
BSAI Yellowfin Sole,8/2/14,733
BSAI Yellowfin Sole,8/9/14,691
BSAI Yellowfin Sole,8/16/14,815
BSAI Yellowfin Sole,8/23/14,1220
BSAI Yellowfin Sole,8/30/14,2901
BSAI Yellowfin Sole,9/6/14,3191
BSAI Yellowfin Sole,9/13/14,4413
BSAI Yellowfin Sole,9/20/14,4480
BSAI Yellowfin Sole,9/27/14,4749
BSAI Yellowfin Sole,10/4/14,3974
BSAI Yellowfin Sole,10/11/14,4463
BSAI Yellowfin Sole,10/18/14,3737
BSAI Yellowfin Sole,10/25/14,2064
BSAI Yellowfin Sole,11/1/14,3967
BSAI Yellowfin Sole,11/8/14,3362
BSAI Yellowfin Sole,11/15/14,3282
BSAI Yellowfin Sole,11/22/14,2737
BSAI Yellowfin Sole,11/29/14,1932
BSAI Yellowfin Sole,12/6/14,1824
BSAI Yellowfin Sole,12/13/14,1491
BSAI Yellowfin Sole,12/20/14,700
BSAI Yellowfin Sole,12/27/14,10
BSEAI Atka Mackerel ICA,1/4/14,0
BSEAI Atka Mackerel ICA,1/11/14,0
BSEAI Atka Mackerel ICA,1/25/14,0
BSEAI Atka Mackerel ICA,2/1/14,0
BSEAI Atka Mackerel ICA,2/8/14,0
BSEAI Atka Mackerel ICA,2/15/14,0
BSEAI Atka Mackerel ICA,2/22/14,0
BSEAI Atka Mackerel ICA,3/1/14,0
BSEAI Atka Mackerel ICA,3/8/14,0
BSEAI Atka Mackerel ICA,3/15/14,1
BSEAI Atka Mackerel ICA,3/22/14,0
BSEAI Atka Mackerel ICA,3/29/14,0
BSEAI Atka Mackerel ICA,4/5/14,1
BSEAI Atka Mackerel ICA,4/12/14,0
BSEAI Atka Mackerel ICA,4/19/14,0
BSEAI Atka Mackerel ICA,6/14/14,3
BSEAI Atka Mackerel ICA,6/21/14,3
BSEAI Atka Mackerel ICA,6/28/14,13
BSEAI Atka Mackerel ICA,7/5/14,21
BSEAI Atka Mackerel ICA,7/12/14,73
BSEAI Atka Mackerel ICA,7/19/14,0
BSEAI Atka Mackerel ICA,7/26/14,1
BSEAI Atka Mackerel ICA,8/2/14,0
BSEAI Atka Mackerel ICA,8/9/14,1
BSEAI Atka Mackerel ICA,8/16/14,1
BSEAI Atka Mackerel ICA,8/23/14,3
BSEAI Atka Mackerel ICA,8/30/14,0
BSEAI Atka Mackerel ICA,9/6/14,1
