National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2016 Bering Sea Aleutian Islands Weekly Catch

Through 2016-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Northern Rockfish,10/22/16,28
BSAI Northern Rockfish,10/29/16,25
BSAI Northern Rockfish,11/5/16,3
BSAI Northern Rockfish,11/12/16,3
BSAI Northern Rockfish,11/19/16,2
BSAI Northern Rockfish,11/26/16,0
BSAI Northern Rockfish,12/3/16,1
BSAI Northern Rockfish,12/10/16,1
BSAI Northern Rockfish,12/17/16,0
BSAI Northern Rockfish,12/24/16,0
BSAI Northern Rockfish,12/31/16,1
BSAI Octopus,1/2/16,3
BSAI Octopus,1/9/16,14
BSAI Octopus,1/16/16,14
BSAI Octopus,1/23/16,17
BSAI Octopus,1/30/16,24
BSAI Octopus,2/6/16,18
BSAI Octopus,2/13/16,12
BSAI Octopus,2/20/16,9
BSAI Octopus,2/27/16,12
BSAI Octopus,3/5/16,12
BSAI Octopus,3/12/16,8
BSAI Octopus,3/19/16,11
BSAI Octopus,3/26/16,11
BSAI Octopus,4/2/16,11
BSAI Octopus,4/9/16,14
BSAI Octopus,4/16/16,13
BSAI Octopus,4/23/16,12
BSAI Octopus,4/30/16,1
BSAI Octopus,5/7/16,1
BSAI Octopus,5/14/16,0
BSAI Octopus,5/21/16,1
BSAI Octopus,5/28/16,3
BSAI Octopus,6/4/16,3
BSAI Octopus,6/11/16,2
BSAI Octopus,6/18/16,1
BSAI Octopus,6/25/16,1
BSAI Octopus,7/2/16,2
BSAI Octopus,7/9/16,1
BSAI Octopus,7/16/16,1
BSAI Octopus,7/23/16,3
BSAI Octopus,7/30/16,2
BSAI Octopus,8/6/16,1
BSAI Octopus,8/13/16,1
BSAI Octopus,8/20/16,1
BSAI Octopus,8/27/16,2
BSAI Octopus,9/3/16,3
BSAI Octopus,9/10/16,12
BSAI Octopus,9/17/16,6
BSAI Octopus,9/24/16,26
BSAI Octopus,10/1/16,26
BSAI Octopus,10/8/16,53
BSAI Octopus,10/15/16,33
BSAI Octopus,10/22/16,17
BSAI Octopus,10/29/16,10
BSAI Octopus,11/5/16,20
BSAI Octopus,11/12/16,14
BSAI Octopus,11/19/16,17
BSAI Octopus,11/26/16,9
BSAI Octopus,12/3/16,24
BSAI Octopus,12/10/16,16
BSAI Octopus,12/17/16,13
BSAI Octopus,12/24/16,12
BSAI Octopus,12/31/16,45
BSAI Other Flatfish,1/2/16,0
BSAI Other Flatfish,1/9/16,0
BSAI Other Flatfish,1/16/16,0
BSAI Other Flatfish,1/23/16,6
BSAI Other Flatfish,1/30/16,43
BSAI Other Flatfish,2/6/16,75
BSAI Other Flatfish,2/13/16,44
BSAI Other Flatfish,2/20/16,57
BSAI Other Flatfish,2/27/16,49
BSAI Other Flatfish,3/5/16,85
BSAI Other Flatfish,3/12/16,77
BSAI Other Flatfish,3/19/16,17
BSAI Other Flatfish,3/26/16,9
BSAI Other Flatfish,4/2/16,60
BSAI Other Flatfish,4/9/16,11
BSAI Other Flatfish,4/16/16,37
BSAI Other Flatfish,4/23/16,193
BSAI Other Flatfish,4/30/16,386
BSAI Other Flatfish,5/7/16,405
BSAI Other Flatfish,5/14/16,210
BSAI Other Flatfish,5/21/16,171
BSAI Other Flatfish,5/28/16,109
BSAI Other Flatfish,6/4/16,149
BSAI Other Flatfish,6/11/16,180
BSAI Other Flatfish,6/18/16,72
BSAI Other Flatfish,6/25/16,34
BSAI Other Flatfish,7/2/16,8
BSAI Other Flatfish,7/9/16,16
BSAI Other Flatfish,7/16/16,8
BSAI Other Flatfish,7/23/16,39
BSAI Other Flatfish,7/30/16,11
BSAI Other Flatfish,8/6/16,13
BSAI Other Flatfish,8/13/16,6
BSAI Other Flatfish,8/20/16,41
BSAI Other Flatfish,8/27/16,34
BSAI Other Flatfish,9/3/16,42
BSAI Other Flatfish,9/10/16,28
BSAI Other Flatfish,9/17/16,8
BSAI Other Flatfish,9/24/16,9
BSAI Other Flatfish,10/1/16,5
BSAI Other Flatfish,10/8/16,8
BSAI Other Flatfish,10/15/16,4
BSAI Other Flatfish,10/22/16,4
BSAI Other Flatfish,10/29/16,7
BSAI Other Flatfish,11/5/16,12
BSAI Other Flatfish,11/12/16,11
BSAI Other Flatfish,11/19/16,1
BSAI Other Flatfish,11/26/16,1
BSAI Other Flatfish,12/3/16,2
BSAI Other Flatfish,12/10/16,0
BSAI Other Flatfish,12/17/16,0
BSAI Other Flatfish,12/24/16,0
BSAI Other Flatfish,12/31/16,0
BSAI Pcod HAL CP,1/2/16,774
BSAI Pcod HAL CP,1/9/16,3612
BSAI Pcod HAL CP,1/16/16,3604
BSAI Pcod HAL CP,1/23/16,3486
BSAI Pcod HAL CP,1/30/16,3785
BSAI Pcod HAL CP,2/6/16,3795
BSAI Pcod HAL CP,2/13/16,3803
BSAI Pcod HAL CP,2/20/16,3440
BSAI Pcod HAL CP,2/27/16,2980
BSAI Pcod HAL CP,3/5/16,3473
BSAI Pcod HAL CP,3/12/16,2745
BSAI Pcod HAL CP,3/19/16,2921
BSAI Pcod HAL CP,3/26/16,2762
BSAI Pcod HAL CP,4/2/16,1599
BSAI Pcod HAL CP,4/9/16,1943
BSAI Pcod HAL CP,4/16/16,2292
BSAI Pcod HAL CP,4/23/16,2043
BSAI Pcod HAL CP,4/30/16,1431
BSAI Pcod HAL CP,5/7/16,1498
BSAI Pcod HAL CP,5/14/16,841
BSAI Pcod HAL CP,5/21/16,728
BSAI Pcod HAL CP,5/28/16,939
BSAI Pcod HAL CP,6/4/16,586
BSAI Pcod HAL CP,6/11/16,680
BSAI Pcod HAL CP,6/18/16,1205
BSAI Pcod HAL CP,6/25/16,1379
BSAI Pcod HAL CP,7/2/16,1822
BSAI Pcod HAL CP,7/9/16,2007
BSAI Pcod HAL CP,7/16/16,2238
BSAI Pcod HAL CP,7/23/16,2138
BSAI Pcod HAL CP,7/30/16,2164
BSAI Pcod HAL CP,8/6/16,2223
BSAI Pcod HAL CP,8/13/16,2034
BSAI Pcod HAL CP,8/20/16,2568
BSAI Pcod HAL CP,8/27/16,2421
BSAI Pcod HAL CP,9/3/16,2383
BSAI Pcod HAL CP,9/10/16,2410
BSAI Pcod HAL CP,9/17/16,2351
BSAI Pcod HAL CP,9/24/16,1837
BSAI Pcod HAL CP,10/1/16,2169
BSAI Pcod HAL CP,10/8/16,1811
BSAI Pcod HAL CP,10/15/16,1221
BSAI Pcod HAL CP,10/22/16,2007
BSAI Pcod HAL CP,10/29/16,1508
BSAI Pcod HAL CP,11/5/16,2089
BSAI Pcod HAL CP,11/12/16,1728
BSAI Pcod HAL CP,11/19/16,2009
BSAI Pcod HAL CP,11/26/16,1844
BSAI Pcod HAL CP,12/3/16,2033
BSAI Pcod HAL CP,12/10/16,2151
BSAI Pcod HAL CP,12/17/16,1636
BSAI Pcod HAL CP,12/24/16,1826
BSAI Pcod HAL CP,12/31/16,1842
BSAI Pcod HAL/Pot CV < 60 ft,1/9/16,629
BSAI Pcod HAL/Pot CV < 60 ft,1/16/16,831
BSAI Pcod HAL/Pot CV < 60 ft,1/23/16,1629
BSAI Pcod HAL/Pot CV < 60 ft,1/30/16,1648
BSAI Pcod HAL/Pot CV < 60 ft,2/6/16,1306
BSAI Pcod HAL/Pot CV < 60 ft,9/10/16,530
BSAI Pcod HAL/Pot CV < 60 ft,9/24/16,389
BSAI Pcod HAL/Pot CV < 60 ft,10/1/16,42
BSAI Pcod HAL/Pot CV < 60 ft,10/8/16,370
BSAI Pcod HAL/Pot CV < 60 ft,10/15/16,281
BSAI Pcod HAL/Pot CV < 60 ft,10/22/16,155
BSAI Pcod HAL/Pot CV < 60 ft,11/12/16,102
BSAI Pcod HAL/Pot CV < 60 ft,12/31/16,488
BSAI Pcod ICA HAL/Pot,5/14/16,1
BSAI Pcod ICA HAL/Pot,5/21/16,2
BSAI Pcod ICA HAL/Pot,5/28/16,3
BSAI Pcod ICA HAL/Pot,6/4/16,8
BSAI Pcod ICA HAL/Pot,6/11/16,2
BSAI Pcod ICA HAL/Pot,6/18/16,3
BSAI Pcod ICA HAL/Pot,6/25/16,3
BSAI Pcod ICA HAL/Pot,7/2/16,9
BSAI Pcod ICA HAL/Pot,7/9/16,6
BSAI Pcod ICA HAL/Pot,7/16/16,4
BSAI Pcod ICA HAL/Pot,7/23/16,2
BSAI Pcod ICA HAL/Pot,7/30/16,5
BSAI Pcod ICA HAL/Pot,8/6/16,3
BSAI Pcod ICA HAL/Pot,8/13/16,8
BSAI Pcod ICA HAL/Pot,8/20/16,7
BSAI Pcod ICA HAL/Pot,8/27/16,19
BSAI Pcod ICA HAL/Pot,9/3/16,9
BSAI Pcod ICA HAL/Pot,9/10/16,6
BSAI Pcod ICA HAL/Pot,9/24/16,9
BSAI Pcod ICA HAL/Pot,10/8/16,4
BSAI Pcod ICA HAL/Pot,10/15/16,35
BSAI Pcod ICA HAL/Pot,10/22/16,24
BSAI Pcod Pot CP,1/9/16,182
BSAI Pcod Pot CP,1/16/16,487
BSAI Pcod Pot CP,1/23/16,539
BSAI Pcod Pot CP,1/30/16,454
BSAI Pcod Pot CP,9/10/16,521
BSAI Pcod Pot CP,9/17/16,382
BSAI Pcod Pot CP,9/24/16,470
BSAI Pcod Pot CP,10/1/16,506
BSAI Pcod Pot CP,10/8/16,357
BSAI Pcod Pot CP,10/15/16,400
BSAI Pcod Pot CP,10/22/16,111
BSAI Pcod Pot CV >=60,1/2/16,368
BSAI Pcod Pot CV >=60,1/9/16,354
BSAI Pcod Pot CV >=60,1/16/16,623
BSAI Pcod Pot CV >=60,1/23/16,686
BSAI Pcod Pot CV >=60,1/30/16,439
BSAI Pcod Pot CV >=60,2/6/16,787
BSAI Pcod Pot CV >=60,2/13/16,576
BSAI Pcod Pot CV >=60,2/20/16,457
BSAI Pcod Pot CV >=60,2/27/16,405
BSAI Pcod Pot CV >=60,3/5/16,406
BSAI Pcod Pot CV >=60,3/12/16,388
BSAI Pcod Pot CV >=60,3/19/16,605
BSAI Pcod Pot CV >=60,3/26/16,531
BSAI Pcod Pot CV >=60,4/2/16,875
BSAI Pcod Pot CV >=60,4/9/16,631
BSAI Pcod Pot CV >=60,4/16/16,500
BSAI Pcod Pot CV >=60,4/23/16,370
BSAI Pcod Pot CV >=60,10/8/16,171
BSAI Pcod Pot CV >=60,10/15/16,111
BSAI Pcod Pot CV >=60,12/31/16,363
BSAI Pcod TRW CP Coop AFA,1/23/16,96
BSAI Pcod TRW CP Coop AFA,1/30/16,270
BSAI Pcod TRW CP Coop AFA,2/6/16,132
BSAI Pcod TRW CP Coop AFA,2/13/16,289
BSAI Pcod TRW CP Coop AFA,2/20/16,279
BSAI Pcod TRW CP Coop AFA,2/27/16,289
BSAI Pcod TRW CP Coop AFA,3/5/16,174
BSAI Pcod TRW CP Coop AFA,3/12/16,159
BSAI Pcod TRW CP Coop AFA,3/19/16,326
BSAI Pcod TRW CP Coop AFA,3/26/16,316
BSAI Pcod TRW CP Coop AFA,4/2/16,165
BSAI Pcod TRW CP Coop AFA,4/9/16,108
BSAI Pcod TRW CP Coop AFA,4/16/16,41
BSAI Pcod TRW CP Coop AFA,6/11/16,18
BSAI Pcod TRW CP Coop AFA,6/18/16,28
BSAI Pcod TRW CP Coop AFA,6/25/16,30
BSAI Pcod TRW CP Coop AFA,7/2/16,78
BSAI Pcod TRW CP Coop AFA,7/9/16,56
BSAI Pcod TRW CP Coop AFA,7/16/16,46
BSAI Pcod TRW CP Coop AFA,7/23/16,23
BSAI Pcod TRW CP Coop AFA,7/30/16,38
BSAI Pcod TRW CP Coop AFA,8/6/16,31
BSAI Pcod TRW CP Coop AFA,8/13/16,45
BSAI Pcod TRW CP Coop AFA,8/20/16,65
BSAI Pcod TRW CP Coop AFA,8/27/16,27
BSAI Pcod TRW CP Coop AFA,9/3/16,25
BSAI Pcod TRW CP Coop AFA,9/10/16,83
BSAI Pcod TRW CP Coop AFA,9/17/16,17
BSAI Pcod TRW CP Coop AFA,9/24/16,26
BSAI Pcod TRW CP Coop AFA,10/1/16,5
BSAI Pcod TRW CP Coop AFA,10/8/16,17
BSAI Pcod TRW CP Non-AFA,1/23/16,292
BSAI Pcod TRW CP Non-AFA,1/30/16,1067
BSAI Pcod TRW CP Non-AFA,2/6/16,1440
BSAI Pcod TRW CP Non-AFA,2/13/16,1853
BSAI Pcod TRW CP Non-AFA,2/20/16,1716
BSAI Pcod TRW CP Non-AFA,2/27/16,1642
BSAI Pcod TRW CP Non-AFA,3/5/16,1779
BSAI Pcod TRW CP Non-AFA,3/12/16,1123
BSAI Pcod TRW CP Non-AFA,3/19/16,2112
BSAI Pcod TRW CP Non-AFA,3/26/16,736
BSAI Pcod TRW CP Non-AFA,4/2/16,511
BSAI Pcod TRW CP Non-AFA,4/9/16,665
BSAI Pcod TRW CP Non-AFA,4/16/16,1109
BSAI Pcod TRW CP Non-AFA,4/23/16,589
BSAI Pcod TRW CP Non-AFA,4/30/16,508
BSAI Pcod TRW CP Non-AFA,5/7/16,520
BSAI Pcod TRW CP Non-AFA,5/14/16,465
BSAI Pcod TRW CP Non-AFA,5/21/16,600
BSAI Pcod TRW CP Non-AFA,5/28/16,519
BSAI Pcod TRW CP Non-AFA,6/4/16,553
BSAI Pcod TRW CP Non-AFA,6/11/16,643
BSAI Pcod TRW CP Non-AFA,6/18/16,498
BSAI Pcod TRW CP Non-AFA,6/25/16,646
BSAI Pcod TRW CP Non-AFA,7/2/16,391
BSAI Pcod TRW CP Non-AFA,7/9/16,336
BSAI Pcod TRW CP Non-AFA,7/16/16,357
BSAI Pcod TRW CP Non-AFA,7/23/16,359
BSAI Pcod TRW CP Non-AFA,7/30/16,303
BSAI Pcod TRW CP Non-AFA,8/6/16,438
BSAI Pcod TRW CP Non-AFA,8/13/16,377
BSAI Pcod TRW CP Non-AFA,8/20/16,390
BSAI Pcod TRW CP Non-AFA,8/27/16,330
BSAI Pcod TRW CP Non-AFA,9/3/16,396
BSAI Pcod TRW CP Non-AFA,9/10/16,501
BSAI Pcod TRW CP Non-AFA,9/17/16,487
BSAI Pcod TRW CP Non-AFA,9/24/16,490
BSAI Pcod TRW CP Non-AFA,10/1/16,420
BSAI Pcod TRW CP Non-AFA,10/8/16,253
BSAI Pcod TRW CP Non-AFA,10/15/16,323
BSAI Pcod TRW CP Non-AFA,10/22/16,251
BSAI Pcod TRW CP Non-AFA,10/29/16,176
BSAI Pcod TRW CP Non-AFA,11/5/16,164
BSAI Pcod TRW CP Non-AFA,11/12/16,198
BSAI Pcod TRW CP Non-AFA,11/19/16,115
BSAI Pcod TRW CP Non-AFA,11/26/16,92
BSAI Pcod TRW CP Non-AFA,12/3/16,56
BSAI Pcod TRW CV,1/23/16,288
BSAI Pcod TRW CV,1/30/16,310
BSAI Pcod TRW CV,2/6/16,3741
BSAI Pcod TRW CV,2/13/16,6957
BSAI Pcod TRW CV,2/20/16,6551
BSAI Pcod TRW CV,2/27/16,7703
BSAI Pcod TRW CV,3/5/16,7897
BSAI Pcod TRW CV,3/12/16,3877
BSAI Pcod TRW CV,3/19/16,166
BSAI Pcod TRW CV,3/26/16,263
BSAI Pcod TRW CV,4/2/16,2293
BSAI Pcod TRW CV,4/9/16,379
BSAI Pcod TRW CV,4/16/16,952
BSAI Pcod TRW CV,4/23/16,234
BSAI Pcod TRW CV,4/30/16,261
BSAI Pcod TRW CV,5/7/16,148
BSAI Pcod TRW CV,5/14/16,62
BSAI Pcod TRW CV,5/21/16,39
BSAI Pcod TRW CV,5/28/16,34
BSAI Pcod TRW CV,6/4/16,52
BSAI Pcod TRW CV,6/11/16,71
BSAI Pcod TRW CV,6/18/16,280
BSAI Pcod TRW CV,6/25/16,165
BSAI Pcod TRW CV,7/2/16,226
BSAI Pcod TRW CV,7/9/16,134
BSAI Pcod TRW CV,7/16/16,135
BSAI Pcod TRW CV,7/23/16,140
BSAI Pcod TRW CV,7/30/16,132
BSAI Pcod TRW CV,8/6/16,170
BSAI Pcod TRW CV,8/13/16,114
BSAI Pcod TRW CV,8/20/16,104
BSAI Pcod TRW CV,8/27/16,147
BSAI Pcod TRW CV,9/3/16,121
BSAI Pcod TRW CV,9/10/16,95
BSAI Pcod TRW CV,9/17/16,47
BSAI Pcod TRW CV,9/24/16,63
BSAI Pcod TRW CV,10/1/16,91
BSAI Pcod TRW CV,10/8/16,346
BSAI Pcod TRW CV,10/15/16,144
BSAI Pcod TRW CV,10/22/16,37
BSAI Rock Sole,1/2/16,0
BSAI Rock Sole,1/9/16,0
BSAI Rock Sole,1/16/16,0
BSAI Rock Sole,1/23/16,382
BSAI Rock Sole,1/30/16,1233
BSAI Rock Sole,2/6/16,1433
BSAI Rock Sole,2/13/16,2605
BSAI Rock Sole,2/20/16,2770
BSAI Rock Sole,2/27/16,3709
BSAI Rock Sole,3/5/16,3782
BSAI Rock Sole,3/12/16,1822
BSAI Rock Sole,3/19/16,1347
BSAI Rock Sole,3/26/16,1153
BSAI Rock Sole,4/2/16,884
BSAI Rock Sole,4/9/16,1252
BSAI Rock Sole,4/16/16,2169
BSAI Rock Sole,4/23/16,2839
BSAI Rock Sole,4/30/16,2165
BSAI Rock Sole,5/7/16,1704
BSAI Rock Sole,5/14/16,777
BSAI Rock Sole,5/21/16,1488
BSAI Rock Sole,5/28/16,1367
BSAI Rock Sole,6/4/16,936
BSAI Rock Sole,6/11/16,1026
BSAI Rock Sole,6/18/16,847
BSAI Rock Sole,6/25/16,823
BSAI Rock Sole,7/2/16,251
BSAI Rock Sole,7/9/16,50
BSAI Rock Sole,7/16/16,95
BSAI Rock Sole,7/23/16,102
BSAI Rock Sole,7/30/16,56
BSAI Rock Sole,8/6/16,259
BSAI Rock Sole,8/13/16,106
BSAI Rock Sole,8/20/16,150
BSAI Rock Sole,8/27/16,99
BSAI Rock Sole,9/3/16,93
BSAI Rock Sole,9/10/16,283
BSAI Rock Sole,9/17/16,144
BSAI Rock Sole,9/24/16,173
BSAI Rock Sole,10/1/16,95
BSAI Rock Sole,10/8/16,79
BSAI Rock Sole,10/15/16,147
BSAI Rock Sole,10/22/16,115
BSAI Rock Sole,10/29/16,66
BSAI Rock Sole,11/5/16,100
BSAI Rock Sole,11/12/16,110
BSAI Rock Sole,11/19/16,38
BSAI Rock Sole,11/26/16,13
BSAI Rock Sole,12/3/16,16
BSAI Rock Sole,12/10/16,17
BSAI Rock Sole,12/17/16,0
BSAI Rock Sole,12/24/16,0
BSAI Rock Sole,12/31/16,1
BSAI Sculpin,1/2/16,15
BSAI Sculpin,1/9/16,55
BSAI Sculpin,1/16/16,57
BSAI Sculpin,1/23/16,112
BSAI Sculpin,1/30/16,176
BSAI Sculpin,2/6/16,156
BSAI Sculpin,2/13/16,163
BSAI Sculpin,2/20/16,160
BSAI Sculpin,2/27/16,217
BSAI Sculpin,3/5/16,246
BSAI Sculpin,3/12/16,117
BSAI Sculpin,3/19/16,102
BSAI Sculpin,3/26/16,79
BSAI Sculpin,4/2/16,92
BSAI Sculpin,4/9/16,65
BSAI Sculpin,4/16/16,119
BSAI Sculpin,4/23/16,149
BSAI Sculpin,4/30/16,112
BSAI Sculpin,5/7/16,131
BSAI Sculpin,5/14/16,79
BSAI Sculpin,5/21/16,90
BSAI Sculpin,5/28/16,114
BSAI Sculpin,6/4/16,98
BSAI Sculpin,6/11/16,91
BSAI Sculpin,6/18/16,98
BSAI Sculpin,6/25/16,92
BSAI Sculpin,7/2/16,106
BSAI Sculpin,7/9/16,82
BSAI Sculpin,7/16/16,80
BSAI Sculpin,7/23/16,73
BSAI Sculpin,7/30/16,65
BSAI Sculpin,8/6/16,84
BSAI Sculpin,8/13/16,65
BSAI Sculpin,8/20/16,74
BSAI Sculpin,8/27/16,82
BSAI Sculpin,9/3/16,76
BSAI Sculpin,9/10/16,98
BSAI Sculpin,9/17/16,101
BSAI Sculpin,9/24/16,107
BSAI Sculpin,10/1/16,89
BSAI Sculpin,10/8/16,65
BSAI Sculpin,10/15/16,89
BSAI Sculpin,10/22/16,81
BSAI Sculpin,10/29/16,41
BSAI Sculpin,11/5/16,60
BSAI Sculpin,11/12/16,89
BSAI Sculpin,11/19/16,38
BSAI Sculpin,11/26/16,40
BSAI Sculpin,12/3/16,67
BSAI Sculpin,12/10/16,49
BSAI Sculpin,12/17/16,31
BSAI Sculpin,12/24/16,35
BSAI Sculpin,12/31/16,39
BSAI Shark,1/2/16,0
BSAI Shark,1/9/16,1
BSAI Shark,1/16/16,1
BSAI Shark,1/23/16,1
BSAI Shark,1/30/16,12
BSAI Shark,2/6/16,9
BSAI Shark,2/13/16,9
BSAI Shark,2/20/16,2
BSAI Shark,2/27/16,2
BSAI Shark,3/5/16,1
BSAI Shark,3/12/16,1
BSAI Shark,3/19/16,2
BSAI Shark,3/26/16,3
BSAI Shark,4/2/16,1
BSAI Shark,4/9/16,1
BSAI Shark,4/16/16,1
BSAI Shark,4/23/16,1
BSAI Shark,4/30/16,1
BSAI Shark,5/7/16,4
BSAI Shark,5/14/16,1
BSAI Shark,5/28/16,1
BSAI Shark,6/4/16,0
BSAI Shark,6/11/16,1
BSAI Shark,6/18/16,2
BSAI Shark,6/25/16,2
BSAI Shark,7/2/16,4
BSAI Shark,7/9/16,3
BSAI Shark,7/16/16,6
BSAI Shark,7/23/16,5
BSAI Shark,7/30/16,7
BSAI Shark,8/6/16,9
BSAI Shark,8/13/16,7
BSAI Shark,8/20/16,3
BSAI Shark,8/27/16,3
BSAI Shark,9/3/16,4
BSAI Shark,9/10/16,3
BSAI Shark,9/17/16,2
BSAI Shark,9/24/16,1
BSAI Shark,10/1/16,1
BSAI Shark,10/8/16,1
BSAI Shark,10/15/16,1
BSAI Shark,10/22/16,1
BSAI Shark,10/29/16,1
BSAI Shark,11/5/16,3
BSAI Shark,11/12/16,1
BSAI Shark,11/19/16,1
BSAI Shark,11/26/16,1
BSAI Shark,12/3/16,1
BSAI Shark,12/10/16,1
BSAI Shark,12/17/16,1
BSAI Shark,12/24/16,0
BSAI Shark,12/31/16,0
BSAI Shortraker Rockfish,1/30/16,0
BSAI Shortraker Rockfish,2/6/16,1
BSAI Shortraker Rockfish,2/13/16,1
BSAI Shortraker Rockfish,2/27/16,1
BSAI Shortraker Rockfish,3/5/16,0
BSAI Shortraker Rockfish,3/12/16,0
BSAI Shortraker Rockfish,3/19/16,1
BSAI Shortraker Rockfish,3/26/16,2
BSAI Shortraker Rockfish,4/2/16,0
BSAI Shortraker Rockfish,4/9/16,5
BSAI Shortraker Rockfish,4/16/16,1
BSAI Shortraker Rockfish,4/23/16,0
BSAI Shortraker Rockfish,5/7/16,5
BSAI Shortraker Rockfish,5/14/16,2
BSAI Shortraker Rockfish,5/21/16,3
BSAI Shortraker Rockfish,5/28/16,6
BSAI Shortraker Rockfish,6/4/16,8
BSAI Shortraker Rockfish,6/11/16,8
BSAI Shortraker Rockfish,6/18/16,3
BSAI Shortraker Rockfish,6/25/16,4
BSAI Shortraker Rockfish,7/2/16,7
BSAI Shortraker Rockfish,7/9/16,3
BSAI Shortraker Rockfish,7/16/16,6
BSAI Shortraker Rockfish,7/23/16,3
BSAI Shortraker Rockfish,7/30/16,2
BSAI Shortraker Rockfish,8/6/16,4
BSAI Shortraker Rockfish,8/13/16,1
BSAI Shortraker Rockfish,8/20/16,2
BSAI Shortraker Rockfish,8/27/16,2
BSAI Shortraker Rockfish,9/3/16,3
BSAI Shortraker Rockfish,9/10/16,2
BSAI Shortraker Rockfish,9/17/16,1
BSAI Shortraker Rockfish,9/24/16,0
BSAI Shortraker Rockfish,10/1/16,3
BSAI Shortraker Rockfish,10/8/16,2
BSAI Shortraker Rockfish,10/15/16,3
BSAI Shortraker Rockfish,10/22/16,6
BSAI Shortraker Rockfish,10/29/16,3
BSAI Shortraker Rockfish,11/5/16,2
BSAI Shortraker Rockfish,11/12/16,2
BSAI Shortraker Rockfish,11/19/16,0
BSAI Shortraker Rockfish,12/17/16,0
BSAI Skate,1/2/16,107
BSAI Skate,1/9/16,569
BSAI Skate,1/16/16,605
BSAI Skate,1/23/16,651
BSAI Skate,1/30/16,669
BSAI Skate,2/6/16,804
BSAI Skate,2/13/16,892
BSAI Skate,2/20/16,790
BSAI Skate,2/27/16,841
BSAI Skate,3/5/16,735
BSAI Skate,3/12/16,706
BSAI Skate,3/19/16,802
BSAI Skate,3/26/16,821
BSAI Skate,4/2/16,526
BSAI Skate,4/9/16,528
BSAI Skate,4/16/16,599
BSAI Skate,4/23/16,453
BSAI Skate,4/30/16,301
BSAI Skate,5/7/16,392
BSAI Skate,5/14/16,187
BSAI Skate,5/21/16,178
BSAI Skate,5/28/16,218
BSAI Skate,6/4/16,239
BSAI Skate,6/11/16,205
BSAI Skate,6/18/16,357
BSAI Skate,6/25/16,485
BSAI Skate,7/2/16,643
BSAI Skate,7/9/16,656
BSAI Skate,7/16/16,620
BSAI Skate,7/23/16,616
BSAI Skate,7/30/16,731
BSAI Skate,8/6/16,661
BSAI Skate,8/13/16,680
BSAI Skate,8/20/16,654
BSAI Skate,8/27/16,711
BSAI Skate,9/3/16,626
BSAI Skate,9/10/16,631
BSAI Skate,9/17/16,650
BSAI Skate,9/24/16,632
BSAI Skate,10/1/16,575
BSAI Skate,10/8/16,550
BSAI Skate,10/15/16,470
BSAI Skate,10/22/16,612
BSAI Skate,10/29/16,596
BSAI Skate,11/5/16,686
BSAI Skate,11/12/16,554
BSAI Skate,11/19/16,544
BSAI Skate,11/26/16,471
BSAI Skate,12/3/16,463
BSAI Skate,12/10/16,494
BSAI Skate,12/17/16,322
BSAI Skate,12/24/16,333
BSAI Skate,12/31/16,331
BSAI Squid,1/23/16,1
BSAI Squid,1/30/16,12
BSAI Squid,2/6/16,17
BSAI Squid,2/13/16,18
BSAI Squid,2/20/16,1
BSAI Squid,2/27/16,5
BSAI Squid,3/5/16,9
BSAI Squid,3/12/16,11
BSAI Squid,3/19/16,6
BSAI Squid,3/26/16,1
BSAI Squid,4/2/16,4
BSAI Squid,4/9/16,1
BSAI Squid,5/7/16,10
BSAI Squid,5/14/16,2
BSAI Squid,5/21/16,8
BSAI Squid,5/28/16,8
BSAI Squid,6/4/16,3
BSAI Squid,6/11/16,3
BSAI Squid,6/18/16,11
BSAI Squid,6/25/16,12
BSAI Squid,7/2/16,25
BSAI Squid,7/9/16,20
BSAI Squid,7/16/16,39
BSAI Squid,7/23/16,242
BSAI Squid,7/30/16,31
BSAI Squid,8/6/16,39
BSAI Squid,8/13/16,51
BSAI Squid,8/20/16,120
BSAI Squid,8/27/16,41
BSAI Squid,9/3/16,192
BSAI Squid,9/10/16,115
BSAI Squid,9/17/16,33
BSAI Squid,9/24/16,12
BSAI Squid,10/1/16,3
BSAI Squid,10/8/16,5
BSAI Squid,10/15/16,6
BSAI Squid,10/22/16,5
BSAI Squid,10/29/16,3
BSAI Squid,11/5/16,0
BSAI Yellowfin Sole,1/2/16,0
BSAI Yellowfin Sole,1/9/16,8
BSAI Yellowfin Sole,1/16/16,22
BSAI Yellowfin Sole,1/23/16,3188
BSAI Yellowfin Sole,1/30/16,4737
BSAI Yellowfin Sole,2/6/16,3412
BSAI Yellowfin Sole,2/13/16,2217
BSAI Yellowfin Sole,2/20/16,1787
BSAI Yellowfin Sole,2/27/16,1127
BSAI Yellowfin Sole,3/5/16,1380
BSAI Yellowfin Sole,3/12/16,2419
BSAI Yellowfin Sole,3/19/16,2286
BSAI Yellowfin Sole,3/26/16,1640
BSAI Yellowfin Sole,4/2/16,2749
BSAI Yellowfin Sole,4/9/16,3342
BSAI Yellowfin Sole,4/16/16,3094
