National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2017 Bering Sea Aleutian Islands Weekly Catch

Through 2017-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Northern Rockfish,11/18/17,1
BSAI Northern Rockfish,11/25/17,1
BSAI Northern Rockfish,12/2/17,0
BSAI Northern Rockfish,12/9/17,0
BSAI Octopus,1/7/17,19
BSAI Octopus,1/14/17,18
BSAI Octopus,1/21/17,20
BSAI Octopus,1/28/17,15
BSAI Octopus,2/4/17,9
BSAI Octopus,2/11/17,6
BSAI Octopus,2/18/17,10
BSAI Octopus,2/25/17,4
BSAI Octopus,3/4/17,5
BSAI Octopus,3/11/17,3
BSAI Octopus,3/18/17,4
BSAI Octopus,3/25/17,3
BSAI Octopus,4/1/17,3
BSAI Octopus,4/8/17,5
BSAI Octopus,4/15/17,3
BSAI Octopus,4/22/17,2
BSAI Octopus,4/29/17,2
BSAI Octopus,5/6/17,2
BSAI Octopus,5/13/17,1
BSAI Octopus,5/20/17,1
BSAI Octopus,6/3/17,1
BSAI Octopus,6/10/17,1
BSAI Octopus,6/17/17,0
BSAI Octopus,6/24/17,0
BSAI Octopus,7/1/17,1
BSAI Octopus,7/8/17,1
BSAI Octopus,7/15/17,1
BSAI Octopus,7/22/17,1
BSAI Octopus,7/29/17,1
BSAI Octopus,8/5/17,2
BSAI Octopus,8/12/17,2
BSAI Octopus,8/19/17,2
BSAI Octopus,8/26/17,1
BSAI Octopus,9/2/17,2
BSAI Octopus,9/9/17,3
BSAI Octopus,9/16/17,4
BSAI Octopus,9/23/17,7
BSAI Octopus,9/30/17,8
BSAI Octopus,10/7/17,4
BSAI Octopus,10/14/17,9
BSAI Octopus,10/21/17,9
BSAI Octopus,10/28/17,4
BSAI Octopus,11/4/17,8
BSAI Octopus,11/11/17,10
BSAI Octopus,11/18/17,5
BSAI Octopus,11/25/17,3
BSAI Octopus,12/2/17,6
BSAI Octopus,12/9/17,11
BSAI Octopus,12/16/17,12
BSAI Octopus,12/23/17,6
BSAI Octopus,12/30/17,15
BSAI Octopus,12/31/17,6
BSAI Other Flatfish,1/7/17,0
BSAI Other Flatfish,1/14/17,0
BSAI Other Flatfish,1/21/17,3
BSAI Other Flatfish,1/28/17,65
BSAI Other Flatfish,2/4/17,26
BSAI Other Flatfish,2/11/17,61
BSAI Other Flatfish,2/18/17,64
BSAI Other Flatfish,2/25/17,81
BSAI Other Flatfish,3/4/17,30
BSAI Other Flatfish,3/11/17,17
BSAI Other Flatfish,3/18/17,33
BSAI Other Flatfish,3/25/17,5
BSAI Other Flatfish,4/1/17,8
BSAI Other Flatfish,4/8/17,13
BSAI Other Flatfish,4/15/17,19
BSAI Other Flatfish,4/22/17,9
BSAI Other Flatfish,4/29/17,10
BSAI Other Flatfish,5/6/17,33
BSAI Other Flatfish,5/13/17,349
BSAI Other Flatfish,5/20/17,396
BSAI Other Flatfish,5/27/17,287
BSAI Other Flatfish,6/3/17,469
BSAI Other Flatfish,6/10/17,499
BSAI Other Flatfish,6/17/17,642
BSAI Other Flatfish,6/24/17,453
BSAI Other Flatfish,7/1/17,170
BSAI Other Flatfish,7/8/17,111
BSAI Other Flatfish,7/15/17,19
BSAI Other Flatfish,7/22/17,18
BSAI Other Flatfish,7/29/17,21
BSAI Other Flatfish,8/5/17,23
BSAI Other Flatfish,8/12/17,14
BSAI Other Flatfish,8/19/17,12
BSAI Other Flatfish,8/26/17,18
BSAI Other Flatfish,9/2/17,18
BSAI Other Flatfish,9/9/17,12
BSAI Other Flatfish,9/16/17,9
BSAI Other Flatfish,9/23/17,14
BSAI Other Flatfish,9/30/17,17
BSAI Other Flatfish,10/7/17,12
BSAI Other Flatfish,10/14/17,2
BSAI Other Flatfish,10/21/17,7
BSAI Other Flatfish,10/28/17,10
BSAI Other Flatfish,11/4/17,11
BSAI Other Flatfish,11/11/17,5
BSAI Other Flatfish,11/18/17,3
BSAI Other Flatfish,11/25/17,0
BSAI Other Flatfish,12/2/17,1
BSAI Other Flatfish,12/9/17,3
BSAI Pcod HAL CP,1/7/17,2726
BSAI Pcod HAL CP,1/14/17,3854
BSAI Pcod HAL CP,1/21/17,3031
BSAI Pcod HAL CP,1/28/17,3130
BSAI Pcod HAL CP,2/4/17,3840
BSAI Pcod HAL CP,2/11/17,4322
BSAI Pcod HAL CP,2/18/17,3162
BSAI Pcod HAL CP,2/25/17,3872
BSAI Pcod HAL CP,3/4/17,3547
BSAI Pcod HAL CP,3/11/17,2947
BSAI Pcod HAL CP,3/18/17,2181
BSAI Pcod HAL CP,3/25/17,2499
BSAI Pcod HAL CP,4/1/17,2670
BSAI Pcod HAL CP,4/8/17,2636
BSAI Pcod HAL CP,4/15/17,1865
BSAI Pcod HAL CP,4/22/17,1633
BSAI Pcod HAL CP,4/29/17,1854
BSAI Pcod HAL CP,5/6/17,1433
BSAI Pcod HAL CP,5/13/17,699
BSAI Pcod HAL CP,6/17/17,1516
BSAI Pcod HAL CP,6/24/17,2258
BSAI Pcod HAL CP,7/1/17,2027
BSAI Pcod HAL CP,7/8/17,1996
BSAI Pcod HAL CP,7/15/17,2319
BSAI Pcod HAL CP,7/22/17,2178
BSAI Pcod HAL CP,7/29/17,1958
BSAI Pcod HAL CP,8/5/17,2195
BSAI Pcod HAL CP,8/12/17,2367
BSAI Pcod HAL CP,8/19/17,2148
BSAI Pcod HAL CP,8/26/17,1629
BSAI Pcod HAL CP,9/2/17,1587
BSAI Pcod HAL CP,9/9/17,1293
BSAI Pcod HAL CP,9/16/17,1470
BSAI Pcod HAL CP,9/23/17,1502
BSAI Pcod HAL CP,9/30/17,1915
BSAI Pcod HAL CP,10/7/17,1722
BSAI Pcod HAL CP,10/14/17,1478
BSAI Pcod HAL CP,10/21/17,1683
BSAI Pcod HAL CP,10/28/17,1773
BSAI Pcod HAL CP,11/4/17,2179
BSAI Pcod HAL CP,11/11/17,1935
BSAI Pcod HAL CP,11/18/17,2674
BSAI Pcod HAL CP,11/25/17,2107
BSAI Pcod HAL CP,12/2/17,2481
BSAI Pcod HAL CP,12/9/17,2719
BSAI Pcod HAL CP,12/16/17,2456
BSAI Pcod HAL CP,12/23/17,1090
BSAI Pcod HAL CP,12/30/17,1012
BSAI Pcod HAL CP,12/31/17,136
BSAI Pcod HAL/Pot CV < 60 ft,1/7/17,1262
BSAI Pcod HAL/Pot CV < 60 ft,1/14/17,1337
BSAI Pcod HAL/Pot CV < 60 ft,1/21/17,1226
BSAI Pcod HAL/Pot CV < 60 ft,1/28/17,1617
BSAI Pcod HAL/Pot CV < 60 ft,2/4/17,891
BSAI Pcod HAL/Pot CV < 60 ft,10/14/17,101
BSAI Pcod HAL/Pot CV < 60 ft,12/30/17,724
BSAI Pcod ICA HAL/Pot,5/13/17,5
BSAI Pcod ICA HAL/Pot,5/20/17,13
BSAI Pcod ICA HAL/Pot,5/27/17,11
BSAI Pcod ICA HAL/Pot,6/3/17,40
BSAI Pcod ICA HAL/Pot,6/10/17,21
BSAI Pcod ICA HAL/Pot,6/17/17,7
BSAI Pcod ICA HAL/Pot,6/24/17,14
BSAI Pcod ICA HAL/Pot,7/1/17,29
BSAI Pcod ICA HAL/Pot,7/8/17,0
BSAI Pcod ICA HAL/Pot,7/15/17,9
BSAI Pcod ICA HAL/Pot,7/22/17,0
BSAI Pcod ICA HAL/Pot,7/29/17,1
BSAI Pcod ICA HAL/Pot,8/5/17,2
BSAI Pcod ICA HAL/Pot,8/12/17,2
BSAI Pcod ICA HAL/Pot,8/19/17,6
BSAI Pcod ICA HAL/Pot,8/26/17,8
BSAI Pcod ICA HAL/Pot,9/2/17,6
BSAI Pcod ICA HAL/Pot,9/9/17,6
BSAI Pcod ICA HAL/Pot,9/23/17,16
BSAI Pcod ICA HAL/Pot,9/30/17,1
BSAI Pcod ICA HAL/Pot,10/7/17,17
BSAI Pcod Pot CP,1/7/17,282
BSAI Pcod Pot CP,1/14/17,564
BSAI Pcod Pot CP,1/21/17,504
BSAI Pcod Pot CP,1/28/17,275
BSAI Pcod Pot CP,9/16/17,307
BSAI Pcod Pot CP,9/23/17,340
BSAI Pcod Pot CP,9/30/17,349
BSAI Pcod Pot CP,10/7/17,440
BSAI Pcod Pot CP,10/14/17,405
BSAI Pcod Pot CP,10/21/17,219
BSAI Pcod Pot CP,10/28/17,164
BSAI Pcod Pot CV >=60,1/7/17,2287
BSAI Pcod Pot CV >=60,1/14/17,2965
BSAI Pcod Pot CV >=60,1/21/17,3028
BSAI Pcod Pot CV >=60,1/28/17,1098
BSAI Pcod Pot CV >=60,9/23/17,374
BSAI Pcod Pot CV >=60,9/30/17,462
BSAI Pcod Pot CV >=60,10/7/17,166
BSAI Pcod Pot CV >=60,10/14/17,220
BSAI Pcod Pot CV >=60,12/30/17,832
BSAI Pcod Pot CV >=60,12/31/17,698
BSAI Pcod TRW CP Coop AFA,1/21/17,24
BSAI Pcod TRW CP Coop AFA,1/28/17,168
BSAI Pcod TRW CP Coop AFA,2/4/17,162
BSAI Pcod TRW CP Coop AFA,2/11/17,140
BSAI Pcod TRW CP Coop AFA,2/18/17,216
BSAI Pcod TRW CP Coop AFA,2/25/17,397
BSAI Pcod TRW CP Coop AFA,3/4/17,514
BSAI Pcod TRW CP Coop AFA,3/11/17,862
BSAI Pcod TRW CP Coop AFA,3/18/17,213
BSAI Pcod TRW CP Coop AFA,3/25/17,442
BSAI Pcod TRW CP Coop AFA,4/1/17,254
BSAI Pcod TRW CP Coop AFA,4/8/17,281
BSAI Pcod TRW CP Coop AFA,6/17/17,8
BSAI Pcod TRW CP Coop AFA,6/24/17,25
BSAI Pcod TRW CP Coop AFA,7/1/17,53
BSAI Pcod TRW CP Coop AFA,7/8/17,36
BSAI Pcod TRW CP Coop AFA,7/15/17,43
BSAI Pcod TRW CP Coop AFA,7/22/17,15
BSAI Pcod TRW CP Coop AFA,7/29/17,29
BSAI Pcod TRW CP Coop AFA,8/5/17,15
BSAI Pcod TRW CP Coop AFA,8/12/17,15
BSAI Pcod TRW CP Coop AFA,8/19/17,23
BSAI Pcod TRW CP Coop AFA,8/26/17,13
BSAI Pcod TRW CP Coop AFA,9/2/17,9
BSAI Pcod TRW CP Coop AFA,9/9/17,7
BSAI Pcod TRW CP Coop AFA,9/16/17,2
BSAI Pcod TRW CP Non-AFA,1/21/17,57
BSAI Pcod TRW CP Non-AFA,1/28/17,390
BSAI Pcod TRW CP Non-AFA,2/4/17,580
BSAI Pcod TRW CP Non-AFA,2/11/17,1067
BSAI Pcod TRW CP Non-AFA,2/18/17,1435
BSAI Pcod TRW CP Non-AFA,2/25/17,1036
BSAI Pcod TRW CP Non-AFA,3/4/17,713
BSAI Pcod TRW CP Non-AFA,3/11/17,1043
BSAI Pcod TRW CP Non-AFA,3/18/17,1106
BSAI Pcod TRW CP Non-AFA,3/25/17,773
BSAI Pcod TRW CP Non-AFA,4/1/17,586
BSAI Pcod TRW CP Non-AFA,4/8/17,835
BSAI Pcod TRW CP Non-AFA,4/15/17,962
BSAI Pcod TRW CP Non-AFA,4/22/17,997
BSAI Pcod TRW CP Non-AFA,4/29/17,1064
BSAI Pcod TRW CP Non-AFA,5/6/17,721
BSAI Pcod TRW CP Non-AFA,5/13/17,424
BSAI Pcod TRW CP Non-AFA,5/20/17,289
BSAI Pcod TRW CP Non-AFA,5/27/17,275
BSAI Pcod TRW CP Non-AFA,6/3/17,543
BSAI Pcod TRW CP Non-AFA,6/10/17,353
BSAI Pcod TRW CP Non-AFA,6/17/17,564
BSAI Pcod TRW CP Non-AFA,6/24/17,717
BSAI Pcod TRW CP Non-AFA,7/1/17,321
BSAI Pcod TRW CP Non-AFA,7/8/17,270
BSAI Pcod TRW CP Non-AFA,7/15/17,350
BSAI Pcod TRW CP Non-AFA,7/22/17,330
BSAI Pcod TRW CP Non-AFA,7/29/17,283
BSAI Pcod TRW CP Non-AFA,8/5/17,405
BSAI Pcod TRW CP Non-AFA,8/12/17,389
BSAI Pcod TRW CP Non-AFA,8/19/17,302
BSAI Pcod TRW CP Non-AFA,8/26/17,363
BSAI Pcod TRW CP Non-AFA,9/2/17,528
BSAI Pcod TRW CP Non-AFA,9/9/17,497
BSAI Pcod TRW CP Non-AFA,9/16/17,385
BSAI Pcod TRW CP Non-AFA,9/23/17,433
BSAI Pcod TRW CP Non-AFA,9/30/17,439
BSAI Pcod TRW CP Non-AFA,10/7/17,262
BSAI Pcod TRW CP Non-AFA,10/14/17,253
BSAI Pcod TRW CP Non-AFA,10/21/17,188
BSAI Pcod TRW CP Non-AFA,10/28/17,172
BSAI Pcod TRW CP Non-AFA,11/4/17,137
BSAI Pcod TRW CP Non-AFA,11/11/17,192
BSAI Pcod TRW CP Non-AFA,11/18/17,136
BSAI Pcod TRW CP Non-AFA,11/25/17,8
BSAI Pcod TRW CV,1/21/17,501
BSAI Pcod TRW CV,1/28/17,2524
BSAI Pcod TRW CV,2/4/17,5214
BSAI Pcod TRW CV,2/11/17,7850
BSAI Pcod TRW CV,2/18/17,11563
BSAI Pcod TRW CV,2/25/17,8201
BSAI Pcod TRW CV,3/4/17,227
BSAI Pcod TRW CV,3/11/17,239
BSAI Pcod TRW CV,3/18/17,335
BSAI Pcod TRW CV,3/25/17,538
BSAI Pcod TRW CV,4/1/17,2808
BSAI Pcod TRW CV,4/8/17,1295
BSAI Pcod TRW CV,4/15/17,475
BSAI Pcod TRW CV,4/22/17,382
BSAI Pcod TRW CV,4/29/17,404
BSAI Pcod TRW CV,5/6/17,182
BSAI Pcod TRW CV,5/13/17,70
BSAI Pcod TRW CV,5/20/17,80
BSAI Pcod TRW CV,5/27/17,67
BSAI Pcod TRW CV,6/10/17,30
BSAI Pcod TRW CV,6/17/17,112
BSAI Pcod TRW CV,6/24/17,94
BSAI Pcod TRW CV,7/1/17,78
BSAI Pcod TRW CV,7/8/17,86
BSAI Pcod TRW CV,7/15/17,41
BSAI Pcod TRW CV,7/22/17,56
BSAI Pcod TRW CV,7/29/17,90
BSAI Pcod TRW CV,8/5/17,84
BSAI Pcod TRW CV,8/12/17,86
BSAI Pcod TRW CV,8/19/17,58
BSAI Pcod TRW CV,8/26/17,68
BSAI Pcod TRW CV,9/2/17,69
BSAI Pcod TRW CV,9/9/17,19
BSAI Pcod TRW CV,9/16/17,20
BSAI Pcod TRW CV,9/23/17,43
BSAI Pcod TRW CV,10/7/17,27
BSAI Pcod TRW CV,10/14/17,40
BSAI Pcod TRW CV,10/21/17,25
BSAI Rock Sole,1/7/17,0
BSAI Rock Sole,1/14/17,0
BSAI Rock Sole,1/21/17,176
BSAI Rock Sole,1/28/17,1584
BSAI Rock Sole,2/4/17,1515
BSAI Rock Sole,2/11/17,1797
BSAI Rock Sole,2/18/17,2528
BSAI Rock Sole,2/25/17,1913
BSAI Rock Sole,3/4/17,1263
BSAI Rock Sole,3/11/17,1176
BSAI Rock Sole,3/18/17,837
BSAI Rock Sole,3/25/17,955
BSAI Rock Sole,4/1/17,785
BSAI Rock Sole,4/8/17,806
BSAI Rock Sole,4/15/17,819
BSAI Rock Sole,4/22/17,1568
BSAI Rock Sole,4/29/17,1211
BSAI Rock Sole,5/6/17,841
BSAI Rock Sole,5/13/17,1179
BSAI Rock Sole,5/20/17,1593
BSAI Rock Sole,5/27/17,1071
BSAI Rock Sole,6/3/17,1895
BSAI Rock Sole,6/10/17,1009
BSAI Rock Sole,6/17/17,894
BSAI Rock Sole,6/24/17,918
BSAI Rock Sole,7/1/17,448
BSAI Rock Sole,7/8/17,238
BSAI Rock Sole,7/15/17,165
BSAI Rock Sole,7/22/17,219
BSAI Rock Sole,7/29/17,161
BSAI Rock Sole,8/5/17,77
BSAI Rock Sole,8/12/17,162
BSAI Rock Sole,8/19/17,209
BSAI Rock Sole,8/26/17,205
BSAI Rock Sole,9/2/17,298
BSAI Rock Sole,9/9/17,288
BSAI Rock Sole,9/16/17,98
BSAI Rock Sole,9/23/17,164
BSAI Rock Sole,9/30/17,439
BSAI Rock Sole,10/7/17,224
BSAI Rock Sole,10/14/17,78
BSAI Rock Sole,10/21/17,25
BSAI Rock Sole,10/28/17,19
BSAI Rock Sole,11/4/17,23
BSAI Rock Sole,11/11/17,53
BSAI Rock Sole,11/18/17,57
BSAI Rock Sole,11/25/17,10
BSAI Rock Sole,12/2/17,7
BSAI Rock Sole,12/9/17,7
BSAI Rock Sole,12/16/17,0
BSAI Sculpin,1/7/17,52
BSAI Sculpin,1/14/17,71
BSAI Sculpin,1/21/17,77
BSAI Sculpin,1/28/17,151
BSAI Sculpin,2/4/17,176
BSAI Sculpin,2/11/17,174
BSAI Sculpin,2/18/17,162
BSAI Sculpin,2/25/17,129
BSAI Sculpin,3/4/17,59
BSAI Sculpin,3/11/17,58
BSAI Sculpin,3/18/17,60
BSAI Sculpin,3/25/17,80
BSAI Sculpin,4/1/17,106
BSAI Sculpin,4/8/17,90
BSAI Sculpin,4/15/17,83
BSAI Sculpin,4/22/17,119
BSAI Sculpin,4/29/17,65
BSAI Sculpin,5/6/17,68
BSAI Sculpin,5/13/17,80
BSAI Sculpin,5/20/17,91
BSAI Sculpin,5/27/17,105
BSAI Sculpin,6/3/17,153
BSAI Sculpin,6/10/17,93
BSAI Sculpin,6/17/17,153
BSAI Sculpin,6/24/17,198
BSAI Sculpin,7/1/17,122
BSAI Sculpin,7/8/17,133
BSAI Sculpin,7/15/17,166
BSAI Sculpin,7/22/17,162
BSAI Sculpin,7/29/17,150
BSAI Sculpin,8/5/17,140
BSAI Sculpin,8/12/17,140
BSAI Sculpin,8/19/17,126
BSAI Sculpin,8/26/17,115
BSAI Sculpin,9/2/17,145
BSAI Sculpin,9/9/17,144
BSAI Sculpin,9/16/17,122
BSAI Sculpin,9/23/17,135
BSAI Sculpin,9/30/17,143
BSAI Sculpin,10/7/17,119
BSAI Sculpin,10/14/17,84
BSAI Sculpin,10/21/17,82
BSAI Sculpin,10/28/17,68
BSAI Sculpin,11/4/17,85
BSAI Sculpin,11/11/17,79
BSAI Sculpin,11/18/17,76
BSAI Sculpin,11/25/17,27
BSAI Sculpin,12/2/17,31
BSAI Sculpin,12/9/17,35
BSAI Sculpin,12/16/17,24
BSAI Sculpin,12/23/17,11
BSAI Sculpin,12/30/17,9
BSAI Sculpin,12/31/17,2
BSAI Shark,1/7/17,1
BSAI Shark,1/14/17,1
BSAI Shark,1/21/17,1
BSAI Shark,1/28/17,4
BSAI Shark,2/4/17,1
BSAI Shark,2/11/17,1
BSAI Shark,2/18/17,1
BSAI Shark,2/25/17,2
BSAI Shark,3/4/17,1
BSAI Shark,3/11/17,2
BSAI Shark,3/18/17,3
BSAI Shark,3/25/17,5
BSAI Shark,4/1/17,1
BSAI Shark,4/8/17,1
BSAI Shark,4/15/17,1
BSAI Shark,4/22/17,3
BSAI Shark,4/29/17,0
BSAI Shark,5/6/17,0
BSAI Shark,5/13/17,0
BSAI Shark,5/27/17,0
BSAI Shark,6/3/17,0
BSAI Shark,6/10/17,0
BSAI Shark,6/17/17,1
BSAI Shark,6/24/17,1
BSAI Shark,7/1/17,2
BSAI Shark,7/8/17,3
BSAI Shark,7/15/17,7
BSAI Shark,7/22/17,6
BSAI Shark,7/29/17,5
BSAI Shark,8/5/17,5
BSAI Shark,8/12/17,4
BSAI Shark,8/19/17,4
BSAI Shark,8/26/17,2
BSAI Shark,9/2/17,19
BSAI Shark,9/9/17,25
BSAI Shark,9/16/17,10
BSAI Shark,9/23/17,1
BSAI Shark,9/30/17,3
BSAI Shark,10/7/17,2
BSAI Shark,10/14/17,1
BSAI Shark,10/21/17,1
BSAI Shark,10/28/17,1
BSAI Shark,11/4/17,1
BSAI Shark,11/11/17,1
BSAI Shark,11/18/17,2
BSAI Shark,11/25/17,1
BSAI Shark,12/2/17,1
BSAI Shark,12/9/17,2
BSAI Shark,12/16/17,1
BSAI Shark,12/23/17,0
BSAI Shark,12/30/17,0
BSAI Shortraker Rockfish,1/28/17,0
BSAI Shortraker Rockfish,3/11/17,0
BSAI Shortraker Rockfish,3/18/17,0
BSAI Shortraker Rockfish,3/25/17,11
BSAI Shortraker Rockfish,4/8/17,2
BSAI Shortraker Rockfish,4/29/17,3
BSAI Shortraker Rockfish,5/6/17,3
BSAI Shortraker Rockfish,5/13/17,1
BSAI Shortraker Rockfish,5/20/17,4
BSAI Shortraker Rockfish,5/27/17,0
BSAI Shortraker Rockfish,6/3/17,11
BSAI Shortraker Rockfish,6/10/17,4
BSAI Shortraker Rockfish,6/17/17,11
BSAI Shortraker Rockfish,6/24/17,6
BSAI Shortraker Rockfish,7/1/17,10
BSAI Shortraker Rockfish,7/8/17,10
BSAI Shortraker Rockfish,7/15/17,3
BSAI Shortraker Rockfish,7/22/17,6
BSAI Shortraker Rockfish,7/29/17,10
BSAI Shortraker Rockfish,8/5/17,6
BSAI Shortraker Rockfish,8/12/17,15
BSAI Shortraker Rockfish,8/19/17,4
BSAI Shortraker Rockfish,8/26/17,9
BSAI Shortraker Rockfish,9/2/17,6
BSAI Shortraker Rockfish,9/9/17,4
BSAI Shortraker Rockfish,9/16/17,3
BSAI Shortraker Rockfish,9/23/17,1
BSAI Shortraker Rockfish,9/30/17,2
BSAI Shortraker Rockfish,10/7/17,3
BSAI Shortraker Rockfish,10/14/17,0
BSAI Shortraker Rockfish,10/21/17,1
BSAI Shortraker Rockfish,10/28/17,1
BSAI Shortraker Rockfish,11/4/17,3
BSAI Skate,1/7/17,537
BSAI Skate,1/14/17,687
BSAI Skate,1/21/17,581
BSAI Skate,1/28/17,661
BSAI Skate,2/4/17,822
BSAI Skate,2/11/17,777
BSAI Skate,2/18/17,619
BSAI Skate,2/25/17,732
BSAI Skate,3/4/17,1006
BSAI Skate,3/11/17,951
BSAI Skate,3/18/17,825
BSAI Skate,3/25/17,838
BSAI Skate,4/1/17,779
BSAI Skate,4/8/17,818
BSAI Skate,4/15/17,610
BSAI Skate,4/22/17,744
BSAI Skate,4/29/17,522
BSAI Skate,5/6/17,571
BSAI Skate,5/13/17,220
BSAI Skate,5/20/17,177
BSAI Skate,5/27/17,143
BSAI Skate,6/3/17,147
BSAI Skate,6/10/17,56
BSAI Skate,6/17/17,595
BSAI Skate,6/24/17,648
BSAI Skate,7/1/17,758
BSAI Skate,7/8/17,655
BSAI Skate,7/15/17,743
BSAI Skate,7/22/17,754
BSAI Skate,7/29/17,707
BSAI Skate,8/5/17,832
BSAI Skate,8/12/17,926
BSAI Skate,8/19/17,911
BSAI Skate,8/26/17,630
BSAI Skate,9/2/17,566
BSAI Skate,9/9/17,533
BSAI Skate,9/16/17,643
BSAI Skate,9/23/17,745
BSAI Skate,9/30/17,761
BSAI Skate,10/7/17,658
BSAI Skate,10/14/17,678
BSAI Skate,10/21/17,673
BSAI Skate,10/28/17,580
BSAI Skate,11/4/17,556
BSAI Skate,11/11/17,613
BSAI Skate,11/18/17,679
BSAI Skate,11/25/17,407
BSAI Skate,12/2/17,450
BSAI Skate,12/9/17,557
BSAI Skate,12/16/17,396
BSAI Skate,12/23/17,195
BSAI Skate,12/30/17,183
BSAI Skate,12/31/17,21
BSAI Squid,1/14/17,0
BSAI Squid,1/21/17,5
BSAI Squid,1/28/17,19
BSAI Squid,2/11/17,1
BSAI Squid,2/18/17,1
BSAI Squid,2/25/17,4
BSAI Squid,3/4/17,4
BSAI Squid,3/11/17,3
BSAI Squid,3/18/17,12
BSAI Squid,3/25/17,17
BSAI Squid,4/1/17,0
BSAI Squid,4/22/17,0
BSAI Squid,4/29/17,0
BSAI Squid,5/6/17,4
BSAI Squid,5/13/17,8
BSAI Squid,5/20/17,6
BSAI Squid,5/27/17,9
BSAI Squid,6/3/17,6
BSAI Squid,6/10/17,5
BSAI Squid,6/17/17,10
BSAI Squid,6/24/17,3
BSAI Squid,7/1/17,8
BSAI Squid,7/8/17,6
BSAI Squid,7/15/17,44
BSAI Squid,7/22/17,159
BSAI Squid,7/29/17,167
BSAI Squid,8/5/17,320
BSAI Squid,8/12/17,435
BSAI Squid,8/19/17,143
BSAI Squid,8/26/17,181
BSAI Squid,9/2/17,123
BSAI Squid,9/9/17,47
BSAI Squid,9/16/17,3
BSAI Squid,9/23/17,6
BSAI Squid,9/30/17,9
BSAI Squid,10/7/17,1
BSAI Squid,10/14/17,1
BSAI Squid,10/21/17,1
BSAI Squid,10/28/17,0
BSAI Squid,11/4/17,3
BSAI Squid,11/11/17,1
BSAI Yellowfin Sole,1/7/17,13
BSAI Yellowfin Sole,1/14/17,35
BSAI Yellowfin Sole,1/21/17,570
BSAI Yellowfin Sole,1/28/17,4319
BSAI Yellowfin Sole,2/4/17,3873
BSAI Yellowfin Sole,2/11/17,2663
BSAI Yellowfin Sole,2/18/17,1481
BSAI Yellowfin Sole,2/25/17,1900
BSAI Yellowfin Sole,3/4/17,2465
BSAI Yellowfin Sole,3/11/17,2971
BSAI Yellowfin Sole,3/18/17,3695
BSAI Yellowfin Sole,3/25/17,3560
BSAI Yellowfin Sole,4/1/17,2893
BSAI Yellowfin Sole,4/8/17,3249
BSAI Yellowfin Sole,4/15/17,3219
BSAI Yellowfin Sole,4/22/17,2663
BSAI Yellowfin Sole,4/29/17,4726
BSAI Yellowfin Sole,5/6/17,2869
BSAI Yellowfin Sole,5/13/17,2434
BSAI Yellowfin Sole,5/20/17,3892
BSAI Yellowfin Sole,5/27/17,4928
BSAI Yellowfin Sole,6/3/17,2862
BSAI Yellowfin Sole,6/10/17,2018
BSAI Yellowfin Sole,6/17/17,2405
BSAI Yellowfin Sole,6/24/17,1960
BSAI Yellowfin Sole,7/1/17,1347
BSAI Yellowfin Sole,7/8/17,1053
BSAI Yellowfin Sole,7/15/17,679
BSAI Yellowfin Sole,7/22/17,773
BSAI Yellowfin Sole,7/29/17,1092
BSAI Yellowfin Sole,8/5/17,1489
BSAI Yellowfin Sole,8/12/17,2306
BSAI Yellowfin Sole,8/19/17,2848
BSAI Yellowfin Sole,8/26/17,3841
BSAI Yellowfin Sole,9/2/17,2917
BSAI Yellowfin Sole,9/9/17,2542
BSAI Yellowfin Sole,9/16/17,3422
BSAI Yellowfin Sole,9/23/17,3417
BSAI Yellowfin Sole,9/30/17,2929
BSAI Yellowfin Sole,10/7/17,1909
BSAI Yellowfin Sole,10/14/17,3317
BSAI Yellowfin Sole,10/21/17,3215
BSAI Yellowfin Sole,10/28/17,3515
BSAI Yellowfin Sole,11/4/17,1947
BSAI Yellowfin Sole,11/11/17,2323
BSAI Yellowfin Sole,11/18/17,2261
BSAI Yellowfin Sole,11/25/17,250
BSAI Yellowfin Sole,12/2/17,813
BSAI Yellowfin Sole,12/9/17,424
BSAI Yellowfin Sole,12/16/17,34
BSAI Yellowfin Sole,12/23/17,2
BSAI Yellowfin Sole,12/30/17,1
BSAI Yellowfin Sole,12/31/17,0
BSEAI Atka Mackerel ICA,1/7/17,0
BSEAI Atka Mackerel ICA,1/14/17,0
BSEAI Atka Mackerel ICA,1/21/17,0
BSEAI Atka Mackerel ICA,1/28/17,3
BSEAI Atka Mackerel ICA,2/4/17,0
BSEAI Atka Mackerel ICA,2/11/17,0
BSEAI Atka Mackerel ICA,2/25/17,0
BSEAI Atka Mackerel ICA,3/4/17,0
BSEAI Atka Mackerel ICA,3/11/17,108
BSEAI Atka Mackerel ICA,3/18/17,0
BSEAI Atka Mackerel ICA,3/25/17,0
BSEAI Atka Mackerel ICA,4/1/17,0
BSEAI Atka Mackerel ICA,6/10/17,0
BSEAI Atka Mackerel ICA,6/17/17,1
BSEAI Atka Mackerel ICA,6/24/17,1
BSEAI Atka Mackerel ICA,7/1/17,1
