National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2018 Bering Sea Aleutian Islands Weekly Catch

Through 2018-12-31

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Northern Rockfish,10/6/18,11
BSAI Northern Rockfish,10/13/18,57
BSAI Northern Rockfish,10/20/18,97
BSAI Northern Rockfish,10/27/18,49
BSAI Northern Rockfish,11/3/18,19
BSAI Northern Rockfish,11/10/18,27
BSAI Northern Rockfish,11/17/18,8
BSAI Northern Rockfish,11/24/18,0
BSAI Northern Rockfish,12/1/18,0
BSAI Northern Rockfish,12/8/18,0
BSAI Northern Rockfish,12/15/18,1
BSAI Northern Rockfish,12/22/18,0
BSAI Octopus,1/6/18,16
BSAI Octopus,1/13/18,18
BSAI Octopus,1/20/18,20
BSAI Octopus,1/27/18,12
BSAI Octopus,2/3/18,12
BSAI Octopus,2/10/18,21
BSAI Octopus,2/17/18,3
BSAI Octopus,2/24/18,5
BSAI Octopus,3/3/18,3
BSAI Octopus,3/10/18,4
BSAI Octopus,3/17/18,6
BSAI Octopus,3/24/18,4
BSAI Octopus,3/31/18,1
BSAI Octopus,4/7/18,1
BSAI Octopus,4/14/18,0
BSAI Octopus,4/21/18,1
BSAI Octopus,4/28/18,0
BSAI Octopus,5/5/18,0
BSAI Octopus,5/12/18,0
BSAI Octopus,6/9/18,0
BSAI Octopus,6/16/18,0
BSAI Octopus,6/23/18,1
BSAI Octopus,6/30/18,1
BSAI Octopus,7/7/18,1
BSAI Octopus,7/14/18,1
BSAI Octopus,7/21/18,4
BSAI Octopus,7/28/18,3
BSAI Octopus,8/4/18,2
BSAI Octopus,8/11/18,3
BSAI Octopus,8/18/18,3
BSAI Octopus,8/25/18,2
BSAI Octopus,9/1/18,1
BSAI Octopus,9/8/18,5
BSAI Octopus,9/15/18,5
BSAI Octopus,9/22/18,7
BSAI Octopus,9/29/18,6
BSAI Octopus,10/6/18,6
BSAI Octopus,10/13/18,9
BSAI Octopus,10/20/18,18
BSAI Octopus,10/27/18,44
BSAI Octopus,11/3/18,11
BSAI Octopus,11/10/18,6
BSAI Octopus,11/17/18,3
BSAI Octopus,11/24/18,1
BSAI Octopus,12/1/18,4
BSAI Octopus,12/8/18,6
BSAI Octopus,12/15/18,6
BSAI Octopus,12/22/18,0
BSAI Octopus,12/31/18,0
BSAI Other Flatfish,1/6/18,0
BSAI Other Flatfish,1/13/18,1
BSAI Other Flatfish,1/20/18,2
BSAI Other Flatfish,1/27/18,53
BSAI Other Flatfish,2/3/18,23
BSAI Other Flatfish,2/10/18,92
BSAI Other Flatfish,2/17/18,74
BSAI Other Flatfish,2/24/18,26
BSAI Other Flatfish,3/3/18,24
BSAI Other Flatfish,3/10/18,12
BSAI Other Flatfish,3/17/18,6
BSAI Other Flatfish,3/24/18,4
BSAI Other Flatfish,3/31/18,57
BSAI Other Flatfish,4/7/18,101
BSAI Other Flatfish,4/14/18,11
BSAI Other Flatfish,4/21/18,9
BSAI Other Flatfish,4/28/18,91
BSAI Other Flatfish,5/5/18,305
BSAI Other Flatfish,5/12/18,398
BSAI Other Flatfish,5/19/18,945
BSAI Other Flatfish,5/26/18,771
BSAI Other Flatfish,6/2/18,902
BSAI Other Flatfish,6/9/18,975
BSAI Other Flatfish,6/16/18,688
BSAI Other Flatfish,6/23/18,69
BSAI Other Flatfish,6/30/18,5
BSAI Other Flatfish,7/7/18,14
BSAI Other Flatfish,7/14/18,19
BSAI Other Flatfish,7/21/18,18
BSAI Other Flatfish,7/28/18,40
BSAI Other Flatfish,8/4/18,30
BSAI Other Flatfish,8/11/18,19
BSAI Other Flatfish,8/18/18,15
BSAI Other Flatfish,8/25/18,18
BSAI Other Flatfish,9/1/18,9
BSAI Other Flatfish,9/8/18,8
BSAI Other Flatfish,9/15/18,22
BSAI Other Flatfish,9/22/18,10
BSAI Other Flatfish,9/29/18,9
BSAI Other Flatfish,10/6/18,25
BSAI Other Flatfish,10/13/18,25
BSAI Other Flatfish,10/20/18,5
BSAI Other Flatfish,10/27/18,1
BSAI Other Flatfish,11/3/18,7
BSAI Other Flatfish,11/10/18,5
BSAI Other Flatfish,11/17/18,1
BSAI Other Flatfish,12/1/18,2
BSAI Other Flatfish,12/15/18,0
BSAI Other Flatfish,12/22/18,0
BSAI Pcod HAL CP,1/6/18,1623
BSAI Pcod HAL CP,1/13/18,3914
BSAI Pcod HAL CP,1/20/18,3300
BSAI Pcod HAL CP,1/27/18,3491
BSAI Pcod HAL CP,2/3/18,3394
BSAI Pcod HAL CP,2/10/18,3279
BSAI Pcod HAL CP,2/17/18,3099
BSAI Pcod HAL CP,2/24/18,2762
BSAI Pcod HAL CP,3/3/18,2366
BSAI Pcod HAL CP,3/10/18,2214
BSAI Pcod HAL CP,3/17/18,2607
BSAI Pcod HAL CP,3/24/18,2334
BSAI Pcod HAL CP,3/31/18,2010
BSAI Pcod HAL CP,4/7/18,1801
BSAI Pcod HAL CP,4/14/18,1718
BSAI Pcod HAL CP,4/21/18,1252
BSAI Pcod HAL CP,4/28/18,807
BSAI Pcod HAL CP,5/5/18,376
BSAI Pcod HAL CP,5/12/18,213
BSAI Pcod HAL CP,6/9/18,114
BSAI Pcod HAL CP,6/16/18,916
BSAI Pcod HAL CP,6/23/18,1571
BSAI Pcod HAL CP,6/30/18,1420
BSAI Pcod HAL CP,7/7/18,1238
BSAI Pcod HAL CP,7/14/18,780
BSAI Pcod HAL CP,7/21/18,1090
BSAI Pcod HAL CP,7/28/18,1201
BSAI Pcod HAL CP,8/4/18,1386
BSAI Pcod HAL CP,8/11/18,1074
BSAI Pcod HAL CP,8/18/18,1091
BSAI Pcod HAL CP,8/25/18,1423
BSAI Pcod HAL CP,9/1/18,1404
BSAI Pcod HAL CP,9/8/18,1818
BSAI Pcod HAL CP,9/15/18,2013
BSAI Pcod HAL CP,9/22/18,1962
BSAI Pcod HAL CP,9/29/18,1600
BSAI Pcod HAL CP,10/6/18,1947
BSAI Pcod HAL CP,10/13/18,2638
BSAI Pcod HAL CP,10/20/18,2110
BSAI Pcod HAL CP,10/27/18,1597
BSAI Pcod HAL CP,11/3/18,2139
BSAI Pcod HAL CP,11/10/18,1486
BSAI Pcod HAL CP,11/17/18,1569
BSAI Pcod HAL CP,11/24/18,1120
BSAI Pcod HAL CP,12/1/18,1704
BSAI Pcod HAL CP,12/8/18,1899
BSAI Pcod HAL CP,12/15/18,2654
BSAI Pcod HAL CP,12/22/18,1823
BSAI Pcod HAL CP,12/29/18,963
BSAI Pcod HAL CP,12/31/18,260
BSAI Pcod HAL/Pot CV < 60 ft,1/6/18,1008
BSAI Pcod HAL/Pot CV < 60 ft,1/13/18,1701
BSAI Pcod HAL/Pot CV < 60 ft,1/20/18,1817
BSAI Pcod HAL/Pot CV < 60 ft,1/27/18,263
BSAI Pcod HAL/Pot CV < 60 ft,9/15/18,182
BSAI Pcod HAL/Pot CV < 60 ft,9/22/18,135
BSAI Pcod HAL/Pot CV < 60 ft,9/29/18,30
BSAI Pcod HAL/Pot CV < 60 ft,10/6/18,61
BSAI Pcod HAL/Pot CV < 60 ft,10/13/18,113
BSAI Pcod HAL/Pot CV < 60 ft,10/20/18,182
BSAI Pcod HAL/Pot CV < 60 ft,10/27/18,144
BSAI Pcod HAL/Pot CV < 60 ft,11/3/18,272
BSAI Pcod HAL/Pot CV < 60 ft,11/10/18,192
BSAI Pcod ICA HAL/Pot,5/12/18,23
BSAI Pcod ICA HAL/Pot,5/19/18,0
BSAI Pcod ICA HAL/Pot,5/26/18,2
BSAI Pcod ICA HAL/Pot,6/2/18,0
BSAI Pcod ICA HAL/Pot,6/9/18,2
BSAI Pcod ICA HAL/Pot,6/16/18,4
BSAI Pcod ICA HAL/Pot,6/23/18,8
BSAI Pcod ICA HAL/Pot,6/30/18,3
BSAI Pcod ICA HAL/Pot,7/7/18,1
BSAI Pcod ICA HAL/Pot,7/14/18,1
BSAI Pcod ICA HAL/Pot,7/21/18,12
BSAI Pcod ICA HAL/Pot,7/28/18,2
BSAI Pcod ICA HAL/Pot,8/4/18,9
BSAI Pcod ICA HAL/Pot,8/11/18,15
BSAI Pcod ICA HAL/Pot,8/18/18,71
BSAI Pcod ICA HAL/Pot,8/25/18,39
BSAI Pcod ICA HAL/Pot,9/1/18,13
BSAI Pcod ICA HAL/Pot,9/8/18,16
BSAI Pcod ICA HAL/Pot,9/15/18,47
BSAI Pcod ICA HAL/Pot,9/22/18,10
BSAI Pcod ICA HAL/Pot,9/29/18,3
BSAI Pcod ICA HAL/Pot,10/6/18,52
BSAI Pcod ICA HAL/Pot,10/13/18,42
BSAI Pcod ICA HAL/Pot,10/20/18,24
BSAI Pcod Pot CP,1/6/18,318
BSAI Pcod Pot CP,1/13/18,455
BSAI Pcod Pot CP,1/20/18,599
BSAI Pcod Pot CP,9/8/18,514
BSAI Pcod Pot CP,9/15/18,525
BSAI Pcod Pot CP,9/22/18,338
BSAI Pcod Pot CV >=60,1/6/18,2117
BSAI Pcod Pot CV >=60,1/13/18,3129
BSAI Pcod Pot CV >=60,1/20/18,2463
BSAI Pcod Pot CV >=60,9/8/18,890
BSAI Pcod Pot CV >=60,9/15/18,1109
BSAI Pcod Pot CV >=60,9/22/18,1124
BSAI Pcod Pot CV >=60,9/29/18,1450
BSAI Pcod Pot CV >=60,10/6/18,902
BSAI Pcod Pot CV >=60,10/13/18,865
BSAI Pcod Pot CV >=60,10/20/18,425
BSAI Pcod Pot CV >=60,10/27/18,696
BSAI Pcod TRW CP Coop AFA,1/20/18,21
BSAI Pcod TRW CP Coop AFA,1/27/18,170
BSAI Pcod TRW CP Coop AFA,2/3/18,214
BSAI Pcod TRW CP Coop AFA,2/10/18,320
BSAI Pcod TRW CP Coop AFA,2/17/18,701
BSAI Pcod TRW CP Coop AFA,2/24/18,446
BSAI Pcod TRW CP Coop AFA,3/3/18,233
BSAI Pcod TRW CP Coop AFA,3/10/18,116
BSAI Pcod TRW CP Coop AFA,3/17/18,253
BSAI Pcod TRW CP Coop AFA,3/24/18,99
BSAI Pcod TRW CP Coop AFA,3/31/18,273
BSAI Pcod TRW CP Coop AFA,4/7/18,304
BSAI Pcod TRW CP Coop AFA,4/14/18,113
BSAI Pcod TRW CP Coop AFA,6/16/18,56
BSAI Pcod TRW CP Coop AFA,6/23/18,3
BSAI Pcod TRW CP Coop AFA,6/30/18,5
BSAI Pcod TRW CP Coop AFA,7/7/18,17
BSAI Pcod TRW CP Coop AFA,7/14/18,21
BSAI Pcod TRW CP Coop AFA,7/21/18,14
BSAI Pcod TRW CP Coop AFA,7/28/18,13
BSAI Pcod TRW CP Coop AFA,8/4/18,15
BSAI Pcod TRW CP Coop AFA,8/11/18,20
BSAI Pcod TRW CP Coop AFA,8/18/18,13
BSAI Pcod TRW CP Coop AFA,8/25/18,24
BSAI Pcod TRW CP Coop AFA,9/1/18,49
BSAI Pcod TRW CP Coop AFA,9/8/18,37
BSAI Pcod TRW CP Coop AFA,9/15/18,6
BSAI Pcod TRW CP Coop AFA,9/22/18,3
BSAI Pcod TRW CP Coop AFA,9/29/18,3
BSAI Pcod TRW CP Non-AFA,1/20/18,34
BSAI Pcod TRW CP Non-AFA,1/27/18,718
BSAI Pcod TRW CP Non-AFA,2/3/18,845
BSAI Pcod TRW CP Non-AFA,2/10/18,1033
BSAI Pcod TRW CP Non-AFA,2/17/18,1042
BSAI Pcod TRW CP Non-AFA,2/24/18,912
BSAI Pcod TRW CP Non-AFA,3/3/18,615
BSAI Pcod TRW CP Non-AFA,3/10/18,318
BSAI Pcod TRW CP Non-AFA,3/17/18,219
BSAI Pcod TRW CP Non-AFA,3/24/18,168
BSAI Pcod TRW CP Non-AFA,3/31/18,1233
BSAI Pcod TRW CP Non-AFA,4/7/18,1845
BSAI Pcod TRW CP Non-AFA,4/14/18,819
BSAI Pcod TRW CP Non-AFA,4/21/18,976
BSAI Pcod TRW CP Non-AFA,4/28/18,671
BSAI Pcod TRW CP Non-AFA,5/5/18,379
BSAI Pcod TRW CP Non-AFA,5/12/18,311
BSAI Pcod TRW CP Non-AFA,5/19/18,617
BSAI Pcod TRW CP Non-AFA,5/26/18,797
BSAI Pcod TRW CP Non-AFA,6/2/18,699
BSAI Pcod TRW CP Non-AFA,6/9/18,574
BSAI Pcod TRW CP Non-AFA,6/16/18,678
BSAI Pcod TRW CP Non-AFA,6/23/18,522
BSAI Pcod TRW CP Non-AFA,6/30/18,379
BSAI Pcod TRW CP Non-AFA,7/7/18,299
BSAI Pcod TRW CP Non-AFA,7/14/18,217
BSAI Pcod TRW CP Non-AFA,7/21/18,217
BSAI Pcod TRW CP Non-AFA,7/28/18,183
BSAI Pcod TRW CP Non-AFA,8/4/18,305
BSAI Pcod TRW CP Non-AFA,8/11/18,318
BSAI Pcod TRW CP Non-AFA,8/18/18,333
BSAI Pcod TRW CP Non-AFA,8/25/18,345
BSAI Pcod TRW CP Non-AFA,9/1/18,344
BSAI Pcod TRW CP Non-AFA,9/8/18,366
BSAI Pcod TRW CP Non-AFA,9/15/18,448
BSAI Pcod TRW CP Non-AFA,9/22/18,485
BSAI Pcod TRW CP Non-AFA,9/29/18,557
BSAI Pcod TRW CP Non-AFA,10/6/18,307
BSAI Pcod TRW CP Non-AFA,10/13/18,363
BSAI Pcod TRW CP Non-AFA,10/20/18,288
BSAI Pcod TRW CP Non-AFA,10/27/18,219
BSAI Pcod TRW CP Non-AFA,11/3/18,105
BSAI Pcod TRW CP Non-AFA,11/10/18,108
BSAI Pcod TRW CP Non-AFA,11/17/18,183
BSAI Pcod TRW CP Non-AFA,11/24/18,99
BSAI Pcod TRW CP Non-AFA,12/1/18,47
BSAI Pcod TRW CV,1/20/18,1171
BSAI Pcod TRW CV,1/27/18,4358
BSAI Pcod TRW CV,2/3/18,7553
BSAI Pcod TRW CV,2/10/18,10600
BSAI Pcod TRW CV,2/17/18,1099
BSAI Pcod TRW CV,2/24/18,1666
BSAI Pcod TRW CV,3/3/18,1950
BSAI Pcod TRW CV,3/10/18,244
BSAI Pcod TRW CV,3/17/18,140
BSAI Pcod TRW CV,3/24/18,149
BSAI Pcod TRW CV,3/31/18,580
BSAI Pcod TRW CV,4/7/18,6182
BSAI Pcod TRW CV,4/14/18,347
BSAI Pcod TRW CV,4/21/18,263
BSAI Pcod TRW CV,4/28/18,31
BSAI Pcod TRW CV,5/5/18,40
BSAI Pcod TRW CV,5/12/18,46
BSAI Pcod TRW CV,5/19/18,39
BSAI Pcod TRW CV,6/9/18,15
BSAI Pcod TRW CV,6/16/18,90
BSAI Pcod TRW CV,6/23/18,114
BSAI Pcod TRW CV,6/30/18,191
BSAI Pcod TRW CV,7/7/18,96
BSAI Pcod TRW CV,7/14/18,97
BSAI Pcod TRW CV,7/21/18,64
BSAI Pcod TRW CV,7/28/18,87
BSAI Pcod TRW CV,8/4/18,49
BSAI Pcod TRW CV,8/11/18,91
BSAI Pcod TRW CV,8/18/18,70
BSAI Pcod TRW CV,8/25/18,56
BSAI Pcod TRW CV,9/1/18,67
BSAI Pcod TRW CV,9/8/18,110
BSAI Pcod TRW CV,9/15/18,40
BSAI Pcod TRW CV,9/22/18,26
BSAI Pcod TRW CV,9/29/18,5
BSAI Pcod TRW CV,10/27/18,45
BSAI Pcod TRW CV,11/3/18,16
BSAI Rock Sole,1/6/18,0
BSAI Rock Sole,1/13/18,0
BSAI Rock Sole,1/20/18,44
BSAI Rock Sole,1/27/18,913
BSAI Rock Sole,2/3/18,767
BSAI Rock Sole,2/10/18,1471
BSAI Rock Sole,2/17/18,1637
BSAI Rock Sole,2/24/18,1731
BSAI Rock Sole,3/3/18,758
BSAI Rock Sole,3/10/18,656
BSAI Rock Sole,3/17/18,337
BSAI Rock Sole,3/24/18,492
BSAI Rock Sole,3/31/18,750
BSAI Rock Sole,4/7/18,852
BSAI Rock Sole,4/14/18,380
BSAI Rock Sole,4/21/18,673
BSAI Rock Sole,4/28/18,983
BSAI Rock Sole,5/5/18,1185
BSAI Rock Sole,5/12/18,1411
BSAI Rock Sole,5/19/18,2117
BSAI Rock Sole,5/26/18,2822
BSAI Rock Sole,6/2/18,1475
BSAI Rock Sole,6/9/18,1548
BSAI Rock Sole,6/16/18,1321
BSAI Rock Sole,6/23/18,430
BSAI Rock Sole,6/30/18,124
BSAI Rock Sole,7/7/18,196
BSAI Rock Sole,7/14/18,37
BSAI Rock Sole,7/21/18,35
BSAI Rock Sole,7/28/18,19
BSAI Rock Sole,8/4/18,74
BSAI Rock Sole,8/11/18,57
BSAI Rock Sole,8/18/18,130
BSAI Rock Sole,8/25/18,114
BSAI Rock Sole,9/1/18,146
BSAI Rock Sole,9/8/18,131
BSAI Rock Sole,9/15/18,175
BSAI Rock Sole,9/22/18,131
BSAI Rock Sole,9/29/18,100
BSAI Rock Sole,10/6/18,43
BSAI Rock Sole,10/13/18,38
BSAI Rock Sole,10/20/18,24
BSAI Rock Sole,10/27/18,27
BSAI Rock Sole,11/3/18,19
BSAI Rock Sole,11/10/18,14
BSAI Rock Sole,11/17/18,14
BSAI Rock Sole,11/24/18,8
BSAI Rock Sole,12/1/18,4
BSAI Rock Sole,12/8/18,8
BSAI Rock Sole,12/15/18,1
BSAI Sculpin,1/6/18,28
BSAI Sculpin,1/13/18,59
BSAI Sculpin,1/20/18,67
BSAI Sculpin,1/27/18,147
BSAI Sculpin,2/3/18,179
BSAI Sculpin,2/10/18,250
BSAI Sculpin,2/17/18,163
BSAI Sculpin,2/24/18,93
BSAI Sculpin,3/3/18,75
BSAI Sculpin,3/10/18,66
BSAI Sculpin,3/17/18,131
BSAI Sculpin,3/24/18,74
BSAI Sculpin,3/31/18,85
BSAI Sculpin,4/7/18,146
BSAI Sculpin,4/14/18,96
BSAI Sculpin,4/21/18,78
BSAI Sculpin,4/28/18,128
BSAI Sculpin,5/5/18,146
BSAI Sculpin,5/12/18,109
BSAI Sculpin,5/19/18,207
BSAI Sculpin,5/26/18,175
BSAI Sculpin,6/2/18,130
BSAI Sculpin,6/9/18,111
BSAI Sculpin,6/16/18,159
BSAI Sculpin,6/23/18,115
BSAI Sculpin,6/30/18,94
BSAI Sculpin,7/7/18,111
BSAI Sculpin,7/14/18,81
BSAI Sculpin,7/21/18,121
BSAI Sculpin,7/28/18,125
BSAI Sculpin,8/4/18,99
BSAI Sculpin,8/11/18,117
BSAI Sculpin,8/18/18,94
BSAI Sculpin,8/25/18,98
BSAI Sculpin,9/1/18,100
BSAI Sculpin,9/8/18,91
BSAI Sculpin,9/15/18,124
BSAI Sculpin,9/22/18,119
BSAI Sculpin,9/29/18,125
BSAI Sculpin,10/6/18,75
BSAI Sculpin,10/13/18,74
BSAI Sculpin,10/20/18,58
BSAI Sculpin,10/27/18,56
BSAI Sculpin,11/3/18,63
BSAI Sculpin,11/10/18,56
BSAI Sculpin,11/17/18,39
BSAI Sculpin,11/24/18,24
BSAI Sculpin,12/1/18,21
BSAI Sculpin,12/8/18,30
BSAI Sculpin,12/15/18,34
BSAI Sculpin,12/22/18,15
BSAI Sculpin,12/29/18,5
BSAI Sculpin,12/31/18,2
BSAI Shark,1/6/18,0
BSAI Shark,1/13/18,0
BSAI Shark,1/20/18,0
BSAI Shark,1/27/18,1
BSAI Shark,2/3/18,1
BSAI Shark,2/10/18,1
BSAI Shark,2/17/18,0
BSAI Shark,2/24/18,2
BSAI Shark,3/3/18,1
BSAI Shark,3/10/18,0
BSAI Shark,3/17/18,0
BSAI Shark,3/24/18,0
BSAI Shark,3/31/18,1
BSAI Shark,4/7/18,0
BSAI Shark,4/14/18,1
BSAI Shark,4/21/18,1
BSAI Shark,4/28/18,2
BSAI Shark,5/5/18,0
BSAI Shark,5/12/18,0
BSAI Shark,5/19/18,0
BSAI Shark,6/9/18,0
BSAI Shark,6/16/18,4
BSAI Shark,6/23/18,5
BSAI Shark,6/30/18,9
BSAI Shark,7/7/18,5
BSAI Shark,7/14/18,8
BSAI Shark,7/21/18,6
BSAI Shark,7/28/18,7
BSAI Shark,8/4/18,4
BSAI Shark,8/11/18,5
BSAI Shark,8/18/18,4
BSAI Shark,8/25/18,5
BSAI Shark,9/1/18,5
BSAI Shark,9/8/18,3
BSAI Shark,9/15/18,5
BSAI Shark,9/22/18,2
BSAI Shark,9/29/18,1
BSAI Shark,10/6/18,0
BSAI Shark,10/13/18,0
BSAI Shark,10/20/18,0
BSAI Shark,10/27/18,1
BSAI Shark,11/10/18,1
BSAI Shark,11/17/18,3
BSAI Shark,11/24/18,1
BSAI Shark,12/1/18,2
BSAI Shark,12/8/18,0
BSAI Shark,12/15/18,0
BSAI Shortraker Rockfish,3/17/18,0
BSAI Shortraker Rockfish,3/31/18,2
BSAI Shortraker Rockfish,4/7/18,1
BSAI Shortraker Rockfish,4/14/18,0
BSAI Shortraker Rockfish,4/21/18,3
BSAI Shortraker Rockfish,4/28/18,3
BSAI Shortraker Rockfish,5/5/18,3
BSAI Shortraker Rockfish,5/12/18,1
BSAI Shortraker Rockfish,5/19/18,3
BSAI Shortraker Rockfish,5/26/18,1
BSAI Shortraker Rockfish,6/2/18,0
BSAI Shortraker Rockfish,6/9/18,3
BSAI Shortraker Rockfish,6/16/18,4
BSAI Shortraker Rockfish,6/23/18,3
BSAI Shortraker Rockfish,6/30/18,2
BSAI Shortraker Rockfish,7/7/18,10
BSAI Shortraker Rockfish,7/14/18,3
BSAI Shortraker Rockfish,7/21/18,7
BSAI Shortraker Rockfish,7/28/18,21
BSAI Shortraker Rockfish,8/4/18,38
BSAI Shortraker Rockfish,8/11/18,12
BSAI Shortraker Rockfish,8/18/18,10
BSAI Shortraker Rockfish,8/25/18,9
BSAI Shortraker Rockfish,9/1/18,2
BSAI Shortraker Rockfish,9/8/18,1
BSAI Shortraker Rockfish,9/15/18,4
BSAI Shortraker Rockfish,9/22/18,3
BSAI Shortraker Rockfish,9/29/18,21
BSAI Shortraker Rockfish,10/6/18,37
BSAI Shortraker Rockfish,10/13/18,2
BSAI Shortraker Rockfish,10/20/18,1
BSAI Shortraker Rockfish,10/27/18,8
BSAI Shortraker Rockfish,11/3/18,14
BSAI Shortraker Rockfish,11/10/18,13
BSAI Skate,1/6/18,276
BSAI Skate,1/13/18,691
BSAI Skate,1/20/18,615
BSAI Skate,1/27/18,771
BSAI Skate,2/3/18,717
BSAI Skate,2/10/18,881
BSAI Skate,2/17/18,828
BSAI Skate,2/24/18,692
BSAI Skate,3/3/18,795
BSAI Skate,3/10/18,571
BSAI Skate,3/17/18,531
BSAI Skate,3/24/18,576
BSAI Skate,3/31/18,723
BSAI Skate,4/7/18,446
BSAI Skate,4/14/18,515
BSAI Skate,4/21/18,380
BSAI Skate,4/28/18,262
BSAI Skate,5/5/18,188
BSAI Skate,5/12/18,236
BSAI Skate,5/19/18,148
BSAI Skate,5/26/18,121
BSAI Skate,6/2/18,131
BSAI Skate,6/9/18,188
BSAI Skate,6/16/18,436
BSAI Skate,6/23/18,768
BSAI Skate,6/30/18,800
BSAI Skate,7/7/18,519
BSAI Skate,7/14/18,506
BSAI Skate,7/21/18,595
BSAI Skate,7/28/18,479
BSAI Skate,8/4/18,685
BSAI Skate,8/11/18,545
BSAI Skate,8/18/18,631
BSAI Skate,8/25/18,612
BSAI Skate,9/1/18,707
BSAI Skate,9/8/18,903
BSAI Skate,9/15/18,1102
BSAI Skate,9/22/18,1057
BSAI Skate,9/29/18,1073
BSAI Skate,10/6/18,1164
BSAI Skate,10/13/18,1224
BSAI Skate,10/20/18,921
BSAI Skate,10/27/18,771
BSAI Skate,11/3/18,961
BSAI Skate,11/10/18,586
BSAI Skate,11/17/18,649
BSAI Skate,11/24/18,429
BSAI Skate,12/1/18,422
BSAI Skate,12/8/18,428
BSAI Skate,12/15/18,478
BSAI Skate,12/22/18,252
BSAI Skate,12/29/18,151
BSAI Skate,12/31/18,28
BSAI Squid,1/27/18,0
BSAI Squid,2/17/18,1
BSAI Squid,2/24/18,14
BSAI Squid,3/3/18,1
BSAI Squid,3/17/18,0
BSAI Squid,3/24/18,0
BSAI Squid,3/31/18,4
BSAI Squid,4/7/18,3
BSAI Squid,5/5/18,1
BSAI Squid,5/12/18,1
BSAI Squid,6/2/18,1
BSAI Squid,6/9/18,1
BSAI Squid,6/16/18,69
BSAI Squid,6/23/18,23
BSAI Squid,6/30/18,19
BSAI Squid,7/7/18,34
BSAI Squid,7/14/18,189
BSAI Squid,7/21/18,172
BSAI Squid,7/28/18,109
BSAI Squid,8/4/18,273
BSAI Squid,8/11/18,155
BSAI Squid,8/18/18,65
BSAI Squid,8/25/18,89
BSAI Squid,9/1/18,59
BSAI Squid,9/8/18,82
BSAI Squid,9/15/18,96
BSAI Squid,9/22/18,51
BSAI Squid,9/29/18,90
BSAI Squid,10/6/18,18
BSAI Squid,10/13/18,7
BSAI Squid,10/20/18,6
BSAI Squid,10/27/18,1
BSAI Squid,11/3/18,3
BSAI Squid,11/10/18,4
BSAI Yellowfin Sole,1/6/18,15
BSAI Yellowfin Sole,1/13/18,72
BSAI Yellowfin Sole,1/20/18,180
BSAI Yellowfin Sole,1/27/18,2663
BSAI Yellowfin Sole,2/3/18,3544
BSAI Yellowfin Sole,2/10/18,1461
BSAI Yellowfin Sole,2/17/18,1661
BSAI Yellowfin Sole,2/24/18,1298
BSAI Yellowfin Sole,3/3/18,2415
BSAI Yellowfin Sole,3/10/18,5038
BSAI Yellowfin Sole,3/17/18,5379
BSAI Yellowfin Sole,3/24/18,4006
BSAI Yellowfin Sole,3/31/18,1578
BSAI Yellowfin Sole,4/7/18,1566
BSAI Yellowfin Sole,4/14/18,4788
BSAI Yellowfin Sole,4/21/18,3677
BSAI Yellowfin Sole,4/28/18,5321
BSAI Yellowfin Sole,5/5/18,5538
BSAI Yellowfin Sole,5/12/18,5682
BSAI Yellowfin Sole,5/19/18,4671
BSAI Yellowfin Sole,5/26/18,3763
BSAI Yellowfin Sole,6/2/18,3619
BSAI Yellowfin Sole,6/9/18,4924
BSAI Yellowfin Sole,6/16/18,2776
BSAI Yellowfin Sole,6/23/18,1154
BSAI Yellowfin Sole,6/30/18,1473
BSAI Yellowfin Sole,7/7/18,1085
BSAI Yellowfin Sole,7/14/18,1051
BSAI Yellowfin Sole,7/21/18,1068
BSAI Yellowfin Sole,7/28/18,736
BSAI Yellowfin Sole,8/4/18,1099
BSAI Yellowfin Sole,8/11/18,1267
BSAI Yellowfin Sole,8/18/18,1009
BSAI Yellowfin Sole,8/25/18,1571
BSAI Yellowfin Sole,9/1/18,2165
BSAI Yellowfin Sole,9/8/18,3244
BSAI Yellowfin Sole,9/15/18,3235
BSAI Yellowfin Sole,9/22/18,4236
BSAI Yellowfin Sole,9/29/18,3451
BSAI Yellowfin Sole,10/6/18,2299
BSAI Yellowfin Sole,10/13/18,2089
BSAI Yellowfin Sole,10/20/18,1740
BSAI Yellowfin Sole,10/27/18,1318
BSAI Yellowfin Sole,11/3/18,1289
BSAI Yellowfin Sole,11/10/18,1130
BSAI Yellowfin Sole,11/17/18,1829
BSAI Yellowfin Sole,11/24/18,1157
BSAI Yellowfin Sole,12/1/18,554
BSAI Yellowfin Sole,12/8/18,268
BSAI Yellowfin Sole,12/15/18,171
BSAI Yellowfin Sole,12/22/18,5
BSAI Yellowfin Sole,12/29/18,1
BSAI Yellowfin Sole,12/31/18,0
BSEAI Atka Mackerel ICA,1/6/18,1
BSEAI Atka Mackerel ICA,1/13/18,1
BSEAI Atka Mackerel ICA,1/20/18,1
BSEAI Atka Mackerel ICA,1/27/18,1
BSEAI Atka Mackerel ICA,2/3/18,0
BSEAI Atka Mackerel ICA,2/10/18,0
